sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T12	haplotype1-0000024	chr1	243520935	0	248387328	243520935	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000004	chr10	135684837	0	134758134	135684837	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000008	chr11	135400523	0	135127769	135400523	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000015	chr12	135377645	0	133324548	135377645	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000023	chr15	103201243	100000	99753195	103201243	1	100000	100000.0	100000	100000	0.01	scaffold
T2T12	haplotype1-0000017	chr16	86380018	0	96330374	86380018	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000006	chr17	82766066	0	84276897	82766066	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000005	chr18	81595731	0	80542538	81595731	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000014	chr19	59513124	0	61707364	59513124	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000013	chr2	242544812	7500	242696752	242544812	1	7500	7500.0	7500	7500	0.0	scaffold
T2T12	haplotype1-0000003	chr20	65408896	0	66210255	65408896	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000020	chr3	200132787	7500	201105948	200132787	1	7500	7500.0	7500	7500	0.0	scaffold
T2T12	haplotype1-0000002	chr4	191311526	0	193574945	191311526	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000009	chr5	185030355	22162	182045439	185030355	1	22162	22162.0	22162	22162	0.01	scaffold
T2T12	haplotype1-0000001	chr6	172250781	7500	172126628	172250781	1	7500	7500.0	7500	7500	0.01	scaffold
T2T12	haplotype1-0000021	chr7	160641161	0	160567428	160641161	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000011	chr8	146560994	0	146259331	146560994	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000010	chr9	131607630	0	150617247	131607630	0	0	0.0	0	0	0.0	contig
T2T12	haplotype1-0000016	chrX	154738906	0	154259566	154738906	0	0	0.0	0	0	0.0	contig
