sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T03	haplotype2-0000050	chr1	246778648	0	248387328	246778648	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000046	chr10	135507683	63396	134758134	135507683	1	63396	63396.0	63396	63396	0.01	scaffold
T2T03	haplotype2-0000058	chr11	134039489	0	135127769	134039489	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000042	chr12	133438499	0	133324548	133438499	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000040	chr14	103624521	100000	101161492	103624521	1	100000	100000.0	100000	100000	0.01	scaffold
T2T03	haplotype2-0000037	chr15	95920903	100000	99753195	95920903	1	100000	100000.0	100000	100000	0.01	scaffold
T2T03	haplotype2-0000036	chr16	91380727	7500	96330374	91380727	1	7500	7500.0	7500	7500	0.01	scaffold
T2T03	haplotype2-0000054	chr17	84528790	0	84276897	84528790	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000047	chr18	81187664	0	80542538	81187664	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000056	chr19	61465565	0	61707364	61465565	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000049	chr2	242614087	7500	242696752	242614087	1	7500	7500.0	7500	7500	0.0	scaffold
T2T03	haplotype2-0000039	chr20	66758653	0	66210255	66758653	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000048	chr3	201006204	15000	201105948	201006204	2	15000	7500.0	7500	7500	0.01	scaffold
T2T03	haplotype2-0000057	chr4	193669163	0	193574945	193669163	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000045	chr5	184494772	0	182045439	184494772	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000051	chr6	174255102	0	172126628	174255102	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000055	chr7	160955993	0	160567428	160955993	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000053	chr8	145976915	0	146259331	145976915	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000052	chr9	141781379	0	150617247	141781379	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000043	chrX	154289813	1500	154259566	154289813	1	1500	1500.0	1500	1500	0.01	scaffold
