#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_verkko/T2T03/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T03/assembly.filtered.vcf.gz	1	30937	30936	1622	0.05243082492888544	950/336	0.04156969226790794	15418	0.49836765038626885	0	0.0	30936	1622	0.05243082492888544	950/336	0.04156969226790794	15418	0.49836765038626885	0	0.0	118018	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_verkko/T2T03/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T03/assembly.filtered.vcf.gz	1	22182	22181	1120	0.050493665749966186	612/254	0.039042423695956	10230	0.4611847443873411	0	0.0	22181	1120	0.050493665749966186	612/254	0.039042423695956	10230	0.4611847443873411	0	0.0	76529	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_verkko/T2T03/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T03/assembly.filtered.vcf.gz	1	19302	19301	1019	0.052795191958965856	583/218	0.04150044039168955	9287	0.4811418505854316	0	0.0	19301	1019	0.052795191958965856	583/218	0.04150044039168955	9287	0.4811418505854316	0	0.0	69530	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_verkko/T2T03/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T03/assembly.filtered.vcf.gz	1	17396	17395	1050	0.060362173038229376	616/217	0.04788732394366197	8346	0.4797654633249023	0	0.0	17395	1050	0.060362173038229376	616/217	0.04788732394366197	8346	0.4797654633249023	0	0.0	70258	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_verkko/T2T03/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T03/assembly.filtered.vcf.gz	1	15736	15735	801	0.05090562440419447	485/158	0.04086431522084525	6708	0.4262836807320793	0	0.0	15735	801	0.05090562440419447	485/158	0.04086431522084525	6708	0.4262836807320793	0	0.0	54627	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_verkko/T2T03/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T03/assembly.filtered.vcf.gz	1	12773	12772	707	0.0553554650798622	409/149	0.043689320388349516	6052	0.47381194707586316	0	0.0	12772	707	0.0553554650798622	409/149	0.043689320388349516	6052	0.47381194707586316	0	0.0	70404	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_verkko/T2T03/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T03/assembly.filtered.vcf.gz	1	12401	12400	809	0.06524193548387097	451/179	0.050806451612903224	5831	0.470204015805177	0	0.0	12400	809	0.06524193548387097	451/179	0.050806451612903224	5831	0.470204015805177	0	0.0	68890	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_verkko/T2T03/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T03/assembly.filtered.vcf.gz	1	12710	12709	924	0.07270438272090644	518/203	0.05673145015343457	6069	0.47749803304484656	0	0.0	12709	924	0.07270438272090644	518/203	0.05673145015343457	6069	0.47749803304484656	0	0.0	54263	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_verkko/T2T03/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T03/assembly.filtered.vcf.gz	1	11220	11219	710	0.06328549781620466	438/136	0.05116320527676264	5379	0.47941176470588237	0	0.0	11219	710	0.06328549781620466	438/136	0.05116320527676264	5379	0.47941176470588237	0	0.0	47523	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_verkko/T2T03/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T03/assembly.filtered.vcf.gz	1	10605	10604	722	0.06808751414560543	410/156	0.05337608449641645	4845	0.45685997171145687	0	0.0	10604	722	0.06808751414560543	410/156	0.05337608449641645	4845	0.45685997171145687	0	0.0	41900	0
