sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T03	haplotype1-0000015	chr1	247552703	0	248387328	247552703	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000050	chr1	246778648	0	248387328	246778648	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000011	chr10	135480729	7500	134758134	135480729	1	7500	7500.0	7500	7500	0.01	scaffold
T2T03	haplotype2-0000046	chr10	135507683	63396	134758134	135507683	1	63396	63396.0	63396	63396	0.01	scaffold
T2T03	haplotype1-0000023	chr11	137118453	0	135127769	137118453	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000058	chr11	134039489	0	135127769	134039489	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000007	chr12	134730546	0	133324548	134730546	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000042	chr12	133438499	0	133324548	133438499	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000005	chr14	101102818	100000	101161492	101102818	1	100000	100000.0	100000	100000	0.01	scaffold
T2T03	haplotype2-0000040	chr14	103624521	100000	101161492	103624521	1	100000	100000.0	100000	100000	0.01	scaffold
T2T03	haplotype2-0000037	chr15	95920903	100000	99753195	95920903	1	100000	100000.0	100000	100000	0.01	scaffold
T2T03	haplotype1-0000022	chr16	93405936	0	96330374	93405936	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000036	chr16	91380727	7500	96330374	91380727	1	7500	7500.0	7500	7500	0.01	scaffold
T2T03	haplotype1-0000019	chr17	84466971	7500	84276897	84466971	1	7500	7500.0	7500	7500	0.01	scaffold
T2T03	haplotype2-0000054	chr17	84528790	0	84276897	84528790	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000012	chr18	81150455	0	80542538	81150455	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000047	chr18	81187664	0	80542538	81187664	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000021	chr19	62672909	0	61707364	62672909	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000056	chr19	61465565	0	61707364	61465565	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000013	chr2	242731492	0	242696752	242731492	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000049	chr2	242614087	7500	242696752	242614087	1	7500	7500.0	7500	7500	0.0	scaffold
T2T03	haplotype1-0000003	chr20	66502498	0	66210255	66502498	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000039	chr20	66758653	0	66210255	66758653	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000001	chr3	202422301	0	201105948	202422301	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000048	chr3	201006204	15000	201105948	201006204	2	15000	7500.0	7500	7500	0.01	scaffold
T2T03	haplotype1-0000014	chr4	191218502	0	193574945	191218502	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000057	chr4	193669163	0	193574945	193669163	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000010	chr5	183587458	0	182045439	183587458	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000045	chr5	184494772	0	182045439	184494772	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000016	chr6	173146419	15000	172126628	173146419	2	15000	7500.0	7500	7500	0.01	scaffold
T2T03	haplotype2-0000051	chr6	174255102	0	172126628	174255102	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000020	chr7	161603352	0	160567428	161603352	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000055	chr7	160955993	0	160567428	160955993	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000018	chr8	146099549	0	146259331	146099549	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000053	chr8	145976915	0	146259331	145976915	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000017	chr9	136066042	0	150617247	136066042	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000052	chr9	141781379	0	150617247	141781379	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000008	chrX	154555945	0	154259566	154555945	0	0	0.0	0	0	0.0	contig
T2T03	haplotype2-0000043	chrX	154289813	1500	154259566	154289813	1	1500	1500.0	1500	1500	0.01	scaffold
