sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T03	haplotype1-0000015	chr1	247552703	0	248387328	247552703	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000011	chr10	135480729	7500	134758134	135480729	1	7500	7500.0	7500	7500	0.01	scaffold
T2T03	haplotype1-0000023	chr11	137118453	0	135127769	137118453	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000007	chr12	134730546	0	133324548	134730546	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000005	chr14	101102818	100000	101161492	101102818	1	100000	100000.0	100000	100000	0.01	scaffold
T2T03	haplotype1-0000022	chr16	93405936	0	96330374	93405936	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000019	chr17	84466971	7500	84276897	84466971	1	7500	7500.0	7500	7500	0.01	scaffold
T2T03	haplotype1-0000012	chr18	81150455	0	80542538	81150455	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000021	chr19	62672909	0	61707364	62672909	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000013	chr2	242731492	0	242696752	242731492	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000003	chr20	66502498	0	66210255	66502498	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000001	chr3	202422301	0	201105948	202422301	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000014	chr4	191218502	0	193574945	191218502	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000010	chr5	183587458	0	182045439	183587458	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000016	chr6	173146419	15000	172126628	173146419	2	15000	7500.0	7500	7500	0.01	scaffold
T2T03	haplotype1-0000020	chr7	161603352	0	160567428	161603352	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000018	chr8	146099549	0	146259331	146099549	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000017	chr9	136066042	0	150617247	136066042	0	0	0.0	0	0	0.0	contig
T2T03	haplotype1-0000008	chrX	154555945	0	154259566	154555945	0	0	0.0	0	0	0.0	contig
