C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	haplotype1-0000003	183266363	128563978	131154592	-	chr5	182045439	50957009	53549990	2585888	2594795	60
G	haplotype1-0000003	183266363	136439698	138179746	-	chr5	182045439	44942684	46686347	1738776	1744221	60
G	haplotype1-0000004	103092767	93385379	94832634	-	chr13	113566686	18756253	20200675	1441362	1448704	60
G	haplotype1-0000004	103092767	100350491	101800115	-	chr13	113566686	10463389	11814824	1348102	1451376	60
G	haplotype1-0000009	34155393	20665036	23653452	+	chrY	62460029	21218195	24167399	2919902	3017243	60
G	haplotype1-0000009	34155393	24084135	25847155	+	chrY	62460029	26927256	28746164	1718002	1860800	60
G	haplotype1-0000010	241280058	166295959	170872403	-	chr2	242696752	71504300	76080171	4569375	4579231	60
G	haplotype1-0000010	241280058	170879933	172763823	-	chr2	242696752	68464210	70347377	1881491	1884567	60
G	haplotype1-0000012	135309922	74516282	85382531	-	chr10	134758134	49504398	60370527	10847520	10875697	60
G	haplotype1-0000012	135309922	86314332	90904717	-	chr10	134758134	42960380	47560424	4574619	4611067	60
G	haplotype1-0000012	135309922	86314332	90904717	-	chr10	134758134	42960380	47560424	4574619	4611067	60
G	haplotype1-0000012	135309922	97118544	98174585	-	chr10	134758134	37100693	38156714	1054380	1056721	60
G	haplotype1-0000013	192238129	125433333	138196763	-	chr4	193574945	55520289	68271307	12732909	12770989	60
G	haplotype1-0000013	192238129	142801781	147058558	-	chr4	193574945	44994725	49270812	4247526	4282112	60
G	haplotype1-0000023	246477936	120758773	121871011	+	chr1	248387328	120588838	121659555	1063892	1117089	60
G	haplotype1-0000023	246477936	141578183	144036606	+	chr1	248387328	143149657	145602144	2429993	2479987	60
G	haplotype1-0000029	94151111	39408873	44111789	-	chr16	96330374	52141103	56844765	4698019	4706575	60
G	haplotype1-0000029	94151111	52804998	54640503	-	chr16	96330374	37827558	39624199	1786126	1845413	60
G	haplotype2-0000176	103275372	95005709	96095968	-	chr13	113566686	17521511	18583345	1058426	1091437	60
G	haplotype2-0000176	103275372	98518239	99954956	-	chr13	113566686	11825585	13277042	1419576	1466934	60
J	haplotype2-0000176	103275372	98518239	99954956	-	chr13	113566686	11825585	13277042	1419576	1466934	60
J	haplotype2-0000176	103275372	99463244	100609273	-	chr21	45090682	8267928	9382383	1102488	1154580	60
J	haplotype2-0000179	40094418	28492284	33804173	-	chr21	45090682	11303874	16610950	5292811	5321107	60
J	haplotype2-0000179	40094418	38951207	39953286	-	chr13	113566686	9339481	10325693	969453	1017804	60
G	haplotype2-0000180	106902222	84810800	86497951	-	chr14	101161492	14703033	16390641	1684425	1688613	60
G	haplotype2-0000180	106902222	94058241	97435441	-	chr14	101161492	6978203	10098426	3098869	3391920	60
J	haplotype2-0000180	106902222	94058241	97435441	-	chr14	101161492	6978203	10098426	3098869	3391920	60
J	haplotype2-0000180	106902222	99029971	101178788	-	chr21	45090682	5592842	7758667	2115443	2198485	60
G	haplotype2-0000189	191811029	45841112	49234503	+	chr4	193574945	45843699	49256359	3381656	3420759	60
G	haplotype2-0000189	191811029	53621323	58470687	+	chr4	193574945	55520290	60364591	4836935	4852080	60
G	haplotype2-0000190	134081712	81050749	85208617	-	chr10	134758134	49525536	53682251	4149861	4161198	60
G	haplotype2-0000190	134081712	86127411	90791402	-	chr10	134758134	42930781	47570675	4627565	4672584	60
G	haplotype2-0000191	83133148	52456670	56825602	-	chr17	84276897	27373204	31566528	4178029	4381590	60
G	haplotype2-0000191	83133148	59091211	64070377	-	chr17	84276897	19097050	24086781	4898907	5063362	60
G	haplotype2-0000192	68575204	20892987	25868870	+	chr20	66210255	20886684	25860009	4963008	4980966	60
G	haplotype2-0000192	68575204	31895531	33161382	+	chr20	66210255	29415728	30702969	1253083	1296988	60
G	haplotype2-0000195	59058722	29836345	31351558	-	chr19	61707364	29757540	31277764	1506995	1527026	60
G	haplotype2-0000195	59058722	35515692	37251313	-	chr19	61707364	22052641	23775326	1719521	1736998	60
G	haplotype2-0000196	94043348	38018840	39756085	+	chr16	96330374	37814681	39557879	1724996	1755007	60
G	haplotype2-0000196	94043348	49987218	59466786	+	chr16	96330374	52096867	61560699	9453222	9484466	60
G	haplotype2-0000197	78755723	57702419	59616892	-	chr18	80542538	21027684	22933658	1903382	1915604	60
G	haplotype2-0000197	78755723	63052049	64089958	-	chr18	80542538	14813046	15817079	998800	1038928	60
G	haplotype2-0000201	250886289	120588471	121721034	+	chr1	248387328	120588838	121659555	1067529	1133655	60
G	haplotype2-0000201	250886289	145967073	148340434	+	chr1	248387328	143253807	145590394	2308713	2399760	60
G	haplotype2-0000202	138532998	71505971	74062488	-	chr9	150617247	76527146	79098724	2550680	2576197	60
G	haplotype2-0000202	138532998	93950352	95051944	-	chr9	150617247	43086733	44188439	1099263	1102231	60
G	haplotype2-0000206	22287867	5340761	7320366	+	chrY	62460029	55351622	57180539	1696946	2106184	37
G	haplotype2-0000206	22287867	7444918	8446258	+	chrY	62460029	43846043	44868708	869564	1151378	32
G	haplotype2-0000206	22287867	7444918	8446258	+	chrY	62460029	43846043	44868708	869564	1151378	32
G	haplotype2-0000206	22287867	7772474	9108521	+	chrY	62460029	36387240	37722779	1116244	1551273	25
G	haplotype2-0000206	22287867	7772474	9108521	+	chrY	62460029	36387240	37722779	1116244	1551273	25
