#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	376712	254769	6712	0	1	254769	254769.0	254769	254769	254769	248380941	248380941.0	248380941	248380941	248380941	261481	217889	211525	0.9743308309207935	0.9707924677243918	248380941
syndip	chr2	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	352814	238495	577	0	1	238495	238495.0	238495	238495	238495	242690911	242690911.0	242690911	242690911	242690911	239072	197393	196872	0.9975865011377326	0.9973605953605245	242690911
syndip	chr3	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	303662	205910	0	0	1	205910	205910.0	205910	205910	205910	201098883	201098883.0	201098883	201098883	201098883	205910	172814	172814	1.0	1.0	201098883
syndip	chr4	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	330818	222889	3147	0	1	222889	222889.0	222889	222889	222889	193487794	193487794.0	193487794	193487794	193487794	226036	190652	187746	0.9860774389920189	0.9847575687640308	193487794
syndip	chr5	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	272826	187346	6	0	1	187346	187346.0	187346	187346	187346	182042449	182042449.0	182042449	182042449	182042449	187352	156999	156996	0.9999679747213801	0.9999808915980356	182042449
syndip	chr6	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	305704	208831	635	0	1	208831	208831.0	208831	208831	208831	172115959	172115959.0	172115959	172115959	172115959	209466	178128	177560	0.996968481758376	0.9968112817749034	172115959
syndip	chr7	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	281228	188295	21	0	1	188295	188295.0	188295	188295	188295	160562362	160562362.0	160562362	160562362	160562362	188316	157216	157198	0.9998884853119225	0.9998855078363525	160562362
syndip	chrX	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	128047	128022	25	0	1	128022	128022.0	128022	128022	128022	154251204	154251204.0	154251204	154251204	154251204	128047	100301	100288	0.9998047591899849	0.9998703901257215	154251204
syndip	chr9	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	233328	157827	3885	0	1	157827	157827.0	157827	157827	157827	150610674	150610674.0	150610674	150610674	150610674	161712	129604	126337	0.9759758088453547	0.9747924446776334	150610674
syndip	chr8	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	238252	151222	1378	0	1	151222	151222.0	151222	151222	151222	146242695	146242695.0	146242695	146242695	146242695	152600	128619	127343	0.9909698558322412	0.9900792262418461	146242695
syndip	chr11	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	274649	191072	156	0	1	191072	191072.0	191072	191072	191072	135123648	135123648.0	135123648	135123648	135123648	191228	166860	166708	0.9991842198841174	0.9990890566942346	135123648
syndip	chr10	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	219982	150528	721	0	1	150528	150528.0	150528	150528	150528	134719696	134719696.0	134719696	134719696	134719696	151249	125188	124544	0.9952330263340584	0.9948557369715947	134719696
syndip	chr12	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	204671	138655	0	0	1	138655	138655.0	138655	138655	138655	133312513	133312513.0	133312513	133312513	133312513	138655	114170	114170	1.0	1.0	133312513
syndip	chr13	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	166958	112044	400	0	1	112044	112044.0	112044	112044	112044	109443313	109443313.0	109443313	109443313	109443313	112444	93047	92872	0.9964426736864572	0.9981192300665255	109443313
syndip	chr14	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	214944	133624	19633	0	1	133624	133624.0	133624	133624	133624	101091091	101091091.0	101091091	101091091	101091091	153257	132871	114795	0.8718949216022759	0.863958275319671	101091091
syndip	chr15	assembly/variants/TUE_02_06UL_01DX/phased_verkko/small_variants.dip.vcf.gz	220601	161351	13063	0	1	161351	161351.0	161351	161351	161351	99743372	99743372.0	99743372	99743372	99743372	174414	150973	139050	0.9251034893987868	0.9210256138514834	99743372
