#sample	chromosome	phase_set	from	to	variants
syndip	chr1	0	3211	248384152	254319
syndip	chr2	0	3155	242694066	238535
syndip	chr3	0	2460	201101343	205911
syndip	chr4	0	3022	193490816	223692
syndip	chr5	0	1855	182044304	187293
syndip	chr6	0	8047	172124006	208833
syndip	chr7	0	3200	160565562	188295
syndip	chrX	0	5347	154256551	128022
syndip	chr9	0	3545	150614219	158016
syndip	chr8	0	2183	146244878	151217
syndip	chr11	0	1837	135125485	191068
syndip	chr10	0	3727	134723423	150579
syndip	chr12	0	10156	133322669	138687
syndip	chr13	0	4119301	113562614	112135
syndip	chr14	0	5718	101096809	134166
syndip	chr15	0	6091	99749463	160871
syndip	chr16	0	3666	96327872	130135
syndip	chr17	0	2260	84237411	93423
syndip	chr18	0	163949	80539281	94087
syndip	chr20	0	2374	66206087	84658
syndip	chr19	0	2210	61703957	86504
syndip	chr22	0	4614	51322042	114670
syndip	chr21	0	3048	45086599	85368
