sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_06UL_01DX	haplotype2-0000106	chr10	136464372	0	134758134	136464372	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000097	chr11	137900135	0	135127769	137900135	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000103	chr12	133726384	0	133324548	133726384	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000108	chr14	102199305	100000	101161492	102199305	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_06UL_01DX	haplotype2-0000096	chr16	92121954	0	96330374	92121954	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000104	chr17	84049323	0	84276897	84049323	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000114	chr18	79369381	0	80542538	79369381	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000111	chr19	62440107	0	61707364	62440107	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000109	chr2	242843527	0	242696752	242843527	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000102	chr20	64995756	0	66210255	64995756	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000099	chr21	43423212	7500	45090682	43423212	1	7500	7500.0	7500	7500	0.02	scaffold
TUE_02_06UL_01DX	haplotype2-0000105	chr3	200626667	0	201105948	200626667	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000107	chr4	191639456	100000	193574945	191639456	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_06UL_01DX	haplotype2-0000100	chr5	183651414	7500	182045439	183651414	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_06UL_01DX	haplotype2-0000115	chr6	172882453	0	172126628	172882453	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000095	chr7	159955106	0	160567428	159955106	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000101	chr8	145924475	0	146259331	145924475	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000098	chr9	138501133	6000	150617247	138501133	4	6000	1500.0	1500	1500	0.03	scaffold
TUE_02_06UL_01DX	haplotype2-0000092	chrX	154358695	100000	154259566	154358695	1	100000	100000.0	100000	100000	0.01	scaffold
