sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_06UL_01DX	haplotype1-0000021	chr1	245057873	3747	248387328	245057873	1	3747	3747.0	3747	3747	0.0	scaffold
TUE_02_06UL_01DX	haplotype1-0000003	chr10	136485083	0	134758134	136485083	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000106	chr10	136464372	0	134758134	136464372	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000097	chr11	137900135	0	135127769	137900135	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype1-0000012	chr12	133649212	0	133324548	133649212	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000103	chr12	133726384	0	133324548	133726384	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000108	chr14	102199305	100000	101161492	102199305	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_06UL_01DX	haplotype1-0000019	chr15	101058492	100000	99753195	101058492	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_06UL_01DX	haplotype1-0000005	chr16	92813461	0	96330374	92813461	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000096	chr16	92121954	0	96330374	92121954	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype1-0000014	chr17	83844414	0	84276897	83844414	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000104	chr17	84049323	0	84276897	84049323	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype1-0000022	chr18	79939240	7500	80542538	79939240	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_06UL_01DX	haplotype2-0000114	chr18	79369381	0	80542538	79369381	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype1-0000018	chr19	61709829	0	61707364	61709829	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000111	chr19	62440107	0	61707364	62440107	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype1-0000017	chr2	242536499	0	242696752	242536499	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000109	chr2	242843527	0	242696752	242843527	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype1-0000001	chr20	65613490	0	66210255	65613490	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000102	chr20	64995756	0	66210255	64995756	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000099	chr21	43423212	7500	45090682	43423212	1	7500	7500.0	7500	7500	0.02	scaffold
TUE_02_06UL_01DX	haplotype1-0000006	chr22	49520074	7500	51324926	49520074	1	7500	7500.0	7500	7500	0.02	scaffold
TUE_02_06UL_01DX	haplotype1-0000015	chr3	200624653	0	201105948	200624653	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000105	chr3	200626667	0	201105948	200626667	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype1-0000009	chr4	192036695	0	193574945	192036695	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000107	chr4	191639456	100000	193574945	191639456	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_06UL_01DX	haplotype1-0000010	chr5	182047864	0	182045439	182047864	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000100	chr5	183651414	7500	182045439	183651414	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_06UL_01DX	haplotype1-0000023	chr6	172014539	0	172126628	172014539	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000115	chr6	172882453	0	172126628	172882453	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype1-0000004	chr7	159253327	0	160567428	159253327	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000095	chr7	159955106	0	160567428	159955106	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype1-0000011	chr8	145735624	0	146259331	145735624	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000101	chr8	145924475	0	146259331	145924475	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype1-0000013	chr9	136367208	0	150617247	136367208	0	0	0.0	0	0	0.0	contig
TUE_02_06UL_01DX	haplotype2-0000098	chr9	138501133	6000	150617247	138501133	4	6000	1500.0	1500	1500	0.03	scaffold
TUE_02_06UL_01DX	haplotype2-0000092	chrX	154358695	100000	154259566	154358695	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_06UL_01DX	haplotype1-0000002	chrY	52705392	0	62460029	52705392	0	0	0.0	0	0	0.0	contig
