#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	376320	255201	6705	0	1	255201	255201.0	255201	255201	255201	248380941	248380941.0	248380941	248380941	248380941	261906	217814	211452	0.9743992119309981	0.9707915928269074	248380941
syndip	chr2	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	353274	239117	580	0	1	239117	239117.0	239117	239117	239117	242690911	242690911.0	242690911	242690911	242690911	239697	197505	196983	0.9975802784348573	0.9973570289359763	242690911
syndip	chr3	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	304005	206402	0	0	1	206402	206402.0	206402	206402	206402	201098384	201098384.0	201098384	201098384	201098384	206402	172900	172900	1.0	1.0	201098384
syndip	chr4	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	330480	224263	3151	0	1	224263	224263.0	224263	224263	224263	193487794	193487794.0	193487794	193487794	193487794	227414	191830	188936	0.98614421275735	0.9849137256946254	193487794
syndip	chr5	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	273190	187666	10	0	1	187666	187666.0	187666	187666	187666	182042449	182042449.0	182042449	182042449	182042449	187676	157035	157031	0.9999467166819412	0.9999745279714713	182042449
syndip	chr6	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	305931	209136	634	0	1	209136	209136.0	209136	209136	209136	172115959	172115959.0	172115959	172115959	172115959	209770	178154	177586	0.99697764217953	0.9968117471401148	172115959
syndip	chr7	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	281483	188678	21	0	1	188678	188678.0	188678	188678	188678	160562362	160562362.0	160562362	160562362	160562362	188699	157218	157200	0.9998887116518901	0.999885509292829	160562362
syndip	chrX	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	128454	128357	1	0	1	128357	128357.0	128357	128357	128357	154251204	154251204.0	154251204	154251204	154251204	128358	100246	100245	0.999992209289643	0.9999900245396325	154251204
syndip	chr9	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	231368	156856	3172	0	1	156856	156856.0	156856	156856	156856	150610674	150610674.0	150610674	150610674	150610674	160028	128539	125746	0.9801784687679657	0.978271186176958	150610674
syndip	chr8	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	238334	151361	1379	0	1	151361	151361.0	151361	151361	151361	146251770	146251770.0	146251770	146251770	146251770	152740	128581	127305	0.9909715857011916	0.9900762943203117	146251770
syndip	chr11	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	276944	192485	648	0	1	192485	192485.0	192485	192485	192485	135123648	135123648.0	135123648	135123648	135123648	193133	168532	167897	0.9966447991798398	0.9962321695583035	135123648
syndip	chr10	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	220238	150773	714	0	1	150773	150773.0	150773	150773	150773	134719696	134719696.0	134719696	134719696	134719696	151487	125198	124555	0.99528672427337	0.9948641352098276	134719696
syndip	chr12	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	205025	139129	0	0	1	139129	139129.0	139129	139129	139129	133312513	133312513.0	133312513	133312513	133312513	139129	114259	114259	1.0	1.0	133312513
syndip	chr13	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	167078	112149	353	0	1	112149	112149.0	112149	112149	112149	109443313	109443313.0	109443313	109443313	109443313	112502	93004	92873	0.9968622780039466	0.9985914584318955	109443313
syndip	chr14	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	216540	130428	25528	0	1	130428	130428.0	130428	130428	130428	101095771	101095771.0	101095771	101095771	101095771	155956	135566	111875	0.8363128061761009	0.8252437926913828	101095771
syndip	chr15	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	220053	160063	13167	0	1	160063	160063.0	160063	160063	160063	99743248	99743248.0	99743248	99743248	99743248	173230	149605	137630	0.9239912255383017	0.9199558838274122	99743248
syndip	chr16	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	183570	129978	1530	0	1	129978	129978.0	129978	129978	129978	96324206	96324206.0	96324206	96324206	96324206	131508	112905	111520	0.9883657267998905	0.9877330499092157	96324206
syndip	chr17	assembly/variants/TUE_02_05UL_01DX/phased_verkko/small_variants.dip.vcf.gz	148479	93663	1	0	1	93663	93663.0	93663	93663	93663	84235151	84235151.0	84235151	84235151	84235151	93664	76724	76724	0.9999893235394602	1.0	84235151
