sample	category	subcategory	sv_type	count	total_length	mean_length
T2T17	total	all_svs	all	58153	61614139	1059.51780647602
T2T17	sv_type	BND	BND	10	0	0.0
T2T17	sv_type	DEL	DEL	29909	30725006	1027.2829583068642
T2T17	sv_type	DUP:TANDEM	DUP:TANDEM	27	25572	947.1111111111111
T2T17	sv_type	INS	INS	28175	30863561	1095.42363797693
T2T17	sv_type	INV	INV	32	0	0.0
T2T17	zygosity	ALT_HOM	all	9421	0	0
T2T17	zygosity	HET	all	48732	0	0
T2T17	zygosity	HET	BND	10	0	0
T2T17	zygosity	ALT_HOM	DEL	4887	0	0
T2T17	zygosity	HET	DEL	25022	0	0
T2T17	zygosity	HET	DUP:TANDEM	27	0	0
T2T17	zygosity	ALT_HOM	INS	4530	0	0
T2T17	zygosity	HET	INS	23645	0	0
T2T17	zygosity	ALT_HOM	INV	4	0	0
T2T17	zygosity	HET	INV	28	0	0
T2T17	size_class	large (500bp-5kb)	all	14509	0	0
T2T17	size_class	massive (>50kb)	all	162	0	0
T2T17	size_class	medium (50-500bp)	all	28742	0	0
T2T17	size_class	small (<50bp)	all	13039	0	0
T2T17	size_class	very_large (5kb-50kb)	all	1701	0	0
T2T17	size_class	small (<50bp)	BND	10	0	0
T2T17	size_class	large (500bp-5kb)	DEL	7833	0	0
T2T17	size_class	massive (>50kb)	DEL	66	0	0
T2T17	size_class	medium (50-500bp)	DEL	14574	0	0
T2T17	size_class	small (<50bp)	DEL	6547	0	0
T2T17	size_class	very_large (5kb-50kb)	DEL	889	0	0
T2T17	size_class	large (500bp-5kb)	DUP:TANDEM	20	0	0
T2T17	size_class	medium (50-500bp)	DUP:TANDEM	7	0	0
T2T17	size_class	large (500bp-5kb)	INS	6656	0	0
T2T17	size_class	massive (>50kb)	INS	96	0	0
T2T17	size_class	medium (50-500bp)	INS	14161	0	0
T2T17	size_class	small (<50bp)	INS	6450	0	0
T2T17	size_class	very_large (5kb-50kb)	INS	812	0	0
T2T17	size_class	small (<50bp)	INV	32	0	0
T2T17	haplotype	both	all	9421	0	0
T2T17	haplotype	haplotype1	all	24333	0	0
T2T17	haplotype	haplotype2	all	24399	0	0
T2T17	haplotype	haplotype1	BND	6	0	0
T2T17	haplotype	haplotype2	BND	4	0	0
T2T17	haplotype	both	DEL	4887	0	0
T2T17	haplotype	haplotype1	DEL	12485	0	0
T2T17	haplotype	haplotype2	DEL	12537	0	0
T2T17	haplotype	haplotype1	DUP:TANDEM	17	0	0
T2T17	haplotype	haplotype2	DUP:TANDEM	10	0	0
T2T17	haplotype	both	INS	4530	0	0
T2T17	haplotype	haplotype1	INS	11811	0	0
T2T17	haplotype	haplotype2	INS	11834	0	0
T2T17	haplotype	both	INV	4	0	0
T2T17	haplotype	haplotype1	INV	14	0	0
T2T17	haplotype	haplotype2	INV	14	0	0
T2T17	phasing	phased	all	58153	0	0
T2T17	chromosome	chr1	all	5952	0	0
T2T17	chromosome	chr2	all	3335	0	0
T2T17	chromosome	chr3	all	2220	0	0
T2T17	chromosome	chr4	all	2729	0	0
T2T17	chromosome	chr5	all	2355	0	0
T2T17	chromosome	chr6	all	2342	0	0
T2T17	chromosome	chr7	all	2714	0	0
T2T17	chromosome	chr8	all	2402	0	0
T2T17	chromosome	chr9	all	5023	0	0
T2T17	chromosome	chrX	all	918	0	0
T2T17	chromosome	chrY	all	1199	0	0
T2T17	chromosome	chr10	all	2474	0	0
T2T17	chromosome	chr11	all	1760	0	0
T2T17	chromosome	chr12	all	2079	0	0
T2T17	chromosome	chr13	all	2111	0	0
T2T17	chromosome	chr14	all	1976	0	0
T2T17	chromosome	chr15	all	2324	0	0
T2T17	chromosome	chr16	all	3255	0	0
T2T17	chromosome	chr17	all	2031	0	0
