sample	category	subcategory	var_type	count	percentage
T2T17	total	all_variants	all	5322408	100.0
T2T17	variant_type	DEL	DEL	573153	10.768678387677157
T2T17	variant_type	INS	INS	534437	10.041263277824623
T2T17	variant_type	MNV	MNV	2121	0.039850383510621507
T2T17	variant_type	SNV	SNV	4212697	79.15020795098759
T2T17	ti_tv	transitions	SNV	2649211	1.6944257895497625
T2T17	ti_tv	transversions	SNV	1563486	1.6944257895497625
T2T17	zygosity	HET	all	3792682	71.2587610720561
T2T17	zygosity	HOM_ALT	all	1529726	28.74123892794389
T2T17	zygosity	HET	DEL	414535	72.32536512938081
T2T17	zygosity	HOM_ALT	DEL	158618	27.67463487061919
T2T17	zygosity	HET	INS	382040	71.484571614615
T2T17	zygosity	HOM_ALT	INS	152397	28.515428385384993
T2T17	zygosity	HET	MNV	2121	100.0
T2T17	zygosity	HET	SNV	2993986	71.0705279776827
T2T17	zygosity	HOM_ALT	SNV	1218711	28.92947202231729
T2T17	haplotype	both	all	1529726	28.74123892794389
T2T17	haplotype	haplotype1	all	1766435	33.18864318556563
T2T17	haplotype	haplotype2	all	2026247	38.07011788649047
T2T17	haplotype	both	DEL	158618	27.67463487061919
T2T17	haplotype	haplotype1	DEL	198233	34.5864018857094
T2T17	haplotype	haplotype2	DEL	216302	37.73896324367141
T2T17	haplotype	both	INS	152397	28.515428385384993
T2T17	haplotype	haplotype1	INS	182205	34.09288653293092
T2T17	haplotype	haplotype2	INS	199835	37.39168508168409
T2T17	haplotype	haplotype1	MNV	1006	47.43045733144743
T2T17	haplotype	haplotype2	MNV	1115	52.56954266855257
T2T17	haplotype	both	SNV	1218711	28.92947202231729
T2T17	haplotype	haplotype1	SNV	1384991	32.87658713645914
T2T17	haplotype	haplotype2	SNV	1608995	38.193940841223565
T2T17	phasing	phased	all	5322408	100.0
T2T17	phasing	phased	DEL	573153	100.0
T2T17	phasing	phased	INS	534437	100.0
T2T17	phasing	phased	MNV	2121	100.0
T2T17	phasing	phased	SNV	4212697	100.0
T2T17	allelic	biallelic	all	4966219	93.3077471700779
T2T17	allelic	multiallelic	all	356189	6.6922528299220945
T2T17	allelic	biallelic	DEL	438002	76.41973434667531
T2T17	allelic	multiallelic	DEL	135151	23.58026565332468
T2T17	allelic	biallelic	INS	430758	80.60033268654678
T2T17	allelic	multiallelic	INS	103679	19.39966731345322
T2T17	allelic	multiallelic	MNV	2121	100.0
T2T17	allelic	biallelic	SNV	4097459	97.26450774883644
T2T17	allelic	multiallelic	SNV	115238	2.7354922511635658
T2T17	filter	PASS	all	4912222	92.29322517176436
T2T17	filter	GAP1	all	250005	4.697215996969793
T2T17	filter	GAP2	all	128612	2.4164250467081816
T2T17	filter	HET1	all	21460	0.4032009571607438
T2T17	filter	HET2	all	10109	0.1899328273969226
T2T17	indel_size	11-20bp	all	60368	1.1342234567511549
T2T17	indel_size	1bp	all	501086	9.414648407262277
T2T17	indel_size	2-5bp	all	387160	7.274151098525329
T2T17	indel_size	21-50bp	all	32095	0.6030165293603948
T2T17	indel_size	6-10bp	all	95979	1.8033003106864411
T2T17	indel_size	>50bp	all	30902	0.5806018629161838
T2T17	indel_size	11-20bp	DEL	31586	5.510919422911509
T2T17	indel_size	1bp	DEL	248209	43.30588865451284
T2T17	indel_size	2-5bp	DEL	210931	36.8018661683704
T2T17	indel_size	21-50bp	DEL	16458	2.8714845774165014
T2T17	indel_size	6-10bp	DEL	50074	8.736585170102922
T2T17	indel_size	>50bp	DEL	15895	2.773256006685824
T2T17	indel_size	11-20bp	INS	28782	5.385480421452856
T2T17	indel_size	1bp	INS	252877	47.31652187254999
T2T17	indel_size	2-5bp	INS	176229	32.97470047919586
T2T17	indel_size	21-50bp	INS	15637	2.92588275138136
T2T17	indel_size	6-10bp	INS	45905	8.589412783920276
T2T17	indel_size	>50bp	INS	15007	2.808001691499653
T2T17	chromosome	chr1	all	384395	7.222200928602242
T2T17	chromosome	chr2	all	369952	6.950838793268009
T2T17	chromosome	chr3	all	334090	6.277046028789976
T2T17	chromosome	chr4	all	338891	6.367249560725146
T2T17	chromosome	chr5	all	287055	5.393329485450947
T2T17	chromosome	chr6	all	319478	6.002508638946883
T2T17	chromosome	chr7	all	303113	5.695035029257434
T2T17	chromosome	chr8	all	252936	4.7522850559370875
T2T17	chromosome	chr9	all	242182	4.550233653639481
T2T17	chromosome	chrX	all	133044	2.4996956264908663
T2T17	chromosome	chr10	all	237151	4.455708769414144
T2T17	chromosome	chr11	all	271884	5.1082893306939265
T2T17	chromosome	chr12	all	217157	4.080051735981157
T2T17	chromosome	chr13	all	174223	3.2733867828246157
T2T17	chromosome	chr14	all	231907	4.357181937198352
T2T17	chromosome	chr15	all	211766	3.9787629959973003
T2T17	chromosome	chr16	all	188992	3.5508739653179537
T2T17	chromosome	chr17	all	183112	3.4403976545954387
T2T17	chromosome	chr18	all	144726	2.7191827458548836
T2T17	chromosome	chr19	all	144706	2.7188069760905216
T2T17	chromosome	chr20	all	130813	2.4577785092762525
T2T17	chromosome	chr21	all	89046	1.6730397218702513
T2T17	chromosome	chr22	all	131789	2.4761160737771326
T2T17	chromosome	chr1	DEL	44299	7.729000807812225
T2T17	chromosome	chr2	DEL	43500	7.58959649517668
T2T17	chromosome	chr3	DEL	36671	6.398117082175266
T2T17	chromosome	chr4	DEL	35341	6.166067350253772
T2T17	chromosome	chr5	DEL	32048	5.591526171894764
