#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	30461	30460	1637	0.05374261326329613	985/326	0.04304005252790545	14059	0.4615409868356259	0	0.0	30460	1637	0.05374261326329613	985/326	0.04304005252790545	14059	0.4615409868356259	0	0.0	123993	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	22432	22431	1158	0.051624983282065	676/241	0.04088092372163524	10959	0.48854315263908704	0	0.0	22431	1158	0.051624983282065	676/241	0.04088092372163524	10959	0.48854315263908704	0	0.0	74604	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	18677	18676	992	0.05311629899336046	544/224	0.04112229599485971	8977	0.48064464314397387	0	0.0	18676	992	0.05311629899336046	544/224	0.04112229599485971	8977	0.48064464314397387	0	0.0	69315	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	16898	16897	1026	0.06072083801858318	632/197	0.049061963662188554	8232	0.4871582435791218	0	0.0	16897	1026	0.06072083801858318	632/197	0.049061963662188554	8232	0.4871582435791218	0	0.0	66411	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	15206	15205	790	0.05195659322591253	464/163	0.04123643538309767	7588	0.49901354728396685	0	0.0	15205	790	0.05195659322591253	464/163	0.04123643538309767	7588	0.49901354728396685	0	0.0	52823	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	13288	13287	651	0.04899525852336871	385/133	0.038985474523970796	6462	0.4863034316676701	0	0.0	13287	651	0.04899525852336871	385/133	0.038985474523970796	6462	0.4863034316676701	0	0.0	85469	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	12456	12455	801	0.06431152147731835	465/168	0.05082296266559615	5811	0.46652215799614644	0	0.0	12455	801	0.06431152147731835	465/168	0.05082296266559615	5811	0.46652215799614644	0	0.0	62077	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	12654	12653	854	0.06749387497036276	482/186	0.05279380384098633	5613	0.4435751541014699	0	0.0	12653	854	0.06749387497036276	482/186	0.05279380384098633	5613	0.4435751541014699	0	0.0	53764	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	12331	12330	715	0.05798864557988646	403/156	0.04533657745336577	5261	0.4266482848106399	0	0.0	12330	715	0.05798864557988646	403/156	0.04533657745336577	5261	0.4266482848106399	0	0.0	50445	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	11824	11823	752	0.06360483802757337	414/169	0.04931066565169585	5898	0.4988159675236806	0	0.0	11823	752	0.06360483802757337	414/169	0.04931066565169585	5898	0.4988159675236806	0	0.0	42803	0
SAMPLE	chr19	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	8404	8403	611	0.07271212662144472	359/126	0.057717481851719626	4187	0.4982151356496906	0	0.0	8403	611	0.07271212662144472	359/126	0.057717481851719626	4187	0.4982151356496906	0	0.0	38452	0
SAMPLE	chr2	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	33257	33256	1687	0.050727688236709166	947/370	0.03960187635313928	16586	0.4987220735484259	0	0.0	33256	1687	0.050727688236709166	947/370	0.03960187635313928	16586	0.4987220735484259	0	0.0	112662	0
SAMPLE	chr20	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	9390	9389	565	0.06017680264138886	333/116	0.047821919267227606	4632	0.49329073482428115	0	0.0	9389	565	0.06017680264138886	333/116	0.047821919267227606	4632	0.49329073482428115	0	0.0	39276	0
SAMPLE	chr21	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	6481	6480	359	0.055401234567901234	195/82	0.04274691358024691	3221	0.4969912050609474	0	0.0	6480	359	0.055401234567901234	195/82	0.04274691358024691	3221	0.4969912050609474	0	0.0	33922	0
SAMPLE	chr22	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	5688	5687	465	0.08176542992790575	271/97	0.06470898540531035	2706	0.4757383966244726	0	0.0	5687	465	0.08176542992790575	271/97	0.06470898540531035	2706	0.4757383966244726	0	0.0	41218	0
SAMPLE	chr3	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	27582	27581	1369	0.04963561872303397	793/288	0.03919364780102244	12784	0.46349068232905516	0	0.0	27581	1369	0.04963561872303397	793/288	0.03919364780102244	12784	0.46349068232905516	0	0.0	107157	0
SAMPLE	chr4	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	29499	29498	1282	0.043460573598210046	742/270	0.03430741067190996	13723	0.46520221024441505	0	0.0	29498	1282	0.043460573598210046	742/270	0.03430741067190996	13723	0.46520221024441505	0	0.0	111337	0
SAMPLE	chr5	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	25126	25125	1265	0.05034825870646766	737/264	0.039840796019900496	12404	0.4936718936559739	0	0.0	25125	1265	0.05034825870646766	737/264	0.039840796019900496	12404	0.4936718936559739	0	0.0	92829	0
SAMPLE	chr6	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	26270	26269	1253	0.04769880848148007	699/277	0.037154059918535154	12441	0.4735820327369623	0	0.0	26269	1253	0.04769880848148007	699/277	0.037154059918535154	12441	0.4735820327369623	0	0.0	91685	0
SAMPLE	chr7	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	25149	25148	1225	0.048711627167170354	689/268	0.03805471608080165	11609	0.461608811483558	0	0.0	25148	1225	0.048711627167170354	689/268	0.03805471608080165	11609	0.461608811483558	0	0.0	95798	0
SAMPLE	chr8	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	22386	22385	1107	0.04945275854366763	629/239	0.03877596604869332	11120	0.49673903332439917	0	0.0	22385	1107	0.04945275854366763	629/239	0.03877596604869332	11120	0.49673903332439917	0	0.0	84510	0
SAMPLE	chr9	giab	assembly	assembly/qc/phased_verkko/T2T17/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T17/assembly.filtered.vcf.gz	1	16529	16528	1005	0.060805905130687316	545/230	0.04689012584704744	8027	0.48563131465908405	0	0.0	16528	1005	0.060805905130687316	545/230	0.04689012584704744	8027	0.48563131465908405	0	0.0	76102	0
