sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T17	haplotype1-0000015	chr1	254014194	786898	248387328	254014194	14	786898	56207.0	100000	1500	0.06	scaffold
T2T17	haplotype1-0000013	chr10	135333788	0	134758134	135333788	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000009	chr11	134954485	0	135127769	134954485	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000010	chr12	133583567	0	133324548	133583567	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000021	chr16	92820320	0	96330374	92820320	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000001	chr17	83476071	0	84276897	83476071	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000005	chr18	82121452	0	80542538	82121452	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000012	chr19	62070876	0	61707364	62070876	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000007	chr2	242374290	0	242696752	242374290	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000019	chr20	65903958	0	66210255	65903958	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000023	chr21	42864572	100000	45090682	42864572	1	100000	100000.0	100000	100000	0.02	scaffold
T2T17	haplotype1-0000006	chr3	200604915	0	201105948	200604915	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000008	chr4	192457734	79040	193574945	192457734	1	79040	79040.0	79040	79040	0.01	scaffold
T2T17	haplotype1-0000002	chr5	180908008	0	182045439	180908008	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000024	chr6	171822372	0	172126628	171822372	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000017	chr7	160258224	0	160567428	160258224	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000016	chr8	146560805	0	146259331	146560805	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000003	chr9	139015518	0	150617247	139015518	0	0	0.0	0	0	0.0	contig
T2T17	haplotype1-0000020	chrY	53249820	0	62460029	53249820	0	0	0.0	0	0	0.0	contig
