sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
T2T08	haplotype2-0000045	chr1	247291365	15000	248387328	247291365	2	15000	7500.0	7500	7500	0.01	scaffold
T2T08	haplotype2-0000046	chr10	134534624	7500	134758134	134534624	1	7500	7500.0	7500	7500	0.01	scaffold
T2T08	haplotype2-0000064	chr11	137234201	0	135127769	137234201	0	0	0.0	0	0	0.0	contig
T2T08	haplotype2-0000041	chr12	133008694	0	133324548	133008694	0	0	0.0	0	0	0.0	contig
T2T08	haplotype2-0000057	chr13	106096579	100000	113566686	106096579	1	100000	100000.0	100000	100000	0.01	scaffold
T2T08	haplotype2-0000065	chr16	92020057	7500	96330374	92020057	1	7500	7500.0	7500	7500	0.01	scaffold
T2T08	haplotype2-0000056	chr17	83934255	107500	84276897	83934255	2	107500	53750.0	100000	7500	0.02	scaffold
T2T08	haplotype2-0000050	chr18	80141766	7500	80542538	80141766	1	7500	7500.0	7500	7500	0.01	scaffold
T2T08	haplotype2-0000047	chr19	61284264	0	61707364	61284264	0	0	0.0	0	0	0.0	contig
T2T08	haplotype2-0000052	chr2	242460456	0	242696752	242460456	0	0	0.0	0	0	0.0	contig
T2T08	haplotype2-0000062	chr20	67294313	0	66210255	67294313	0	0	0.0	0	0	0.0	contig
T2T08	haplotype2-0000066	chr3	203044581	100000	201105948	203044581	1	100000	100000.0	100000	100000	0.0	scaffold
T2T08	haplotype2-0000042	chr4	192225278	0	193574945	192225278	0	0	0.0	0	0	0.0	contig
T2T08	haplotype2-0000043	chr5	181537049	0	182045439	181537049	0	0	0.0	0	0	0.0	contig
T2T08	haplotype2-0000067	chr6	174811872	21072	172126628	174811872	1	21072	21072.0	21072	21072	0.01	scaffold
T2T08	haplotype2-0000049	chr7	161100845	7500	160567428	161100845	1	7500	7500.0	7500	7500	0.01	scaffold
T2T08	haplotype2-0000063	chr8	145452402	15000	146259331	145452402	2	15000	7500.0	7500	7500	0.01	scaffold
T2T08	haplotype2-0000053	chr9	138453742	10500	150617247	138453742	3	10500	3500.0	7500	1500	0.02	scaffold
T2T08	haplotype2-0000055	chrX	154684222	0	154259566	154684222	0	0	0.0	0	0	0.0	contig
