sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
NA18522	NA18522#2#CM087186.1	chr1	249651698	20145	248387328	249651698	1	20145	20145.0	20145	20145	0.0	scaffold
NA18522	NA18522#2#CM087194.1	chr10	134789384	25807	134758134	134789384	1	25807	25807.0	25807	25807	0.01	scaffold
NA18522	NA18522#2#CM087195.1	chr11	135472341	200	135127769	135472341	2	200	100.0	100	100	0.01	scaffold
NA18522	NA18522#2#CM087196.1	chr12	135094631	0	133324548	135094631	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#2#CM087198.1	chr16	94013790	1738515	96330374	94013790	1	1738515	1738515.0	1738515	1738515	0.01	scaffold
NA18522	NA18522#2#CM087199.1	chr18	79951350	0	80542538	79951350	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#2#CM087200.1	chr19	59380138	0	61707364	59380138	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#2#CM087187.1	chr2	241937437	0	242696752	241937437	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#2#CM087201.1	chr20	65819350	100	66210255	65819350	1	100	100.0	100	100	0.02	scaffold
NA18522	NA18522#2#CM087188.1	chr3	202593669	0	201105948	202593669	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#2#CM087189.1	chr4	190643852	0	193574945	190643852	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#2#CM087190.1	chr5	183690016	40596	182045439	183690016	1	40596	40596.0	40596	40596	0.01	scaffold
NA18522	NA18522#2#CM087191.1	chr6	172324866	0	172126628	172324866	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#2#CM087192.1	chr7	160349411	0	160567428	160349411	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#2#CM087193.1	chr9	134238457	19880	150617247	134238457	1	19880	19880.0	19880	19880	0.01	scaffold
