sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
NA18522	NA18522#1#CM087171.1	chr1	244201428	156664	248387328	244201428	1	156664	156664.0	156664	156664	0.0	scaffold
NA18522	NA18522#1#CM087179.1	chr11	134499718	100	135127769	134499718	1	100	100.0	100	100	0.01	scaffold
NA18522	NA18522#1#CM087180.1	chr12	134265343	0	133324548	134265343	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#1#CM087181.1	chr16	95759576	0	96330374	95759576	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#1#CM087182.1	chr17	84120155	0	84276897	84120155	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#1#CM087183.1	chr18	82147819	0	80542538	82147819	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#1#CM087184.1	chr19	64067528	1909732	61707364	64067528	1	1909732	1909732.0	1909732	1909732	0.02	scaffold
NA18522	NA18522#1#CM087172.1	chr2	242583114	0	242696752	242583114	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#1#CM087185.1	chr20	67690434	238010	66210255	67690434	2	238010	119005.0	237910	100	0.03	scaffold
NA18522	NA18522#1#CM087173.1	chr3	202959151	2394365	201105948	202959151	2	2394365	1197182.5	2394265	100	0.01	scaffold
NA18522	NA18522#1#CM087174.1	chr4	192547190	100	193574945	192547190	1	100	100.0	100	100	0.01	scaffold
NA18522	NA18522#1#CM087175.1	chr5	181232730	0	182045439	181232730	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#1#CM087176.1	chr6	171084107	0	172126628	171084107	0	0	0.0	0	0	0.0	contig
NA18522	NA18522#1#CM087177.1	chr7	159638226	100	160567428	159638226	1	100	100.0	100	100	0.01	scaffold
NA18522	NA18522#1#CM087178.1	chr9	141194160	0	150617247	141194160	0	0	0.0	0	0	0.0	contig
