File name::assembly/qc/phased_hprc/HG01252/T2T_contigs.haplotype2.paf, l.n::170
HG01252#2#CM088852.1	241774336	7017	241759954	+	chr2	242696752	3355	242692978
HG01252#2#CM088853.1	202866695	10524	202850974	+	chr3	201105948	2631	201101343
HG01252#2#CM088854.1	184796619	15807	184792487	+	chr5	182045439	3403	182043924
HG01252#2#CM088855.1	171819024	10666	171793325	+	chr6	172126628	2882	172119011
HG01252#2#CM088856.1	160627180	11674	160613141	+	chr7	160567428	3374	160564045
HG01252#2#CM088857.1	145523336	13686	145519202	+	chr8	146259331	2068	146253993
HG01252#2#CM088858.1	137779829	5370	137770362	+	chr9	150617247	3677	150614897
HG01252#2#CM088859.1	135676466	9816	135636317	+	chr10	134758134	4060	134633141
HG01252#2#CM088860.1	134681254	13257	134668338	+	chr11	135127769	1725	135125193
HG01252#2#CM088861.1	88613707	11886	88603740	+	chr16	96330374	4102	96327761
HG01252#2#CM088862.1	82618286	67085	82605888	+	chr17	84276897	33606	84259237
HG01252#2#CM088863.1	61018220	17191	61002787	+	chr19	61707364	3657	61703548
HG01252#2#CM088864.1	65375053	5786	65364401	+	chr20	66210255	2724	66207456
HG01252#2#JBHIHZ010000013.1	96950884	1335590	96943294	+	chr15	99753195	4707015	99748890
HG01252#2#JBHIHZ010000040.1	98738420	1124650	98287301	+	chr14	101161492	3373069	100135808
HG01252#2#JBHIHZ010000045.1	133916461	4	133899753	+	chr12	133324548	13617	133322219
HG01252#2#JBHIHZ010000049.1	51663425	6416	51663422	+	chr22	51324926	4161	51296761
