sample	category	subcategory	var_type	count	percentage
HG01252	total	all_variants	all	5491278	100.0
HG01252	variant_type	DEL	DEL	534454	9.732779873829006
HG01252	variant_type	INS	INS	513248	9.346603832477612
HG01252	variant_type	MNV	MNV	1988	0.03620286570812842
HG01252	variant_type	SNV	SNV	4441588	80.88441342798525
HG01252	ti_tv	transitions	SNV	2779835	1.6728328457959758
HG01252	ti_tv	transversions	SNV	1661753	1.6728328457959758
HG01252	zygosity	HET	all	3967766	72.25578453686009
HG01252	zygosity	HOM_ALT	all	1523512	27.74421546313991
HG01252	zygosity	HET	DEL	408870	76.5023743858218
HG01252	zygosity	HOM_ALT	DEL	125584	23.497625614178208
HG01252	zygosity	HET	INS	392234	76.42192468358377
HG01252	zygosity	HOM_ALT	INS	121014	23.578075316416236
HG01252	zygosity	HET	MNV	1988	100.0
HG01252	zygosity	HET	SNV	3164674	71.25095799070063
HG01252	zygosity	HOM_ALT	SNV	1276914	28.749042009299373
HG01252	haplotype	both	all	1523512	27.74421546313991
HG01252	haplotype	haplotype1	all	1964395	35.77300220458699
HG01252	haplotype	haplotype2	all	2003371	36.4827823322731
HG01252	haplotype	both	DEL	125584	23.497625614178208
HG01252	haplotype	haplotype1	DEL	200913	37.59219689627171
HG01252	haplotype	haplotype2	DEL	207957	38.91017748955009
HG01252	haplotype	both	INS	121014	23.578075316416236
HG01252	haplotype	haplotype1	INS	193444	37.69016148138911
HG01252	haplotype	haplotype2	INS	198790	38.73176320219465
HG01252	haplotype	haplotype1	MNV	1002	50.40241448692153
HG01252	haplotype	haplotype2	MNV	986	49.59758551307847
HG01252	haplotype	both	SNV	1276914	28.749042009299373
HG01252	haplotype	haplotype1	SNV	1569036	35.32601402921658
HG01252	haplotype	haplotype2	SNV	1595638	35.92494396148405
HG01252	phasing	phased	all	5491278	100.0
HG01252	phasing	phased	DEL	534454	100.0
HG01252	phasing	phased	INS	513248	100.0
HG01252	phasing	phased	MNV	1988	100.0
HG01252	phasing	phased	SNV	4441588	100.0
HG01252	allelic	biallelic	all	5147129	93.73280682566062
HG01252	allelic	multiallelic	all	344149	6.267193174339379
HG01252	allelic	biallelic	DEL	427009	79.89630538830282
HG01252	allelic	multiallelic	DEL	107445	20.103694611697172
HG01252	allelic	biallelic	INS	416609	81.17109077872685
HG01252	allelic	multiallelic	INS	96639	18.828909221273147
HG01252	allelic	multiallelic	MNV	1988	100.0
HG01252	allelic	biallelic	SNV	4303511	96.89126951891981
HG01252	allelic	multiallelic	SNV	138077	3.10873048108019
HG01252	filter	PASS	all	5014576	91.31892430141035
HG01252	filter	GAP1	all	300092	5.464884495011908
HG01252	filter	GAP2	all	145992	2.6586160817208673
HG01252	filter	HET1	all	11432	0.2081846885187747
HG01252	filter	HET2	all	19186	0.34939043333810454
HG01252	indel_size	11-20bp	all	64425	1.1732241565624615
HG01252	indel_size	1bp	all	442912	8.065736245733689
HG01252	indel_size	2-5bp	all	376033	6.847823038644192
HG01252	indel_size	21-50bp	all	33549	0.6109506748702215
HG01252	indel_size	6-10bp	all	99048	1.8037331200496498
HG01252	indel_size	>50bp	all	31735	0.577916470446406
HG01252	indel_size	11-20bp	DEL	32892	6.15431823880072
HG01252	indel_size	1bp	DEL	224563	42.017273703630245
HG01252	indel_size	2-5bp	DEL	193133	36.13650566746623
HG01252	indel_size	21-50bp	DEL	17083	3.19634617759433
HG01252	indel_size	6-10bp	DEL	50458	9.441037020959708
HG01252	indel_size	>50bp	DEL	16325	3.054519191548758
HG01252	indel_size	11-20bp	INS	31533	6.143813517052185
HG01252	indel_size	1bp	INS	218349	42.54259149572916
HG01252	indel_size	2-5bp	INS	182900	35.63579400211983
HG01252	indel_size	21-50bp	INS	16466	3.2081956481077376
HG01252	indel_size	6-10bp	INS	48590	9.467158176943698
HG01252	indel_size	>50bp	INS	15410	3.0024471600473843
HG01252	chromosome	chr1	all	385245	7.01557997974242
HG01252	chromosome	chr2	all	390042	7.102936693425464
HG01252	chromosome	chr3	all	344311	6.270143307259257
HG01252	chromosome	chr4	all	335369	6.107303254360825
HG01252	chromosome	chr5	all	327765	5.968829114096938
HG01252	chromosome	chr6	all	331637	6.03934093302142
