#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	359505	226166	2568	0	1	226166	226166.0	226166	226166	226166	248357492	248357492.0	248357492	248357492	248357492	228734	188434	186049	0.9887729852142664	0.9873430484944331	248357492
syndip	chr2	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	347158	229165	526	0	1	229165	229165.0	229165	229165	229165	242690543	242690543.0	242690543	242690543	242690543	229691	189522	189048	0.9977099668685321	0.997498971095704	242690543
syndip	chr3	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	330003	221929	4	0	1	221929	221929.0	221929	221929	221929	201084445	201084445.0	201084445	201084445	201084445	221933	187165	187161	0.99998197654247	0.9999786284828894	201084445
syndip	chr4	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	329700	218351	3687	0	1	218351	218351.0	218351	218351	218351	193569169	193569169.0	193569169	193569169	193569169	222038	187673	184192	0.9833947342346806	0.981451780490534	193569169
syndip	chr5	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	274118	177740	71	0	1	177740	177740.0	177740	177740	177740	182041226	182041226.0	182041226	182041226	182041226	177811	147769	147724	0.9996006996192587	0.9996954706332181	182041226
syndip	chr6	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	291952	192374	26	0	1	192374	192374.0	192374	192374	192374	172120583	172120583.0	172120583	172120583	172120583	192400	162123	162098	0.9998648648648648	0.9998457960930898	172120583
syndip	chr7	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	288432	194612	105	0	1	194612	194612.0	194612	194612	194612	160552657	160552657.0	160552657	160552657	160552657	194717	163443	163351	0.9994607558662059	0.9994371126325385	160552657
syndip	chrX	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	133206	133158	48	0	1	133158	133158.0	133158	133158	133158	154251572	154251572.0	154251572	154251572	154251572	133206	103644	103600	0.9996396558713572	0.9995754698776581	154251572
syndip	chr9	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	223939	161354	284	0	1	161354	161354.0	161354	161354	161354	150611425	150611425.0	150611425	150611425	150611425	161638	129235	129044	0.9982429874163253	0.9985220721940651	150611425
syndip	chr8	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	238327	163706	9	0	1	163706	163706.0	163706	163706	163706	146242820	146242820.0	146242820	146242820	146242820	163715	138233	138224	0.9999450264178603	0.9999348925365145	146242820
syndip	chr11	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	245603	179447	0	0	1	179447	179447.0	179447	179447	179447	134922689	134922689.0	134922689	134922689	134922689	179447	155573	155573	1.0	1.0	134922689
syndip	chr10	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	219542	147396	4	0	1	147396	147396.0	147396	147396	147396	134650803	134650803.0	134650803	134650803	134650803	147400	122296	122292	0.9999728629579376	0.9999672924707268	134650803
syndip	chr12	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	213735	145302	574	0	1	145302	145302.0	145302	145302	145302	133319293	133319293.0	133319293	133319293	133319293	145876	120389	119824	0.9960651512243275	0.9953068801966957	133319293
syndip	chr13	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	179063	121446	3685	0	1	121446	121446.0	121446	121446	121446	113560477	113560477.0	113560477	113560477	113560477	125131	104483	101192	0.9705508626958947	0.9685020529655542	113560477
syndip	chr14	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	213329	154568	6457	0	1	154568	154568.0	154568	154568	154568	101114897	101114897.0	101114897	101114897	101114897	161025	140311	134328	0.95990063654712	0.9573590096286108	101114897
syndip	chr15	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	200931	151780	4399	0	1	151780	151780.0	151780	151780	151780	99744770	99744770.0	99744770	99744770	99744770	156179	133584	129665	0.97183360118838	0.970662654210085	99744770
syndip	chr16	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	171470	116879	1222	0	1	116879	116879.0	116879	116879	116879	96304226	96304226.0	96304226	96304226	96304226	118101	99929	98772	0.9896529241920051	0.988421779463419	96304226
syndip	chr17	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	147428	103714	7	0	1	103714	103714.0	103714	103714	103714	84235151	84235151.0	84235151	84235151	84235151	103721	85643	85642	0.9999325112561583	0.9999883236224794	84235151
syndip	chr18	assembly/variants/T2T04_1/phased_verkko/small_variants.dip.vcf.gz	133330	94351	40	0	1	94351	94351.0	94351	94351	94351	80374853	80374853.0	80374853	80374853	80374853	94391	79861	79823	0.9995762307847147	0.9995241732510236	80374853
