File name::assembly/qc/phased_verkko/T2T04_1/haplotype2.mapped_T2T.paf, l.n::2206
haplotype2-0000101	134140621	8418	133980537	-	chr12	133324548	157597	133322223
haplotype2-0000102	82854241	287099	82652428	-	chr17	84276897	198868	83847442
haplotype2-0000103	183014663	6573	183006356	-	chr5	182045439	2862	182044150
haplotype2-0000104	242425840	6877	242421054	+	chr2	242696752	3127	242694114
haplotype2-0000105	133548400	6388	133541375	-	chr10	134758134	3189	134755006
haplotype2-0000106	145871619	4575	145594163	-	chr8	146259331	131173	146254006
haplotype2-0000108	67075691	158829	67071709	-	chr20	66210255	2489	66053733
haplotype2-0000111	93312900	7237	93308600	+	chr16	96330374	3432	96327739
haplotype2-0000114	155117379	7513	155106630	-	chrX	154259566	5502	154257255
haplotype2-0000115	79807734	6128	79799425	+	chr18	80542538	163962	80538994
haplotype2-0000116	99283682	5812	98390889	-	chr14	101161492	3445951	101160083
haplotype2-0000118	191244317	6367	191235021	+	chr4	193574945	3063	193572599
haplotype2-0000119	251220084	6410	251211885	-	chr1	248387328	2717	248384215
haplotype2-0000120	134965674	107849	134864213	-	chr11	135127769	308655	135022831
haplotype2-0000121	61843607	4814	61836694	+	chr19	61707364	2701	61704428
haplotype2-0000123	160750734	3920	160743481	-	chr7	160567428	3497	160565235
haplotype2-0000126	134947814	72972	134941845	-	chr9	150617247	3538	150547900
haplotype2-0000129	174149509	18077	174044375	-	chr6	172126628	2875	172119828
haplotype2-0000130	200420647	15765	200415293	-	chr3	201105948	2819	201088876
haplotype2-0000131	44887022	5555	44415248	-	chr21	45090682	789832	45086134
