#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	29405	29404	1651	0.056148823289348386	935/358	0.043973609032784654	13955	0.4745791532052372	0	0.0	29404	1651	0.056148823289348386	935/358	0.043973609032784654	13955	0.4745791532052372	0	0.0	120124	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	20821	20820	1096	0.0526416906820365	626/235	0.04135446685878962	9967	0.47869939003890305	0	0.0	20820	1096	0.0526416906820365	626/235	0.04135446685878962	9967	0.47869939003890305	0	0.0	74374	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	18853	18852	992	0.05262041162741354	610/191	0.042488860598345	8768	0.46507187185063387	0	0.0	18852	992	0.05262041162741354	610/191	0.042488860598345	8768	0.46507187185063387	0	0.0	68311	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	18125	18124	1038	0.05727212535864048	590/224	0.044912822776429044	9054	0.4995310344827586	0	0.0	18124	1038	0.05727212535864048	590/224	0.044912822776429044	9054	0.4995310344827586	0	0.0	69377	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	15816	15815	760	0.04805564337654126	458/151	0.03850774581093898	7896	0.4992412746585736	0	0.0	15815	760	0.04805564337654126	458/151	0.03850774581093898	7896	0.4992412746585736	0	0.0	56339	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	12221	12220	725	0.05932896890343699	445/140	0.047872340425531915	6106	0.4996317813599542	0	0.0	12220	725	0.05932896890343699	445/140	0.047872340425531915	6106	0.4996317813599542	0	0.0	80974	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	11836	11835	739	0.06244190959019856	397/171	0.04799324038867765	5048	0.426495437647854	0	0.0	11835	739	0.06244190959019856	397/171	0.04799324038867765	5048	0.426495437647854	0	0.0	68050	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	12099	12098	833	0.06885435609191602	455/189	0.053231939163498096	5397	0.44606992313414334	0	0.0	12098	833	0.06885435609191602	455/189	0.053231939163498096	5397	0.44606992313414334	0	0.0	54312	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	13255	13254	743	0.05605854836275841	403/170	0.043232231779085556	5879	0.44353074311580537	0	0.0	13254	743	0.05605854836275841	403/170	0.043232231779085556	5879	0.44353074311580537	0	0.0	48686	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	11815	11814	646	0.05468088708312172	384/131	0.04359234806162181	5354	0.453152771900127	0	0.0	11814	646	0.05468088708312172	384/131	0.04359234806162181	5354	0.453152771900127	0	0.0	41513	0
SAMPLE	chr19	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	8646	8645	550	0.06362058993637941	330/110	0.05089647194910353	4287	0.4958362248438584	0	0.0	8645	550	0.06362058993637941	330/110	0.05089647194910353	4287	0.4958362248438584	0	0.0	40306	0
SAMPLE	chr2	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	31496	31495	1693	0.05375456421654231	995/349	0.042673440228607716	15699	0.49844424688849376	0	0.0	31495	1693	0.05375456421654231	995/349	0.042673440228607716	15699	0.49844424688849376	0	0.0	110507	0
SAMPLE	chr20	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	9602	9601	559	0.058223101760233306	325/117	0.04603687115925424	4465	0.46500729014788583	0	0.0	9601	559	0.058223101760233306	325/117	0.04603687115925424	4465	0.46500729014788583	0	0.0	47823	0
SAMPLE	chr21	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	6602	6601	296	0.04484169065293137	176/60	0.03575215876382366	2785	0.42184186610118146	0	0.0	6601	296	0.04484169065293137	176/60	0.03575215876382366	2785	0.42184186610118146	0	0.0	31045	0
SAMPLE	chr22	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	7016	7015	444	0.06329294369208838	256/94	0.04989308624376337	3198	0.45581527936145955	0	0.0	7015	444	0.06329294369208838	256/94	0.04989308624376337	3198	0.45581527936145955	0	0.0	42238	0
SAMPLE	chr3	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	28494	28493	1429	0.05015266907661531	795/317	0.03902712947039624	13178	0.46248332982382256	0	0.0	28493	1429	0.05015266907661531	795/317	0.03902712947039624	13178	0.46248332982382256	0	0.0	110021	0
SAMPLE	chr4	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	28633	28632	1428	0.0498742665549036	820/304	0.03925677563565242	12893	0.4502846366081095	0	0.0	28632	1428	0.0498742665549036	820/304	0.03925677563565242	12893	0.4502846366081095	0	0.0	113026	0
SAMPLE	chr5	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	25921	25920	1330	0.05131172839506173	738/296	0.039891975308641976	12560	0.48454920720651207	0	0.0	25920	1330	0.05131172839506173	738/296	0.039891975308641976	12560	0.48454920720651207	0	0.0	94722	0
SAMPLE	chr6	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	24280	24279	1120	0.046130400757856585	662/229	0.036698381317187695	11962	0.492668863261944	0	0.0	24279	1120	0.046130400757856585	662/229	0.036698381317187695	11962	0.492668863261944	0	0.0	93275	0
SAMPLE	chr7	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	24862	24861	1268	0.05100357990426773	722/273	0.04002252524033627	12015	0.4832676373582174	0	0.0	24861	1268	0.05100357990426773	722/273	0.04002252524033627	12015	0.4832676373582174	0	0.0	94692	0
SAMPLE	chr8	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	24356	24355	1113	0.04569903510572778	627/243	0.03572161773763088	11835	0.4859172277878141	0	0.0	24355	1113	0.04569903510572778	627/243	0.03572161773763088	11835	0.4859172277878141	0	0.0	83968	0
SAMPLE	chr9	giab	assembly	assembly/qc/phased_verkko/T2T04_1/giab.filtered.vcf.gz	assembly/qc/phased_verkko/T2T04_1/assembly.filtered.vcf.gz	1	17968	17967	1079	0.06005454444258919	601/239	0.04675237936216397	8301	0.4619879786286732	0	0.0	17967	1079	0.06005454444258919	601/239	0.04675237936216397	8301	0.4619879786286732	0	0.0	74805	0
