sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_04UL	haplotype2-0000041	chr1	244903916	7500	248387328	244903916	1	7500	7500.0	7500	7500	0.0	scaffold
TUE_02_04UL	haplotype2-0000035	chr10	136480528	0	134758134	136480528	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000058	chr11	137902570	0	135127769	137902570	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000045	chr12	133864071	7500	133324548	133864071	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_04UL	haplotype2-0000056	chr13	107812814	104500	113566686	107812814	4	104500	26125.0	100000	1500	0.04	scaffold
TUE_02_04UL	haplotype2-0000053	chr16	92814251	0	96330374	92814251	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000042	chr17	83846631	0	84276897	83846631	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000037	chr18	79952330	0	80542538	79952330	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000046	chr19	62419994	7500	61707364	62419994	1	7500	7500.0	7500	7500	0.02	scaffold
TUE_02_04UL	haplotype2-0000047	chr2	242925263	7500	242696752	242925263	1	7500	7500.0	7500	7500	0.0	scaffold
TUE_02_04UL	haplotype2-0000044	chr20	65659175	7500	66210255	65659175	1	7500	7500.0	7500	7500	0.02	scaffold
TUE_02_04UL	haplotype2-0000051	chr3	200625005	0	201105948	200625005	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000036	chr4	191773537	0	193574945	191773537	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000040	chr5	183810880	0	182045439	183810880	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000038	chr6	172013030	0	172126628	172013030	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000050	chr7	159954536	0	160567428	159954536	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000039	chr8	145734668	0	146259331	145734668	0	0	0.0	0	0	0.0	contig
TUE_02_04UL	haplotype2-0000054	chr9	138764438	49302	150617247	138764438	8	49302	6162.8	38802	1500	0.06	scaffold
TUE_02_04UL	haplotype2-0000060	chrX	154345417	80439	154259566	154345417	1	80439	80439.0	80439	80439	0.01	scaffold
