File name::assembly/qc/phased_verkko/TUE_02_04UL/haplotype1.mapped_T2T.paf, l.n::1653
haplotype1-0000001	242536217	7283	242530299	-	chr2	242696752	3127	242694129
haplotype1-0000002	136600271	5391	136594712	-	chr10	134758134	3247	134755100
haplotype1-0000003	192038234	37198	192029019	-	chr4	193574945	3227	193491054
haplotype1-0000004	79365475	5071	79360797	-	chr18	80542538	163883	80539385
haplotype1-0000005	49602645	5380	49593800	-	chr22	51324926	4575	51322022
haplotype1-0000006	172967362	105960	172959461	+	chr6	172126628	2875	172124041
haplotype1-0000007	145924075	5678	145777009	-	chr8	146259331	2019	146254006
haplotype1-0000008	182048668	6075	182044722	+	chr5	182045439	1828	182044327
haplotype1-0000009	83827999	208658	83823646	-	chr17	84276897	2180	83925851
haplotype1-0000010	64997238	107087	64990294	-	chr20	66210255	2327	66107372
haplotype1-0000011	102049934	5393	101827000	-	chr14	101161492	634274	101159673
haplotype1-0000012	133678615	6397	133580292	-	chr12	133324548	95917	133322223
haplotype1-0000013	247377697	7216	247359741	-	chr1	248387328	5655	248384188
haplotype1-0000014	61709610	5993	61575704	-	chr19	61707364	152469	61703816
haplotype1-0000016	94628290	111311	94563965	+	chr15	99753195	4669410	99694390
haplotype1-0000017	200783036	4930	200767316	+	chr3	201105948	2423	201088876
haplotype1-0000018	159253276	4868	159246528	-	chr7	160567428	3497	160565235
haplotype1-0000019	52851206	176824	52846710	+	chrY	62460029	191858	62454237
haplotype1-0000020	92136469	211564	92129849	+	chr16	96330374	26094	96327892
haplotype1-0000022	136367454	5482	136363155	+	chr9	150617247	3514	150500240
haplotype1-0000023	136551351	5602	136546132	+	chr11	135127769	2136	135125199
