#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/GE-MED-T2T03/phased_verkko/small_variants.dip.vcf.gz	365309	246307	2856	0	1	246307	246307.0	246307	246307	246307	248368278	248368278.0	248368278	248368278	248368278	249163	205487	202789	0.988537623965035	0.9868702156340791	248368278
syndip	chr2	assembly/variants/GE-MED-T2T03/phased_verkko/small_variants.dip.vcf.gz	356910	236475	586	0	1	236475	236475.0	236475	236475	236475	242659224	242659224.0	242659224	242659224	242659224	237061	194877	194352	0.997528062397442	0.9973059930109761	242659224
syndip	chr3	assembly/variants/GE-MED-T2T03/phased_verkko/small_variants.dip.vcf.gz	332226	228249	203	0	1	228249	228249.0	228249	228249	228249	201098199	201098199.0	201098199	201098199	201098199	228452	192330	192149	0.9991114107120971	0.9990589091665367	201098199
syndip	chr4	assembly/variants/GE-MED-T2T03/phased_verkko/small_variants.dip.vcf.gz	323163	212858	4811	0	1	212858	212858.0	212858	212858	212858	193505104	193505104.0	193505104	193505104	193505104	217669	183329	178785	0.9778976335628867	0.9752139596026815	193505104
syndip	chr5	assembly/variants/GE-MED-T2T03/phased_verkko/small_variants.dip.vcf.gz	287012	186965	486	0	1	186965	186965.0	186965	186965	186965	182039569	182039569.0	182039569	182039569	182039569	187451	155764	155358	0.9974073224469328	0.9973934927197555	182039569
syndip	chr6	assembly/variants/GE-MED-T2T03/phased_verkko/small_variants.dip.vcf.gz	314933	208685	3457	0	1	208685	208685.0	208685	208685	208685	172119822	172119822.0	172119822	172119822	172119822	212142	179066	175708	0.9837043112632105	0.981247137926798	172119822
syndip	chr7	assembly/variants/GE-MED-T2T03/phased_verkko/small_variants.dip.vcf.gz	298394	199624	1	0	1	199624	199624.0	199624	199624	199624	160562226	160562226.0	160562226	160562226	160562226	199625	167682	167682	0.9999949906073888	1.0	160562226
syndip	chrX	assembly/variants/GE-MED-T2T03/phased_verkko/small_variants.dip.vcf.gz	180183	118877	13	0	1	118877	118877.0	118877	118877	118877	154215126	154215126.0	154215126	154215126	154215126	118890	98703	98702	0.9998906552275212	0.9999898685956861	154215126
syndip	chr9	assembly/variants/GE-MED-T2T03/phased_verkko/small_variants.dip.vcf.gz	231115	168168	1483	0	1	168168	168168.0	168168	168168	168168	150543782	150543782.0	150543782	150543782	150543782	169651	137275	136374	0.9912585248539649	0.9934365325077399	150543782
syndip	chr8	assembly/variants/GE-MED-T2T03/phased_verkko/small_variants.dip.vcf.gz	235859	158698	0	0	1	158698	158698.0	158698	158698	158698	146245181	146245181.0	146245181	146245181	146245181	158698	133370	133370	1.0	1.0	146245181
