C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	haplotype1-0000006	99379067	10853608	12618604	+	chr15	99753195	15438136	16685101	1242202	1754871	60
G	haplotype1-0000006	99379067	14734683	15965411	+	chr15	99753195	17685865	18914608	1225950	1231658	60
G	haplotype1-0000006	99379067	14734683	15965411	+	chr15	99753195	17685865	18914608	1225950	1231658	60
G	haplotype1-0000006	99379067	17235902	18274183	+	chr15	99753195	18255323	19285444	1026602	1039586	60
G	haplotype1-0000007	43360749	33473217	34733446	-	chr22	51324926	16525664	17771441	1243075	1261752	60
G	haplotype1-0000007	43360749	36284906	37752789	-	chr22	51324926	11405521	12786735	1366806	1480443	60
G	haplotype1-0000009	203036037	102802995	105083338	-	chr3	201105948	96228401	98449202	2214460	2282469	60
G	haplotype1-0000009	203036037	112058425	115897433	-	chr3	201105948	86934938	90805709	3829636	3877637	60
G	haplotype1-0000014	191168086	45905186	49301058	+	chr4	193574945	45843699	49264638	3383885	3429458	60
G	haplotype1-0000014	191168086	53278636	55129018	+	chr4	193574945	55520289	57372400	1847570	1853204	60
G	haplotype1-0000019	50896907	37755782	39494011	+	chr16	96330374	37815742	39557879	1730536	1749495	60
G	haplotype1-0000019	50896907	48467473	50748695	+	chr16	96330374	52028017	54277851	2244555	2285406	60
G	haplotype1-0000020	183818212	126903728	130088527	-	chr5	182045439	51464750	54657451	3180184	3194453	60
G	haplotype1-0000020	183818212	136814713	137866635	-	chr5	182045439	45625978	46686347	1047190	1063447	60
G	haplotype1-0000023	247382619	103056501	105575142	-	chr1	248387328	143149650	145590394	2418134	2539196	60
G	haplotype1-0000023	247382619	125363549	126483107	-	chr1	248387328	120588838	121659555	1068454	1120548	60
G	haplotype1-0000026	37162324	0	1434484	+	chr21	45090682	9405613	10852061	1433602	1446914	60
G	haplotype1-0000026	37162324	3302118	4459859	+	chr21	45090682	11303874	12432089	1127053	1158050	60
G	haplotype2-0000085	78607695	58093066	59842538	-	chr18	80542538	20933022	22638660	1687905	1766394	60
G	haplotype2-0000085	78607695	63516922	67584280	-	chr18	80542538	11176701	15271895	4051761	4107091	60
G	haplotype2-0000086	137190007	49094162	51506633	+	chr11	135127769	49060016	51507640	2372686	2486130	60
G	haplotype2-0000086	137190007	56466236	59052129	+	chr11	135127769	54386249	56975119	2580539	2593502	60
G	haplotype2-0000090	110067434	4915011	6313363	+	chr13	113566686	10463389	11796004	1327917	1401930	60
G	haplotype2-0000090	110067434	13842224	14930786	+	chr13	113566686	17502159	18583345	1078280	1089319	60
G	haplotype2-0000092	42149982	32172221	33372290	-	chr22	51324926	17743759	18936511	1185509	1205609	60
G	haplotype2-0000092	42149982	36071932	37560273	-	chr22	51324926	11405521	12786735	1366931	1500788	60
G	haplotype2-0000097	199796779	87640569	90749308	+	chr3	201105948	87646622	90821420	3103945	3177267	60
G	haplotype2-0000097	199796779	94482720	96685724	+	chr3	201105948	96281192	98449202	2164927	2203766	60
G	haplotype2-0000102	191582248	136969883	138144015	-	chr4	193574945	55520290	56694422	1173290	1174459	60
G	haplotype2-0000102	191582248	142606272	146700099	-	chr4	193574945	44994007	49087297	4081823	4101586	60
G	haplotype2-0000107	10897284	3136565	4161313	+	chr15	99753195	13613978	14642783	966269	1086170	60
G	haplotype2-0000107	10897284	5089251	6088701	+	chr15	99753195	14466741	15535508	984128	1081971	60
G	haplotype2-0000112	184490459	125895237	131811213	-	chr5	182045439	50677546	56523831	5821484	5930239	60
G	haplotype2-0000112	184490459	137688211	138742883	-	chr5	182045439	45625978	46686347	1049936	1063461	60
G	haplotype2-0000113	33346406	21010793	22886426	+	chr16	96330374	37797620	39771404	1869557	1979431	60
G	haplotype2-0000113	33346406	30822259	33198194	+	chr16	96330374	52007353	54277851	2266871	2379135	60
G	haplotype2-0000115	142079257	65470001	74425665	-	chr9	150617247	76282334	85274647	8915763	9026832	60
G	haplotype2-0000115	142079257	82675392	83616179	-	chr9	150617247	64491810	65440442	811787	1076515	60
G	haplotype2-0000115	142079257	82675392	83616179	-	chr9	150617247	64491810	65440442	811787	1076515	60
G	haplotype2-0000115	142079257	93891696	95059741	-	chr9	150617247	47575796	48718981	1141904	1169038	60
# inter-chromosomal misjoins: 0,0
# intra-chromosomal gaps: 20,0
# candidate inversions in the middle: 0,0
# candidate inversions at contig ends: 5,0
