C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	haplotype1-0000006	99379067	10853608	12618604	+	chr15	99753195	15438136	16685101	1242202	1754871	60
G	haplotype1-0000006	99379067	14734683	15965411	+	chr15	99753195	17685865	18914608	1225950	1231658	60
G	haplotype1-0000006	99379067	14734683	15965411	+	chr15	99753195	17685865	18914608	1225950	1231658	60
G	haplotype1-0000006	99379067	17235902	18274183	+	chr15	99753195	18255323	19285444	1026602	1039586	60
G	haplotype1-0000007	43360749	33473217	34733446	-	chr22	51324926	16525664	17771441	1243075	1261752	60
G	haplotype1-0000007	43360749	36284906	37752789	-	chr22	51324926	11405521	12786735	1366806	1480443	60
G	haplotype1-0000009	203036037	102802995	105083338	-	chr3	201105948	96228401	98449202	2214460	2282469	60
G	haplotype1-0000009	203036037	112058425	115897433	-	chr3	201105948	86934938	90805709	3829636	3877637	60
G	haplotype1-0000014	191168086	45905186	49301058	+	chr4	193574945	45843699	49264638	3383885	3429458	60
G	haplotype1-0000014	191168086	53278636	55129018	+	chr4	193574945	55520289	57372400	1847570	1853204	60
G	haplotype1-0000019	50896907	37755782	39494011	+	chr16	96330374	37815742	39557879	1730536	1749495	60
G	haplotype1-0000019	50896907	48467473	50748695	+	chr16	96330374	52028017	54277851	2244555	2285406	60
G	haplotype1-0000020	183818212	126903728	130088527	-	chr5	182045439	51464750	54657451	3180184	3194453	60
G	haplotype1-0000020	183818212	136814713	137866635	-	chr5	182045439	45625978	46686347	1047190	1063447	60
G	haplotype1-0000023	247382619	103056501	105575142	-	chr1	248387328	143149650	145590394	2418134	2539196	60
G	haplotype1-0000023	247382619	125363549	126483107	-	chr1	248387328	120588838	121659555	1068454	1120548	60
G	haplotype1-0000026	37162324	0	1434484	+	chr21	45090682	9405613	10852061	1433602	1446914	60
G	haplotype1-0000026	37162324	3302118	4459859	+	chr21	45090682	11303874	12432089	1127053	1158050	60
# inter-chromosomal misjoins: 0,0
# intra-chromosomal gaps: 9,0
# candidate inversions in the middle: 0,0
# candidate inversions at contig ends: 3,0
