C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	haplotype2-0001244	52947815	7437450	9607478	+	chr11	135127769	8282759	10445252	2157790	2173177	60
G	haplotype2-0001244	52947815	9614978	11589839	+	chr11	135127769	12280674	14252958	1969165	1975918	60
G	haplotype2-0001244	52947815	42043684	44007023	+	chr11	135127769	45229869	47192908	1959925	1965406	60
G	haplotype2-0001244	52947815	49966409	52446139	+	chr11	135127769	54453217	56975119	2465106	2532422	60
G	haplotype2-0001251	63573252	5145264	6653598	-	chr9	150617247	143960877	145468573	1501403	1513691	60
G	haplotype2-0001251	63573252	7400236	11732172	-	chr9	150617247	134749389	139081959	4327513	4334757	60
G	haplotype2-0001251	63573252	39034884	41695448	-	chr9	150617247	103897030	106481741	2581860	2654498	60
G	haplotype2-0001251	63573252	41702977	45086282	-	chr9	150617247	98692285	102081116	3377547	3391268	60
G	haplotype2-0001252	39610956	11850188	13535430	-	chr7	160567428	104456518	106138516	1677973	1687275	60
G	haplotype2-0001252	39610956	14175046	15599940	-	chr7	160567428	101237681	102680594	1422779	1443908	60
G	haplotype2-0001253	28875618	13382241	14488083	-	chr17	84276897	67841135	68947347	1104246	1107014	60
G	haplotype2-0001253	28875618	16400690	19693495	-	chr17	84276897	60123608	63417506	3289625	3295571	60
G	haplotype2-0001255	75899959	36504775	41178623	+	chr4	193574945	44994725	49657159	4656850	4676437	60
G	haplotype2-0001255	75899959	45271205	48621209	+	chr4	193574945	56324964	59668701	3339848	3351307	60
G	haplotype2-0001257	8694799	1636496	2787353	+	chr2	242696752	94852390	96003454	1149370	1151834	60
G	haplotype2-0001257	8694799	4577863	6248622	+	chr2	242696752	100256579	101927727	1669753	1671481	60
G	haplotype2-0001261	63858775	58464852	60341430	-	chr11	135127769	73179582	75056992	1872041	1880746	60
G	haplotype2-0001261	63858775	60415162	61572205	-	chr11	135127769	68673447	69830611	1154726	1158280	60
G	haplotype2-0001269	23447561	3477762	4764754	+	chr6	172126628	3504124	4790786	1284433	1287688	60
G	haplotype2-0001269	23447561	5787268	13047750	+	chr6	172126628	7311812	14565223	7241223	7265921	60
G	haplotype2-0001276	147900333	70972753	73170120	-	chr5	182045439	77466501	79664020	2193911	2199344	60
G	haplotype2-0001276	147900333	73889647	77601308	-	chr5	182045439	71818105	75504478	3680756	3704721	60
G	haplotype2-0001282	129140510	1745598	5714958	-	chr2	242696752	235391169	239361111	3962090	3974120	60
G	haplotype2-0001282	129140510	7457855	8675816	-	chr2	242696752	231112964	232327296	1211998	1219253	60
G	haplotype2-0001282	129140510	47662382	51906387	-	chr2	242696752	187944123	192187492	4240136	4245467	60
G	haplotype2-0001282	129140510	51913986	53669979	-	chr2	242696752	185020118	186776664	1753445	1757310	60
G	haplotype2-0001282	129140510	106018248	111921206	-	chr2	242696752	126330939	132226865	5883632	5910408	60
G	haplotype2-0001282	129140510	114151327	115653358	-	chr2	242696752	121542200	123042713	1498869	1502792	60
G	haplotype2-0001282	129140510	119929615	123160120	-	chr2	242696752	114027977	117260550	3225060	3235391	60
G	haplotype2-0001282	129140510	125054371	128377772	-	chr2	242696752	106411443	109659819	3243585	3317939	60
G	haplotype2-0001291	8075354	1761659	3525347	-	chr16	96330374	37794902	39557879	1742690	1783530	60
G	haplotype2-0001291	8075354	3844136	4972431	-	chr16	96330374	30024359	31153131	1126531	1129837	60
G	haplotype2-0001291	8075354	3844136	4972431	-	chr16	96330374	30024359	31153131	1126531	1129837	60
