File name::assembly/qc/phased_verkko/T2T07/T2T_contigs.haplotype2.paf, l.n::241
haplotype2-0000159	183312233	5643	183304228	-	chr5	182045439	3403	182043924
haplotype2-0000162	78509103	7361	78501171	-	chr18	80542538	165161	80538995
haplotype2-0000164	133683115	7324	133674809	-	chr11	135127769	3129	135124313
haplotype2-0000165	133872130	9821	133865091	+	chr12	133324548	3416	133320604
haplotype2-0000166	145805542	5465	145658821	-	chr8	146259331	2068	146256728
haplotype2-0000168	200756265	3	200748430	-	chr3	201105948	3398	201058234
haplotype2-0000171	165233945	5958	165065777	-	chr6	172126628	2882	172123886
haplotype2-0000172	242355201	7439	242348917	-	chr2	242696752	3355	242692978
haplotype2-0000174	66572045	5216	66564718	-	chr20	66210255	2711	66205579
haplotype2-0000175	85319828	7762	85278457	-	chr17	84276897	30516	84272750
haplotype2-0000176	135646883	35784	135640343	-	chr10	134758134	3895	134689299
haplotype2-0000179	62289131	7053	62281721	+	chr19	61707364	4131	61703631
haplotype2-0000185	248596801	34787	248591864	+	chr1	248387328	115479	248384213
haplotype2-0000193	142502598	128772	142496417	-	chr9	150617247	5326	150576373
haplotype2-0000199	99801693	713614	99796048	+	chr14	101161492	3373084	101160123
