#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_verkko/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_verkko/published_herro/assembly.filtered.vcf.gz	1	86586	86585	179	0.002067332678870474	15/82	0.0011202864237454524	39471	0.4558589148361167	0	0.0	86585	179	0.002067332678870474	15/82	0.0011202864237454524	39471	0.4558589148361167	0	0.0	230201	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_verkko/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_verkko/published_herro/assembly.filtered.vcf.gz	1	62343	62342	116	0.0018607038593564532	6/55	0.0009784735812133072	1881	0.03017179154034936	0	0.0	62342	116	0.0018607038593564532	6/55	0.0009784735812133072	1881	0.03017179154034936	0	0.0	144061	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_verkko/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_verkko/published_herro/assembly.filtered.vcf.gz	1	53968	53967	108	0.0020012229695925286	6/51	0.0010562010117293901	2221	0.04115401719537504	0	0.0	53967	108	0.0020012229695925286	6/51	0.0010562010117293901	2221	0.04115401719537504	0	0.0	127620	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_verkko/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_verkko/published_herro/assembly.filtered.vcf.gz	1	52791	52790	117	0.0022163288501610154	9/54	0.0011934078423943928	7813	0.1479987119016499	0	0.0	52790	117	0.0022163288501610154	9/54	0.0011934078423943928	7813	0.1479987119016499	0	0.0	133763	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_verkko/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_verkko/published_herro/assembly.filtered.vcf.gz	1	44447	44446	74	0.0016649417270395536	2/36	0.0008549700760473384	38	0.0008549508403266812	0	0.0	44446	74	0.0016649417270395536	2/36	0.0008549700760473384	38	0.0008549508403266812	0	0.0	109325	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_verkko/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_verkko/published_herro/assembly.filtered.vcf.gz	1	38935	38934	90	0.002311604253351826	4/43	0.0012071711100837313	1448	0.0371901887761654	0	0.0	38934	90	0.002311604253351826	4/43	0.0012071711100837313	1448	0.0371901887761654	0	0.0	128515	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_verkko/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_verkko/published_herro/assembly.filtered.vcf.gz	1	38560	38559	86	0.002230348297414352	2/42	0.0011411084312352498	3061	0.07938278008298755	0	0.0	38559	86	0.002230348297414352	2/42	0.0011411084312352498	3061	0.07938278008298755	0	0.0	130890	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_verkko/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_verkko/published_herro/assembly.filtered.vcf.gz	1	36991	36990	70	0.001892403352257367	4/33	0.0010002703433360368	214	0.005785190992403558	0	0.0	36990	70	0.001892403352257367	4/33	0.0010002703433360368	214	0.005785190992403558	0	0.0	98215	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_verkko/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_verkko/published_herro/assembly.filtered.vcf.gz	1	33135	33134	102	0.003078408885133096	8/47	0.0016599263596305909	334	0.010079975856345255	0	0.0	33134	102	0.003078408885133096	8/47	0.0016599263596305909	334	0.010079975856345255	0	0.0	83336	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_verkko/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_verkko/published_herro/assembly.filtered.vcf.gz	1	33758	33757	58	0.001718162158959623	2/28	0.0008887045649791154	31	0.000918300847206588	0	0.0	33757	58	0.001718162158959623	2/28	0.0008887045649791154	31	0.000918300847206588	0	0.0	79412	0
