C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
M	utg000017l	28084946	21827317	22942364	+	chrY	62460029	21929252	23044264	1114665	1115224	60
M	utg000017l	28084946	23978577	25509654	-	chrY	62460029	24086549	25606288	1518518	1531958	60
M	utg000017l	28084946	26291078	27561732	+	chrY	62460029	26357939	27616692	1257017	1271303	60
M	utg000048l	107140750	2760112	3783138	-	chr1	248387328	142151612	143148558	996045	1023506	60
M	utg000048l	107140750	12043595	13120597	+	chr1	248387328	127660655	128735344	1061379	1089665	60
M	utg000048l	107140750	19217839	20262047	-	chr1	248387328	120589834	121633696	1042120	1045140	60
G	utg000053l	32904628	3341274	8008154	-	chr4	193574945	55520289	60181367	4654804	4669200	60
G	utg000053l	32904628	12464644	15862446	-	chr4	193574945	45843699	49264638	3385928	3429267	60
G	utg000066l	24221400	14341220	16281382	+	chr7	160567428	56366188	58238127	1858367	1950065	60
G	utg000066l	24221400	20992551	24221400	+	chr7	160567428	64581299	67817842	3219225	3243015	60
G	utg000068l	22470106	7351849	9259067	-	chr14	101161492	14993165	16902190	1903001	1911128	60
G	utg000068l	22470106	15214520	18433671	-	chr14	101161492	6983642	10108189	3100069	3238895	60
G	utg000071l	33679178	4390528	6262644	+	chr9	150617247	42391682	44266330	1855541	1886569	60
G	utg000071l	33679178	24266379	27473425	+	chr9	150617247	76484998	79716935	3204147	3233403	60
G	utg000104l	28651370	8790686	13092561	+	chr16	96330374	27417817	31721851	4294879	4308380	60
G	utg000104l	28651370	17327827	19077030	+	chr16	96330374	37794989	39557879	1742579	1769072	60
G	utg000118l	36261646	11016296	15099063	+	chr18	80542538	11176701	15271895	4069697	4105026	60
G	utg000118l	36261646	19780535	21767276	+	chr18	80542538	20967541	22933658	1955476	1996308	60
G	utg000166l	22908601	3266165	6340061	+	chr15	99753195	13526627	16699294	2927018	3315971	60
G	utg000166l	22908601	10364127	11655142	+	chr15	99753195	18012565	19285444	1255926	1304639	60
M	utg000166l	22908601	10364127	11655142	+	chr15	99753195	18012565	19285444	1255926	1304639	60
M	utg000166l	22908601	13352871	14875526	-	chr15	99753195	17897456	19406374	1491380	1536439	60
M	utg000166l	22908601	14767510	15925075	+	chr15	99753195	19559893	20716714	1153060	1159161	60
G	utg000205l	33136824	11962115	20537244	+	chr4	193574945	40677310	49270812	8557075	8604769	60
G	utg000205l	33136824	24959512	29806160	+	chr4	193574945	55520290	60364591	4836895	4849481	60
J	utg000309l	17129581	9900257	10894543	-	chr13	113566686	11879914	12931073	990149	1053291	60
J	utg000309l	17129581	15937777	17020464	-	chr21	45090682	99781	1253177	1038665	1194396	60
J	utg000365l	12830993	1749158	3096338	+	chr21	45090682	8047117	9402033	1270393	1427752	60
J	utg000365l	12830993	6552502	7634141	+	chr13	113566686	17506213	18583345	1074827	1082397	60
# inter-chromosomal misjoins: 2,0
# intra-chromosomal gaps: 8,0
# candidate inversions in the middle: 3,0
# candidate inversions at contig ends: 3,0
