#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/assembly.filtered.vcf.gz	1	30886	30885	1799	0.05824834061842318	977/411	0.04494090982677675	15438	0.4998381143560189	0	0.0	30885	1799	0.05824834061842318	977/411	0.04494090982677675	15438	0.4998381143560189	0	0.0	133925	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/assembly.filtered.vcf.gz	1	21537	21536	1247	0.057903046062407135	685/281	0.04485512630014859	9906	0.4599526396434044	0	0.0	21536	1247	0.057903046062407135	685/281	0.04485512630014859	9906	0.4599526396434044	0	0.0	73783	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/assembly.filtered.vcf.gz	1	18567	18566	1082	0.05827857373693849	606/238	0.045459441990735754	9022	0.48591587224645877	0	0.0	18566	1082	0.05827857373693849	606/238	0.045459441990735754	9022	0.48591587224645877	0	0.0	68902	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/assembly.filtered.vcf.gz	1	18196	18195	1129	0.06205001374003847	597/266	0.04743061280571586	8444	0.46405803473290835	0	0.0	18195	1129	0.06205001374003847	597/266	0.04743061280571586	8444	0.46405803473290835	0	0.0	68088	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/assembly.filtered.vcf.gz	1	14848	14847	779	0.052468512157338186	421/179	0.0404122044857547	6990	0.47077047413793105	0	0.0	14847	779	0.052468512157338186	421/179	0.0404122044857547	6990	0.47077047413793105	0	0.0	53410	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/assembly.filtered.vcf.gz	1	13291	13290	769	0.05786305492851768	429/170	0.045071482317531976	6165	0.46384771649988715	0	0.0	13290	769	0.05786305492851768	429/170	0.045071482317531976	6165	0.46384771649988715	0	0.0	78864	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/assembly.filtered.vcf.gz	1	12065	12064	748	0.0620026525198939	366/191	0.04617042440318302	5847	0.4846249481972648	0	0.0	12064	748	0.0620026525198939	366/191	0.04617042440318302	5847	0.4846249481972648	0	0.0	73986	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/assembly.filtered.vcf.gz	1	12855	12854	857	0.06667185311965147	479/189	0.051968258907733	5924	0.46083236094904706	0	0.0	12854	857	0.06667185311965147	479/189	0.051968258907733	5924	0.46083236094904706	0	0.0	55373	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/assembly.filtered.vcf.gz	1	11678	11677	743	0.06362935685535669	425/159	0.05001284576517941	5011	0.42909744819318374	0	0.0	11677	743	0.06362935685535669	425/159	0.05001284576517941	5011	0.42909744819318374	0	0.0	44063	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/giab.filtered.vcf.gz	assembly/qc/phased_hifiasm/T2T00_hifiasm_trio/assembly.filtered.vcf.gz	1	10632	10631	724	0.0681027184648669	412/156	0.053428652055309944	4995	0.4698081264108352	0	0.0	10631	724	0.0681027184648669	412/156	0.053428652055309944	4995	0.4698081264108352	0	0.0	40388	0
