#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_verkko/TUE_02_01UL/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_02_01UL/assembly.filtered.vcf.gz	1	30284	30283	1611	0.05319816398639501	941/335	0.042135851798038505	15029	0.4962686567164179	0	0.0	30283	1611	0.05319816398639501	941/335	0.042135851798038505	15029	0.4962686567164179	0	0.0	131221	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_verkko/TUE_02_01UL/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_02_01UL/assembly.filtered.vcf.gz	1	21246	21245	1098	0.0516827488820899	676/211	0.04175100023534949	10196	0.47990209921867644	0	0.0	21245	1098	0.0516827488820899	676/211	0.04175100023534949	10196	0.47990209921867644	0	0.0	74062	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_verkko/TUE_02_01UL/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_02_01UL/assembly.filtered.vcf.gz	1	18355	18354	1005	0.05475645635828702	597/204	0.043641712978097415	8864	0.48292018523563063	0	0.0	18354	1005	0.05475645635828702	597/204	0.043641712978097415	8864	0.48292018523563063	0	0.0	69223	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_verkko/TUE_02_01UL/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_02_01UL/assembly.filtered.vcf.gz	1	18146	18145	1013	0.05582805180490493	581/216	0.04392394599063103	8438	0.4650060619420258	0	0.0	18145	1013	0.05582805180490493	581/216	0.04392394599063103	8438	0.4650060619420258	0	0.0	69134	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_verkko/TUE_02_01UL/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_02_01UL/assembly.filtered.vcf.gz	1	14775	14774	722	0.04886963584675782	408/157	0.038242859076756466	6953	0.4705922165820643	0	0.0	14774	722	0.04886963584675782	408/157	0.038242859076756466	6953	0.4705922165820643	0	0.0	55006	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_verkko/TUE_02_01UL/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_02_01UL/assembly.filtered.vcf.gz	1	12424	12423	696	0.05602511470659261	404/146	0.044272719954922324	6096	0.49066323245331617	0	0.0	12423	696	0.05602511470659261	404/146	0.044272719954922324	6096	0.49066323245331617	0	0.0	75688	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_verkko/TUE_02_01UL/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_02_01UL/assembly.filtered.vcf.gz	1	11960	11959	689	0.057613512835521366	373/158	0.044401705828246506	5771	0.4825250836120401	0	0.0	11959	689	0.057613512835521366	373/158	0.044401705828246506	5771	0.4825250836120401	0	0.0	66877	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_verkko/TUE_02_01UL/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_02_01UL/assembly.filtered.vcf.gz	1	10973	10972	659	0.06006197593875319	399/130	0.048213634706525704	5269	0.4801786202497038	0	0.0	10972	659	0.06006197593875319	399/130	0.048213634706525704	5269	0.4801786202497038	0	0.0	52828	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_verkko/TUE_02_01UL/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_02_01UL/assembly.filtered.vcf.gz	1	10967	10966	649	0.0591829290534379	389/130	0.04732810505197885	4582	0.4177988510987508	0	0.0	10966	649	0.0591829290534379	389/130	0.04732810505197885	4582	0.4177988510987508	0	0.0	43473	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_verkko/TUE_02_01UL/giab.filtered.vcf.gz	assembly/qc/phased_verkko/TUE_02_01UL/assembly.filtered.vcf.gz	1	10613	10612	688	0.06483226535996985	408/140	0.05163965322276668	4963	0.4676340337322152	0	0.0	10612	688	0.06483226535996985	408/140	0.05163965322276668	4963	0.4676340337322152	0	0.0	40813	0
