chrom	end_start	end_end	contig_name	contig_length	haplotype	end_side	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr1	144359	144360	unassigned-0000955	38841	unassigned	left_end	chr1	144133	146717	SEPTIN14P22	0
chr1	183153	183154	unassigned-0000955	38841	unassigned	right_end	chr1	152268	205171	LOC100288069	0
chr1	5248687	5248688	unassigned-0000953	27990	unassigned	left_end	chr1	5710665	5725241	RPL22	461978
chr1	5276671	5276672	unassigned-0000953	27990	unassigned	right_end	chr1	5710665	5725241	RPL22	433994
chr1	11504091	11504092	unassigned-0000325	167522	unassigned	left_end	chr1	11524562	11557644	MFN2	20471
chr1	11551558	11551559	unassigned-0000326	83503	unassigned	left_end	chr1	11524562	11557644	MFN2	0
chr1	11578401	11578402	haplotype2-0000158	26727	haplotype2	left_end	chr1	11524562	11557644	MFN2	20758
chr1	11605102	11605103	haplotype2-0000158	26727	haplotype2	right_end	chr1	11524562	11557644	MFN2	47459
chr1	11635095	11635096	unassigned-0000326	83503	unassigned	right_end	chr1	11524562	11557644	MFN2	77452
chr1	11671664	11671665	unassigned-0000325	167522	unassigned	right_end	chr1	11774165	12056190	VPS13D	102501
chr1	16094674	16094675	unassigned-0000335	41282	unassigned	left_end	chr1	16092529	16106917	LOC124900386	0
chr1	16135926	16135927	unassigned-0000335	41282	unassigned	right_end	chr1	16132742	16133748	LOC124903857	2179
chr1	16387986	16387987	unassigned-0000336	30829	unassigned	left_end	chr1	16388095	16389102	LOC124903857	109
chr1	16411377	16411378	unassigned-0000336	30829	unassigned	right_end	chr1	16406820	16435788	ESPNP	0
chr1	23137064	23137065	haplotype2-0000161	183802	haplotype2	left_end	chr1	23137823	23177454	HNRNPR	759
chr1	23145205	23145206	unassigned-0000334	87295	unassigned	left_end	chr1	23137823	23177454	HNRNPR	0
chr1	23232467	23232468	unassigned-0000334	87295	unassigned	right_end	chr1	23137823	23177454	HNRNPR	55014
chr1	23320822	23320823	haplotype2-0000161	183802	haplotype2	right_end	chr1	23137823	23177454	HNRNPR	143369
chr1	27215710	27215711	unassigned-0000337	16340	unassigned	left_end	chr1	27163396	27177637	TMEM222	38074
chr1	27232051	27232052	unassigned-0000337	16340	unassigned	right_end	chr1	27163396	27177637	TMEM222	54415
chr1	30883705	30883706	haplotype2-0000188	198595	haplotype2	left_end	chr1	31764400	31796321	PTP4A2	880695
chr1	30915255	30915256	unassigned-0000927	76527	unassigned	left_end	chr1	31764400	31796321	PTP4A2	849145
chr1	30969068	30969069	unassigned-0000505	16155	unassigned	left_end	chr1	31764400	31796321	PTP4A2	795332
chr1	30979513	30979514	unassigned-0000506	29000	unassigned	left_end	chr1	31764400	31796321	PTP4A2	784887
chr1	30985215	30985216	unassigned-0000505	16155	unassigned	right_end	chr1	31764400	31796321	PTP4A2	779185
chr1	30991771	30991772	unassigned-0000927	76527	unassigned	right_end	chr1	31764400	31796321	PTP4A2	772629
chr1	31008516	31008517	unassigned-0000506	29000	unassigned	right_end	chr1	31764400	31796321	PTP4A2	755884
chr1	31030156	31030157	haplotype2-0000149	621728	haplotype2	left_end	chr1	31764400	31796321	PTP4A2	734244
chr1	31082297	31082298	haplotype2-0000188	198595	haplotype2	right_end	chr1	31764400	31796321	PTP4A2	682103
chr1	31549404	31549405	haplotype2-0000147	215314	haplotype2	left_end	chr1	31764400	31796321	PTP4A2	214996
chr1	31634014	31634015	haplotype2-0000148	322647	haplotype2	left_end	chr1	31764400	31796321	PTP4A2	130386
chr1	31650648	31650649	haplotype2-0000149	621728	haplotype2	right_end	chr1	31764400	31796321	PTP4A2	113752
chr1	31764662	31764663	haplotype2-0000147	215314	haplotype2	right_end	chr1	31764400	31796321	PTP4A2	0
chr1	31901413	31901414	unassigned-0000285	47785	unassigned	left_end	chr1	31764400	31796321	PTP4A2	105093
chr1	31910186	31910187	unassigned-0000284	282030	unassigned	left_end	chr1	31764400	31796321	PTP4A2	113866
chr1	31949204	31949205	unassigned-0000285	47785	unassigned	right_end	chr1	31764400	31796321	PTP4A2	152884
chr1	31956674	31956675	haplotype2-0000148	322647	haplotype2	right_end	chr1	31764400	31796321	PTP4A2	160354
chr1	32135604	32135605	haplotype2-0000157	177639	haplotype2	left_end	chr1	31764400	31796321	PTP4A2	339284
chr1	32192221	32192222	unassigned-0000284	282030	unassigned	right_end	chr1	32479595	32510712	ZBTB8OS	287374
chr1	32193633	32193634	unassigned-0000309	119977	unassigned	left_end	chr1	32479595	32510712	ZBTB8OS	285962
chr1	32313243	32313244	haplotype2-0000157	177639	haplotype2	right_end	chr1	32479595	32510712	ZBTB8OS	166352
chr1	32313611	32313612	unassigned-0000309	119977	unassigned	right_end	chr1	32479595	32510712	ZBTB8OS	165984
chr1	35986717	35986718	unassigned-0000476	30648	unassigned	left_end	chr1	36070512	36168203	THRAP3	83795
chr1	36017214	36017215	unassigned-0000476	30648	unassigned	right_end	chr1	36070512	36168203	THRAP3	53298
chr1	52537806	52537807	unassigned-0001094	70271	unassigned	left_end	chr1	52286070	52302304	PRPF38A	235503
chr1	52544617	52544618	unassigned-0001168	26644	unassigned	left_end	chr1	52286070	52302304	PRPF38A	242314
chr1	52562841	52562842	unassigned-0000986	36523	unassigned	left_end	chr1	52286070	52302304	PRPF38A	260538
chr1	52571275	52571276	unassigned-0001168	26644	unassigned	right_end	chr1	52286070	52302304	PRPF38A	268972
chr1	52599292	52599293	unassigned-0000986	36523	unassigned	right_end	chr1	52286070	52302304	PRPF38A	296989
chr1	52608034	52608035	unassigned-0001094	70271	unassigned	right_end	chr1	52286070	52302304	PRPF38A	305731
chr1	58731019	58731020	unassigned-0000423	234640	unassigned	left_end	chr1	58761323	58908261	LINC02777	30304
chr1	58965660	58965661	unassigned-0000423	234640	unassigned	right_end	chr1	58761323	58908261	LINC02777	57400
chr1	58976888	58976889	haplotype2-0000184	116230	haplotype2	left_end	chr1	58761323	58908261	LINC02777	68628
chr1	59093113	59093114	haplotype2-0000184	116230	haplotype2	right_end	chr1	58761323	58908261	LINC02777	184853
chr1	93758510	93758511	unassigned-0000485	32905	unassigned	left_end	chr1	93293864	93400393	FNBP1L	358118
chr1	93791296	93791297	unassigned-0000485	32905	unassigned	right_end	chr1	93293864	93400393	FNBP1L	390904
chr1	98809681	98809682	unassigned-0000299	132715	unassigned	left_end	chr1	100721211	100744025	EXTL2	1911530
chr1	98860578	98860579	unassigned-0000297	13221	unassigned	left_end	chr1	100721211	100744025	EXTL2	1860633
chr1	98873805	98873806	unassigned-0000297	13221	unassigned	right_end	chr1	100721211	100744025	EXTL2	1847406
chr1	98942456	98942457	unassigned-0000299	132715	unassigned	right_end	chr1	100721211	100744025	EXTL2	1778755
chr1	109560437	109560438	unassigned-0000464	47736	unassigned	left_end	chr1	109679846	109680449	RPL7P8	119409
chr1	109608154	109608155	unassigned-0000464	47736	unassigned	right_end	chr1	109679846	109680449	RPL7P8	71692
chr1	116359949	116359950	unassigned-0001041	129543	unassigned	left_end	chr1	116524957	116581474	CD58	165008
chr1	116489264	116489265	unassigned-0001041	129543	unassigned	right_end	chr1	116524957	116581474	CD58	35693
chr1	128282914	128282915	haplotype2-0000142	3442874	haplotype2	left_end	chr1	127860144	127931753	LOC105379854	351162
chr1	128282914	128282915	haplotype2-0000244	251823	haplotype2	left_end	chr1	127860144	127931753	LOC105379854	351162
chr1	128351732	128351733	haplotype2-0000245	119044	haplotype2	left_end	chr1	127860144	127931753	LOC105379854	419980
chr1	128370405	128370406	haplotype2-0000245	119044	haplotype2	right_end	chr1	127860144	127931753	LOC105379854	438653
chr1	128431504	128431505	haplotype2-0000142	3442874	haplotype2	right_end	chr1	128837886	128839126	LINC02799	406382
chr1	128444114	128444115	haplotype2-0000244	251823	haplotype2	right_end	chr1	128837886	128839126	LINC02799	393772
chr1	143065884	143065885	unassigned-0000599	81563	unassigned	left_end	chr1	142522964	143403515	LOC124904398	0
chr1	143065884	143065885	unassigned-0000599	81563	unassigned	left_end	chr1	143044659	143141702	SRGAP2D	0
chr1	143078209	143078210	unassigned-0000598	68063	unassigned	left_end	chr1	142522964	143403515	LOC124904398	0
chr1	143078209	143078210	unassigned-0000598	68063	unassigned	left_end	chr1	143044659	143141702	SRGAP2D	0
chr1	143084016	143084017	unassigned-0001005	97483	unassigned	left_end	chr1	142522964	143403515	LOC124904398	0
chr1	143084016	143084017	unassigned-0001005	97483	unassigned	left_end	chr1	143044659	143141702	SRGAP2D	0
chr1	143093488	143093489	unassigned-0001035	129441	unassigned	left_end	chr1	142522964	143403515	LOC124904398	0
chr1	143093488	143093489	unassigned-0001035	129441	unassigned	left_end	chr1	143044659	143141702	SRGAP2D	0
chr1	143109624	143109625	unassigned-0000600	50541	unassigned	left_end	chr1	142522964	143403515	LOC124904398	0
chr1	143109624	143109625	unassigned-0000600	50541	unassigned	left_end	chr1	143044659	143141702	SRGAP2D	0
chr1	143115348	143115349	unassigned-0001004	109758	unassigned	left_end	chr1	142522964	143403515	LOC124904398	0
chr1	143115348	143115349	unassigned-0001004	109758	unassigned	left_end	chr1	143044659	143141702	SRGAP2D	0
chr1	143146269	143146270	unassigned-0000598	68063	unassigned	right_end	chr1	142522964	143403515	LOC124904398	0
chr1	143147462	143147463	unassigned-0000599	81563	unassigned	right_end	chr1	142522964	143403515	LOC124904398	0
chr1	143148443	143148444	unassigned-0000600	50541	unassigned	right_end	chr1	142522964	143403515	LOC124904398	0
chr1	143149612	143149613	unassigned-0000932	90099	unassigned	left_end	chr1	142522964	143403515	LOC124904398	0
chr1	143215256	143215257	unassigned-0001004	109758	unassigned	right_end	chr1	142522964	143403515	LOC124904398	0
chr1	143216912	143216913	unassigned-0001035	129441	unassigned	right_end	chr1	142522964	143403515	LOC124904398	0
chr1	143230384	143230385	unassigned-0000932	90099	unassigned	right_end	chr1	142522964	143403515	LOC124904398	0
chr1	143987206	143987207	unassigned-0000934	29833	unassigned	left_end	chr1	143984822	143985529	LOC102724269	1678
chr1	144007600	144007601	unassigned-0000934	29833	unassigned	right_end	chr1	144012034	144220090	SRGAP2B	4434
chr1	144007600	144007601	unassigned-0001005	97483	unassigned	right_end	chr1	144012034	144220090	SRGAP2B	4434
chr1	144457530	144457531	unassigned-0001108	156011	unassigned	left_end	chr1	144414640	144542479	NBPF20	0
chr1	144623098	144623099	unassigned-0001108	156011	unassigned	right_end	chr1	144623268	144684269	PDE4DIPP5	170
chr1	144933092	144933093	unassigned-0000647	41535	unassigned	left_end	chr1	144855651	144940898	RNF115	0
