chrom	end_start	end_end	contig_name	contig_length	haplotype	end_side	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr1	18789808	18789809	unassigned-0000246	106210	unassigned	left_end	chr1	19089503	19097648	AKR7L	299695
chr1	18898022	18898023	unassigned-0000246	106210	unassigned	right_end	chr1	19089503	19097648	AKR7L	191481
chr1	45734575	45734576	unassigned-0000162	76900	unassigned	left_end	chr1	45680809	45913311	MAST2	0
chr1	45811757	45811758	unassigned-0000162	76900	unassigned	right_end	chr1	45680809	45913311	MAST2	0
chr12	94289209	94289210	haplotype1-0000028	200807	haplotype1	left_end	chr12	94453122	94519734	LOC102724960	163913
chr12	94489989	94489990	haplotype1-0000028	200807	haplotype1	right_end	chr12	94453122	94519734	LOC102724960	0
chr13	2529	2530	unassigned-0000381	2317493	unassigned	left_end	chr13	5228525	5291184	LOC105379566	5225996
chr13	56116	56117	unassigned-0000247	4417434	unassigned	left_end	chr13	5228525	5291184	LOC105379566	5172409
chr13	1240287	1240288	unassigned-0000381	2317493	unassigned	right_end	chr13	5228525	5291184	LOC105379566	3988238
chr13	1350123	1350124	unassigned-0000279	3507919	unassigned	left_end	chr13	5228525	5291184	LOC105379566	3878402
chr13	5124908	5124909	unassigned-0000279	3507919	unassigned	right_end	chr13	5228525	5291184	LOC105379566	103617
chr13	5125382	5125383	unassigned-0000312	3232738	unassigned	left_end	chr13	5228525	5291184	LOC105379566	103143
chr13	5533692	5533693	unassigned-0000312	3232738	unassigned	right_end	chr13	5531076	5533824	LOC105379488	0
chr13	5686381	5686382	unassigned-0000123	160312	unassigned	left_end	chr13	5670006	5676728	LOC124904990	9654
chr13	5721322	5721323	unassigned-0000543	240648	unassigned	left_end	chr13	5727724	5727877	VN1R112P	6402
chr13	5733110	5733111	unassigned-0000077	77648	unassigned	left_end	chr13	5727724	5727877	VN1R112P	5234
chr13	5736364	5736365	unassigned-0000544	147665	unassigned	left_end	chr13	5727724	5727877	VN1R112P	8488
chr13	5736839	5736840	unassigned-0000419	139202	unassigned	left_end	chr13	5727724	5727877	VN1R112P	8963
chr13	5746284	5746285	unassigned-0000430	78398	unassigned	left_end	chr13	5727724	5727877	VN1R112P	18408
chr13	5749384	5749385	unassigned-0000122	104079	unassigned	left_end	chr13	5727724	5727877	VN1R112P	21508
chr13	5749998	5749999	unassigned-0000544	147665	unassigned	right_end	chr13	5727724	5727877	VN1R112P	22122
chr13	5756545	5756546	unassigned-0000543	240648	unassigned	right_end	chr13	5774302	5787683	RNA45S1	17757
chr13	5761971	5761972	unassigned-0000405	96316	unassigned	left_end	chr13	5774302	5787683	RNA45S1	12331
chr13	5772021	5772022	unassigned-0000181	222124	unassigned	left_end	chr13	5774302	5787683	RNA45S1	2281
chr13	5788257	5788258	unassigned-0000122	104079	unassigned	right_end	chr13	5774302	5787683	RNA45S1	575
chr13	5788257	5788258	unassigned-0000430	78398	unassigned	right_end	chr13	5774302	5787683	RNA45S1	575
chr13	5812755	5812756	unassigned-0000077	77648	unassigned	right_end	chr13	5821272	5834653	RNA45S1	8517
chr13	5818871	5818872	unassigned-0000247	4417434	unassigned	right_end	chr13	5821272	5834653	RNA45S1	2401
chr13	5849701	5849702	unassigned-0000123	160312	unassigned	right_end	chr13	5821272	5834653	RNA45S1	15049
chr13	5864165	5864166	unassigned-0000405	96316	unassigned	right_end	chr13	5868242	5881623	RNA45S1	4077
chr13	5865841	5865842	unassigned-0000419	139202	unassigned	right_end	chr13	5868242	5881623	RNA45S1	2401
chr13	5952008	5952009	unassigned-0000181	222124	unassigned	right_end	chr13	5962182	5975563	RNA45S1	10174
chr13	9013628	9013629	unassigned-0000467	239933	unassigned	left_end	chr13	9015232	9028613	RNA45S1	1604
chr13	9106254	9106255	unassigned-0000439	105153	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2918
chr13	9106895	9106896	unassigned-0000093	106979	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000094	106417	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000148	129050	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000179	75689	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000195	76085	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000196	195645	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000197	100182	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000203	219651	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000204	75481	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000206	144882	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000207	186099	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000208	119147	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000209	196594	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000210	191760	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000215	118289	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000238	81281	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000242	83154	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000366	84417	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000383	75330	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000388	110161	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000394	114693	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000395	88087	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000396	131092	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000398	79323	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000399	163065	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000400	147005	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000401	89357	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000429	144577	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000444	156864	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000446	82271	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000447	77996	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9106895	9106896	unassigned-0000546	196925	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9110327	9110328	unassigned-0000382	93525	unassigned	left_end	chr13	9109172	9122553	RNA45S1	0
chr13	9110328	9110329	unassigned-0000389	93506	unassigned	left_end	chr13	9109172	9122553	RNA45S1	0
chr13	9113768	9113769	unassigned-0000104	140558	unassigned	left_end	chr13	9109172	9122553	RNA45S1	0
chr13	9113768	9113769	unassigned-0000104	140558	unassigned	left_end	chr13	9112827	9114696	RNA18S1	0
chr13	9115903	9115904	unassigned-0000367	50492	unassigned	left_end	chr13	9109172	9122553	RNA45S1	0
chr13	9115903	9115904	unassigned-0000367	50492	unassigned	left_end	chr13	9115778	9115935	RNA5-8S1	0
chr13	9119894	9119895	unassigned-0000393	139667	unassigned	left_end	chr13	9109172	9122553	RNA45S1	0
chr13	9119894	9119895	unassigned-0000393	139667	unassigned	left_end	chr13	9117103	9122189	RNA28S1	0
chr13	9132069	9132070	unassigned-0000215	118289	unassigned	right_end	chr13	9109172	9122553	RNA45S1	9517
