chrom	end_start	end_end	contig_name	contig_length	haplotype	end_side	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr1	58520272	58520273	unassigned-0000764	59875	unassigned	left_end	chr1	58508814	58509547	AK2P1	10726
chr1	58580121	58580122	unassigned-0000764	59875	unassigned	right_end	chr1	58508814	58509547	AK2P1	70575
chr1	121129686	121129687	unassigned-0000696	49862	unassigned	left_end	chr1	121129413	121156207	LOC105371209	0
chr1	121179838	121179839	unassigned-0000696	49862	unassigned	right_end	chr1	121177005	121193704	FAM72B	0
chr1	126947576	126947577	haplotype1-0000002	2353334	haplotype1	left_end	chr1	127720229	127766430	LINC01666	772653
chr1	126953941	126953942	haplotype1-0000028	187859	haplotype1	left_end	chr1	127720229	127766430	LINC01666	766288
chr1	126957968	126957969	haplotype1-0000039	173438	haplotype1	left_end	chr1	127720229	127766430	LINC01666	762261
chr1	127215230	127215231	haplotype1-0000027	139841	haplotype1	left_end	chr1	127720229	127766430	LINC01666	504999
chr1	127215230	127215231	haplotype1-0000033	45445	haplotype1	left_end	chr1	127720229	127766430	LINC01666	504999
chr1	127237647	127237648	haplotype1-0000039	173438	haplotype1	right_end	chr1	127720229	127766430	LINC01666	482582
chr1	127237837	127237838	haplotype1-0000033	45445	haplotype1	right_end	chr1	127720229	127766430	LINC01666	482392
chr1	138383082	138383083	haplotype1-0000027	139841	haplotype1	right_end	chr1	142264290	142273731	LOC101929814	3881208
chr1	141570179	141570180	haplotype1-0000002	2353334	haplotype1	right_end	chr1	142264290	142273731	LOC101929814	694111
chr1	141979576	141979577	haplotype1-0000028	187859	haplotype1	right_end	chr1	142264290	142273731	LOC101929814	284714
chr1	144614369	144614370	unassigned-0000228	95034	unassigned	left_end	chr1	144623268	144684269	PDE4DIPP5	8899
chr1	144684901	144684902	unassigned-0001075	50944	unassigned	left_end	chr1	144623268	144684269	PDE4DIPP5	633
chr1	144689485	144689486	unassigned-0001095	67180	unassigned	left_end	chr1	144689108	144724652	NBPF25P	0
chr1	144694981	144694982	unassigned-0001096	66817	unassigned	left_end	chr1	144689108	144724652	NBPF25P	0
chr1	144709407	144709408	unassigned-0000228	95034	unassigned	right_end	chr1	144689108	144724652	NBPF25P	0
chr1	144719984	144719985	unassigned-0001094	53414	unassigned	left_end	chr1	144689108	144724652	NBPF25P	0
chr1	144735846	144735847	unassigned-0001075	50944	unassigned	right_end	chr1	144724764	144787440	GPR89A	0
chr1	144756658	144756659	unassigned-0001095	67180	unassigned	right_end	chr1	144724764	144787440	GPR89A	0
chr1	144761780	144761781	unassigned-0001096	66817	unassigned	right_end	chr1	144724764	144787440	GPR89A	0
chr1	144773334	144773335	unassigned-0001094	53414	unassigned	right_end	chr1	144724764	144787440	GPR89A	0
chr1	155278886	155278887	unassigned-0000932	42467	unassigned	left_end	chr1	155387684	155429979	SMG5	108798
chr1	155311932	155311933	unassigned-0000843	63502	unassigned	left_end	chr1	155387684	155429979	SMG5	75752
chr1	155321352	155321353	unassigned-0000932	42467	unassigned	right_end	chr1	155387684	155429979	SMG5	66332
chr1	155375320	155375321	unassigned-0000843	63502	unassigned	right_end	chr1	155387684	155429979	SMG5	12364
chr1	200902072	200902073	unassigned-0000391	153560	unassigned	left_end	chr1	200796898	201084738	NAV1	0
chr1	201055789	201055790	unassigned-0000391	153560	unassigned	right_end	chr1	200796898	201084738	NAV1	0
chr1	227867827	227867828	unassigned-0000540	186972	unassigned	left_end	chr1	227869796	227869917	RNA5S4	1969
chr1	228054920	228054921	unassigned-0000540	186972	unassigned	right_end	chr1	228022875	228124580	RHOU	0
chr10	8746874	8746875	unassigned-0000943	105521	unassigned	left_end	chr10	8514837	8516546	KRT8P37	230329
chr10	8793067	8793068	unassigned-0000418	49006	unassigned	left_end	chr10	8514837	8516546	KRT8P37	276522
chr10	8836028	8836029	unassigned-0000418	49006	unassigned	right_end	chr10	8514837	8516546	KRT8P37	319483
chr10	8837701	8837702	unassigned-0000943	105521	unassigned	right_end	chr10	8514837	8516546	KRT8P37	321156
chr10	11732868	11732869	unassigned-0000423	38718	unassigned	left_end	chr10	12360833	12849903	CAMK1D	627965
chr10	11771495	11771496	unassigned-0000423	38718	unassigned	right_end	chr10	12360833	12849903	CAMK1D	589338
chr10	47349557	47349558	unassigned-0000832	163053	unassigned	left_end	chr10	47347138	47356694	NPY4R	0
chr10	47423972	47423973	unassigned-0000288	123267	unassigned	left_end	chr10	47423622	47428998	LOC124902419	0
chr10	47451999	47452000	unassigned-0000833	29769	unassigned	left_end	chr10	47428089	47443951	GPRIN2	8049
chr10	47455064	47455065	unassigned-0000289	41732	unassigned	left_end	chr10	47465487	47483468	SYT15	10423
chr10	47464272	47464273	unassigned-0000286	78426	unassigned	left_end	chr10	47465487	47483468	SYT15	1215
chr10	47469367	47469368	unassigned-0000287	52707	unassigned	left_end	chr10	47465487	47483468	SYT15	0
chr10	47469367	47469368	unassigned-0000287	52707	unassigned	left_end	chr10	47468521	47484539	SYT15-AS1	0
chr10	47481767	47481768	unassigned-0000833	29769	unassigned	right_end	chr10	47465487	47483468	SYT15	0
chr10	47481767	47481768	unassigned-0000833	29769	unassigned	right_end	chr10	47468521	47484539	SYT15-AS1	0
chr10	47496845	47496846	unassigned-0000289	41732	unassigned	right_end	chr10	47493397	47498590	LOC105378289	0
chr10	47512717	47512718	unassigned-0000832	163053	unassigned	right_end	chr10	47496903	47538407	SHLD2P1	0
chr10	47522126	47522127	unassigned-0000287	52707	unassigned	right_end	chr10	47496903	47538407	SHLD2P1	0
chr10	47522126	47522127	unassigned-0000287	52707	unassigned	right_end	chr10	47520935	47522280	RHEBP1	0
chr10	47542412	47542413	unassigned-0000286	78426	unassigned	right_end	chr10	47496903	47538407	SHLD2P1	4006
chr10	47546952	47546953	unassigned-0000288	123267	unassigned	right_end	chr10	47496903	47538407	SHLD2P1	8546
chr10	51570726	51570727	unassigned-0000723	85135	unassigned	left_end	chr10	51575219	51576568	PGGT1BP1	4493
