#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	85499	85498	172	0.0020117429647477135	12/80	0.0010760485625394747	3857	0.045111638732616754	0	0.0	85498	172	0.0020117429647477135	12/80	0.0010760485625394747	3857	0.045111638732616754	0	0.0	218420	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	62326	62325	112	0.0017970316887284397	6/53	0.0009466506217408744	1877	0.03011584250553541	0	0.0	62325	112	0.0017970316887284397	6/53	0.0009466506217408744	1877	0.03011584250553541	0	0.0	143868	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	53696	53695	118	0.0021975975416705464	6/56	0.00115466989477605	2219	0.04132523837902265	0	0.0	53695	118	0.0021975975416705464	6/56	0.00115466989477605	2219	0.04132523837902265	0	0.0	126780	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	52610	52609	109	0.002071888840312494	7/51	0.001102472960900226	7805	0.14835582588861435	0	0.0	52609	109	0.002071888840312494	7/51	0.001102472960900226	7805	0.14835582588861435	0	0.0	132743	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	44041	44040	68	0.0015440508628519528	2/33	0.0007947320617620345	35	0.0007947140164846394	0	0.0	44040	68	0.0015440508628519528	2/33	0.0007947320617620345	35	0.0007947140164846394	0	0.0	106280	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	37370	37369	89	0.0023816532419920254	7/41	0.001284487141748508	1499	0.040112389617340115	0	0.0	37369	89	0.0023816532419920254	7/41	0.001284487141748508	1499	0.040112389617340115	0	0.0	104583	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	33878	33877	84	0.0024795584024559438	2/41	0.0012692977536381616	3059	0.09029458645728791	0	0.0	33877	84	0.0024795584024559438	2/41	0.0012692977536381616	3059	0.09029458645728791	0	0.0	87854	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	35480	35479	70	0.0019729981115589506	6/32	0.0010710561177034303	136	0.0038331454340473506	0	0.0	35479	70	0.0019729981115589506	6/32	0.0010710561177034303	136	0.0038331454340473506	0	0.0	93224	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	33020	33019	96	0.0029074169417608042	12/42	0.0016354220297404524	333	0.010084797092671108	0	0.0	33019	96	0.0029074169417608042	12/42	0.0016354220297404524	333	0.010084797092671108	0	0.0	82746	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	33448	33447	62	0.0018536789547642539	4/29	0.0009866355726971029	35	0.0010464003826835685	0	0.0	33447	62	0.0018536789547642539	4/29	0.0009866355726971029	35	0.0010464003826835685	0	0.0	79086	0
SAMPLE	chr19	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	23169	23168	68	0.0029350828729281767	4/32	0.001553867403314917	36	0.0015538003366567395	0	0.0	23168	68	0.0029350828729281767	4/32	0.001553867403314917	36	0.0015538003366567395	0	0.0	79973	0
SAMPLE	chr2	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	91925	91924	156	0.001697054088159784	2/77	0.0008594055959270702	79	0.0008593962469404405	0	0.0	91924	156	0.001697054088159784	2/77	0.0008594055959270702	79	0.0008593962469404405	0	0.0	210367	0
SAMPLE	chr20	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	26583	26582	32	0.0012038221352795124	0/16	0.0006019110676397562	16	0.000601888424933228	0	0.0	26582	32	0.0012038221352795124	0/16	0.0006019110676397562	16	0.000601888424933228	0	0.0	79553	0
SAMPLE	chr21	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	17092	17091	34	0.0019893511204727636	2/16	0.00105318588730911	509	0.029780014041656915	0	0.0	17091	34	0.0019893511204727636	2/16	0.00105318588730911	509	0.029780014041656915	0	0.0	39785	0
SAMPLE	chr22	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	19017	19016	39	0.0020509045014724444	3/18	0.001104333193100547	21	0.0011042751222590313	0	0.0	19016	39	0.0020509045014724444	3/18	0.001104333193100547	21	0.0011042751222590313	0	0.0	74072	0
SAMPLE	chr3	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	78931	78930	122	0.0015456733814772584	6/58	0.0008108450525782339	1763	0.022335964323269692	0	0.0	78930	122	0.0015456733814772584	6/58	0.0008108450525782339	1763	0.022335964323269692	0	0.0	200886	0
SAMPLE	chr4	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	81365	81364	120	0.0014748537436704194	4/58	0.00076200776756305	2296	0.028218521477293677	0	0.0	81364	120	0.0014748537436704194	4/58	0.00076200776756305	2296	0.028218521477293677	0	0.0	199004	0
SAMPLE	chr5	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	77503	77502	166	0.0021418802095429794	8/79	0.0011225516760857784	160	0.0020644362153723083	0	0.0	77502	166	0.0021418802095429794	8/79	0.0011225516760857784	160	0.0020644362153723083	0	0.0	186724	0
SAMPLE	chr6	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	73786	73785	130	0.0017618757199972894	6/62	0.0009215965304601206	973	0.01318678340064511	0	0.0	73785	130	0.0017618757199972894	6/62	0.0009215965304601206	973	0.01318678340064511	0	0.0	172722	0
SAMPLE	chr7	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	71077	71076	108	0.0015195002532500423	6/51	0.0008019584669930779	1531	0.021540019978333356	0	0.0	71076	108	0.0015195002532500423	6/51	0.0008019584669930779	1531	0.021540019978333356	0	0.0	168392	0
SAMPLE	chr8	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	66653	66652	118	0.001770389485686851	2/58	0.0009001980435695853	60	0.0009001845378302552	0	0.0	66652	118	0.001770389485686851	2/58	0.0009001980435695853	60	0.0009001845378302552	0	0.0	160348	0
SAMPLE	chr9	giab	assembly	assembly/qc/phased_gfase/published_herro/giab.filtered.vcf.gz	assembly/qc/phased_gfase/published_herro/assembly.filtered.vcf.gz	1	50378	50377	111	0.002203386466046013	5/53	0.001151319054330349	3148	0.06248759379094049	0	0.0	50377	111	0.002203386466046013	5/53	0.001151319054330349	3148	0.06248759379094049	0	0.0	138805	0
