File name::assembly/qc/phased_verkko/TUE_02_06UL/T2T_contigs.haplotype2.paf, l.n::154
haplotype2-0000026	79952689	5905	79947076	+	chr18	80542538	164922	80538991
haplotype2-0000027	172014289	105289	172005447	+	chr6	172126628	2882	172122275
haplotype2-0000028	133647739	6986	133641929	-	chr12	133324548	3407	133322219
haplotype2-0000029	139006652	121094	139001183	-	chr9	150617247	3570	150576373
haplotype2-0000030	94602897	9126	94497751	-	chr15	99753195	4689067	99748717
haplotype2-0000031	154417586	4312	154408016	+	chrX	154259566	1815	154255197
haplotype2-0000033	64996374	5930	64989322	-	chr20	66210255	2711	66205788
haplotype2-0000035	84049268	4842	84041433	+	chr17	84276897	2214	84272750
haplotype2-0000036	49618449	5391	49611832	-	chr22	51324926	4940	51322011
haplotype2-0000037	145924266	147342	145918576	+	chr8	146259331	2068	146253993
haplotype2-0000038	200613967	495	200606819	-	chr3	201105948	3117	201096321
haplotype2-0000039	136463013	6002	136456432	-	chr10	134758134	3895	134755004
haplotype2-0000040	244907091	8608	244901992	+	chr1	248387328	3255	248384138
haplotype2-0000041	102185159	5259	101481631	-	chr14	101161492	841094	101159958
haplotype2-0000042	92122251	6132	91912257	-	chr16	96330374	25639	96327790
haplotype2-0000043	159253155	5212	159246292	-	chr7	160567428	3826	160565222
haplotype2-0000044	137899990	6142	137893930	-	chr11	135127769	1840	135125239
haplotype2-0000045	242536222	6331	242527906	+	chr2	242696752	3355	242693058
haplotype2-0000047	61710110	6219	61704325	-	chr19	61707364	3375	61703590
haplotype2-0000048	192036462	8624	191999825	+	chr4	193574945	3263	193490696
haplotype2-0000049	182048490	6594	182044430	+	chr5	182045439	2287	182044180
