File name::assembly/qc/phased_verkko/TUE_02_01UL_01DX/T2T_contigs.unphased.paf, l.n::934
haplotype1-0000002	64972588	3136	64965744	-	chr20	66210255	2724	66205814
haplotype1-0000003	131614100	8032	131609467	-	chr12	133324548	4043	133322219
haplotype1-0000004	138072357	125858	138072272	-	chr9	150617247	7722	150576373
haplotype1-0000008	156738450	7002	156733582	+	chr7	160567428	3826	160565222
haplotype1-0000015	78945817	381	78942629	+	chr18	80542538	180414	80539355
haplotype1-0000019	188455359	35938	188448363	-	chr4	193574945	3254	193499929
haplotype1-0000024	242736769	8424	242736672	-	chr2	242696752	167424	242693050
haplotype1-0000025	239871528	18700	239848616	+	chr1	248387328	6457	248384213
haplotype1-0000027	169737709	105703	169731103	+	chr6	172126628	2882	172123886
haplotype1-0000030	60726675	5741	60720273	-	chr19	61707364	3375	61703590
haplotype1-0000034	144961143	6799	144814058	-	chr8	146259331	2068	146253993
haplotype1-0000035	47525518	5448	47520867	-	chrY	62460029	5649	62453933
haplotype1-0000036	182253706	9248	182253675	+	chr5	182045439	3403	181807226
haplotype1-0000037	133717231	4373	133717225	-	chr11	135127769	1351029	135125239
haplotype1-0000041	199443187	7220	199436429	-	chr3	201105948	3117	201100860
haplotype2-0000552	129827885	8	129822716	+	chr11	135127769	1159803	135125193
haplotype2-0000558	135237739	123	135232764	+	chr9	150617247	69288	150500186
haplotype2-0000559	191118018	37475	191109412	-	chr4	193574945	3263	193484099
haplotype2-0000560	59941048	4899	59933960	-	chr20	66210255	2711	66205788
haplotype2-0000561	132769435	5393	132765371	+	chr12	133324548	4043	133322282
haplotype2-0000563	160053337	5779	160046709	-	chr7	160567428	3374	160565462
haplotype2-0000564	241872457	5598	241863648	+	chr2	242696752	3355	242693058
haplotype2-0000572	143540478	4680	143393396	-	chr8	146259331	2068	146253993
haplotype2-0000573	200605772	4560	200600492	+	chr3	201105948	2631	201101343
haplotype2-0000575	179871080	7630	179865857	+	chr5	182045439	2287	182044180
haplotype2-0000578	170929550	8546	170825610	-	chr6	172126628	2882	172122275
haplotype2-0000580	78780067	4543	78773686	-	chr18	80542538	164922	80538991
haplotype2-0000581	153848158	4215	153838771	+	chrX	154259566	1815	154255197
