sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_01UL_01DX	haplotype2-0000561	chr12	132769435	109000	133324548	132769435	3	109000	36333.3	100000	1500	0.02	scaffold
TUE_02_01UL_01DX	haplotype2-0000580	chr18	78780067	115000	80542538	78780067	3	115000	38333.3	100000	7500	0.04	scaffold
TUE_02_01UL_01DX	haplotype2-0000564	chr2	241872457	182260	242696752	241872457	8	182260	22782.5	100000	1500	0.03	scaffold
TUE_02_01UL_01DX	haplotype2-0000560	chr20	59941048	34538	66210255	59941048	4	34538	8634.5	12038	7500	0.07	scaffold
TUE_02_01UL_01DX	haplotype2-0000573	chr3	200605772	88416	201105948	200605772	4	88416	22104.0	65916	7500	0.02	scaffold
TUE_02_01UL_01DX	haplotype2-0000559	chr4	191118018	215000	193574945	191118018	4	215000	53750.0	100000	7500	0.02	scaffold
TUE_02_01UL_01DX	haplotype2-0000575	chr5	179871080	122500	182045439	179871080	4	122500	30625.0	100000	7500	0.02	scaffold
TUE_02_01UL_01DX	haplotype2-0000578	chr6	170929550	119773	172126628	170929550	5	119773	23954.6	100000	1500	0.03	scaffold
TUE_02_01UL_01DX	haplotype2-0000563	chr7	160053337	247535	160567428	160053337	8	247535	30941.9	100000	7500	0.05	scaffold
TUE_02_01UL_01DX	haplotype2-0000572	chr8	143540478	254432	146259331	143540478	7	254432	36347.4	100000	1500	0.05	scaffold
TUE_02_01UL_01DX	haplotype2-0000581	chrX	153848158	307500	154259566	153848158	4	307500	76875.0	100000	7500	0.03	scaffold
