C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	h2tg000002l	136429102	42475744	44347676	+	chr9	150617247	42391682	44266330	1855527	1886402	60
G	h2tg000002l	136429102	62351247	65558038	+	chr9	150617247	76484998	79716935	3204129	3233168	60
G	h2tg000005l	136689669	78079497	80587763	-	chr11	135127769	54450846	56975119	2490274	2538158	60
G	h2tg000005l	136689669	86873321	91915303	-	chr11	135127769	44819040	49873023	5032043	5059671	60
M	h2tg000006l	52714406	21847239	22962234	+	chrY	62460029	21929252	23044264	1114651	1115184	60
M	h2tg000006l	52714406	23998411	25538941	-	chrY	62460029	24077013	25606288	1527936	1541403	60
M	h2tg000006l	52714406	26310738	27581310	+	chrY	62460029	26357939	27616692	1256993	1271245	60
G	h2tg000008l	183996400	106102462	110082682	-	chr5	182045439	71818105	75798954	3974975	3982779	60
G	h2tg000008l	183996400	112886518	126394273	-	chr5	182045439	56524292	70026624	13477989	13521847	60
G	h2tg000008l	183996400	129985150	131955547	-	chr5	182045439	50957092	52932924	1966804	1977012	60
G	h2tg000008l	183996400	137380848	138435578	-	chr5	182045439	45625978	46686347	1049949	1063496	60
G	h2tg000009l	159407801	56300353	58281471	+	chr7	160567428	56325222	58238127	1898997	1991281	60
G	h2tg000009l	159407801	62992605	67471531	+	chr7	160567428	64581299	69069573	4466973	4495645	60
J	h2tg000011l	107184977	109117	1191780	+	chr21	45090682	99781	1253177	1038664	1194373	60
J	h2tg000011l	107184977	6234883	7229147	+	chr13	113566686	11879914	12931073	990157	1053261	60
G	h2tg000012l	79369482	57601932	59588471	-	chr18	80542538	20967541	22933658	1955444	1996141	60
G	h2tg000012l	79369482	64269903	68352237	-	chr18	80542538	11176701	15271895	4069651	4104647	60
G	h2tg000015l	191747605	40848859	49423493	+	chr4	193574945	40677310	49270812	8557037	8604318	60
G	h2tg000015l	191747605	53845749	58691948	+	chr4	193574945	55520289	60364591	4836846	4849088	60
M	h2tg000021l	92557155	28961612	32912164	+	chr16	96330374	29133254	33059726	3912387	3961579	60
M	h2tg000021l	92557155	32523746	33895837	-	chr16	96330374	33478820	34777473	1291765	1377545	60
M	h2tg000021l	92557155	34740563	35757809	+	chr16	96330374	34835883	35859256	1016531	1023646	60
G	h2tg000021l	92557155	37800867	39539085	+	chr16	96330374	37817323	39557879	1723820	1754558	60
G	h2tg000021l	92557155	48014198	52715640	+	chr16	96330374	52145000	56844765	4693750	4705348	60
G	h2tg000022l	99430427	84180312	86087397	-	chr14	101161492	14993165	16902190	1903025	1910976	60
G	h2tg000022l	99430427	92042576	95261592	-	chr14	101161492	6983642	10108189	3100068	3238763	60
G	h2tg000024l	51469511	30782316	32214624	-	chr22	51324926	19107667	20541478	1429549	1435231	60
G	h2tg000024l	51469511	34721592	37289329	-	chr22	51324926	15313818	17771441	2420936	2601626	60
M	h2tg000026l	97972081	79176293	80333730	-	chr15	99753195	19559893	20716714	1153042	1159052	60
M	h2tg000026l	97972081	80225716	81748258	+	chr15	99753195	17897456	19406374	1491382	1536332	60
M	h2tg000026l	97972081	84795710	86096227	-	chr15	99753195	15525520	16683017	1154259	1301712	60
# inter-chromosomal misjoins: 1,0
# intra-chromosomal gaps: 10,0
# candidate inversions in the middle: 3,0
# candidate inversions at contig ends: 2,0
