File name::assembly/qc/phased_hifiasm/TUE_02_03_hifiasm_ont/T2T_contigs.haplotype2.paf, l.n::166
h2tg000001l	242519365	9137	242512321	-	chr2	242696752	3355	242693058
h2tg000002l	136429102	5395	136423224	+	chr9	150617247	3677	150500186
h2tg000003l	84051837	7838	84042774	-	chr17	84276897	2214	84272758
h2tg000005l	136689669	7077	136682450	-	chr11	135127769	2922	135125193
h2tg000006l	52714406	6494	52707457	+	chrY	62460029	5650	62453933
h2tg000007l	136718973	37530	136710373	-	chr10	134758134	3895	134646386
h2tg000008l	183996400	4422	183970263	-	chr5	182045439	3403	181966202
h2tg000009l	159407801	7697	159401934	+	chr7	160567428	3374	160565222
h2tg000010l	145737113	150770	145731231	+	chr8	146259331	2068	146253993
h2tg000012l	79369482	5740	79362879	-	chr18	80542538	164380	80539358
h2tg000015l	191747605	11611	191709817	+	chr4	193574945	3263	193499924
h2tg000016l	62261368	5448	62253151	+	chr19	61707364	3375	61703631
h2tg000018l	172443483	106248	172433239	+	chr6	172126628	2882	172122275
h2tg000019l	200833506	8633	200826586	+	chr3	201105948	2631	201101343
h2tg000020l	64827303	5757	64827228	-	chr20	66210255	170845	66205814
h2tg000021l	92557155	6777	92550428	+	chr16	96330374	3906	96327790
h2tg000023l	133629651	10204	133623344	-	chr12	133324548	4043	133322219
h2tg000024l	51469511	6403	51456540	-	chr22	51324926	4940	51322044
