#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	380390	256397	9348	0	1	256397	256397.0	256397	256397	256397	248380941	248380941.0	248380941	248380941	248380941	265745	218053	209219	0.9648234209486538	0.9594869137319826	248380941
syndip	chr2	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	355486	242002	580	0	1	242002	242002.0	242002	242002	242002	242690911	242690911.0	242690911	242690911	242690911	242582	197323	196801	0.9976090559068687	0.9973545912032555	242690911
syndip	chr3	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	306258	208604	0	0	1	208604	208604.0	208604	208604	208604	201098384	201098384.0	201098384	201098384	201098384	208604	172556	172556	1.0	1.0	201098384
syndip	chr4	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	332428	226111	3151	0	1	226111	226111.0	226111	226111	226111	193487794	193487794.0	193487794	193487794	193487794	229262	191890	188996	0.9862558993640463	0.9849184428578873	193487794
syndip	chr5	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	273454	187446	161	0	1	187446	187446.0	187446	187446	187446	182042449	182042449.0	182042449	182042449	182042449	187607	154693	154562	0.9991418230663035	0.9991531614229474	182042449
syndip	chr6	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	307706	211218	632	0	1	211218	211218.0	211218	211218	211218	172115959	172115959.0	172115959	172115959	172115959	211850	178217	177649	0.9970167571394855	0.9968128741926977	172115959
syndip	chr7	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	283185	190654	21	0	1	190654	190654.0	190654	190654	190654	160562362	160562362.0	160562362	160562362	160562362	190675	157106	157088	0.9998898649534548	0.999885427673036	160562362
syndip	chrX	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	129781	129780	1	0	1	129780	129780.0	129780	129780	129780	154251204	154251204.0	154251204	154251204	154251204	129781	100263	100262	0.9999922947118608	0.9999900262310124	154251204
syndip	chr9	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	232802	158323	3233	0	1	158323	158323.0	158323	158323	158323	150610674	150610674.0	150610674	150610674	150610674	161556	128364	125479	0.9799883631681894	0.9775248512043875	150610674
syndip	chr8	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	239999	152793	1369	0	1	152793	152793.0	152793	152793	152793	146240505	146240505.0	146240505	146240505	146240505	154162	128514	127239	0.9911197311918631	0.9900789019095196	146240505
syndip	chr11	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	273762	191323	199	0	1	191323	191323.0	191323	191323	191323	135123648	135123648.0	135123648	135123648	135123648	191522	165306	165112	0.9989609548772465	0.9988264188837671	135123648
syndip	chr10	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	221787	152651	715	0	1	152651	152651.0	152651	152651	152651	134719696	134719696.0	134719696	134719696	134719696	153366	125120	124476	0.9953379497411421	0.9948529411764706	134719696
syndip	chr12	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	206956	141072	0	0	1	141072	141072.0	141072	141072	141072	133312513	133312513.0	133312513	133312513	133312513	141072	114301	114301	1.0	1.0	133312513
syndip	chr13	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	165823	111230	0	0	1	111230	111230.0	111230	111230	111230	108629334	108629334.0	108629334	108629334	108629334	111230	91010	91010	1.0	1.0	108629334
syndip	chr14	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	226103	145664	18717	0	1	145664	145664.0	145664	145664	145664	101156836	101156836.0	101156836	101156836	101156836	164381	141521	124519	0.8861364756267451	0.8798623525837155	101156836
syndip	chr15	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	220369	164636	7742	0	1	164636	164636.0	164636	164636	164636	99743288	99743288.0	99743288	99743288	99743288	172378	146466	139634	0.9550870760769936	0.9533543621045157	99743288
syndip	chr16	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	185471	132372	1529	0	1	132372	132372.0	132372	132372	132372	96324206	96324206.0	96324206	96324206	96324206	133901	113867	112481	0.9885811158990597	0.9878279044850571	96324206
syndip	chr17	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	149771	94855	1	0	1	94855	94855.0	94855	94855	94855	84235151	84235151.0	84235151	84235151	84235151	94856	76639	76639	0.9999894577043097	1.0	84235151
syndip	chr18	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	135257	95323	0	0	1	95323	95323.0	95323	95323	95323	80375332	80375332.0	80375332	80375332	80375332	95323	80324	80324	1.0	1.0	80375332
syndip	chr20	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	125636	85828	345	0	1	85828	85828.0	85828	85828	85828	66203712	66203712.0	66203712	66203712	66203712	86173	72252	71961	0.9959964257946224	0.9959724298289321	66203712
syndip	chr19	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	121592	87894	120	0	1	87894	87894.0	87894	87894	87894	61701747	61701747.0	61701747	61701747	61701747	88014	70750	70651	0.9986365805440044	0.9986007067137809	61701747
syndip	chr22	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	148883	118009	1717	0	1	118009	118009.0	118009	118009	118009	51317321	51317321.0	51317321	51317321	51317321	119726	104728	103255	0.9856589212034145	0.9859349935069895	51317321
syndip	chr21	assembly/variants/TUE_02_03_hifiasm_ont/phased_hifiasm/small_variants.dip.vcf.gz	111777	87536	2555	0	1	87536	87536.0	87536	87536	87536	45083551	45083551.0	45083551	45083551	45083551	90091	77300	75269	0.971639786438157	0.97372574385511	45083551
