sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_04UL_01DX	haplotype1-0000015	chr10	136466602	0	134758134	136466602	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_01DX	haplotype1-0000017	chr11	137902162	0	135127769	137902162	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_01DX	haplotype1-0000002	chr12	133653530	0	133324548	133653530	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_01DX	haplotype1-0000016	chr15	101066506	100000	99753195	101066506	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_04UL_01DX	haplotype1-0000012	chr16	92136617	0	96330374	92136617	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_01DX	haplotype1-0000011	chr17	83797069	15000	84276897	83797069	2	15000	7500.0	7500	7500	0.02	scaffold
TUE_02_04UL_01DX	haplotype1-0000003	chr18	79506891	100000	80542538	79506891	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_04UL_01DX	haplotype1-0000013	chr19	62290425	70538	61707364	62290425	2	70538	35269.0	63038	7500	0.03	scaffold
TUE_02_04UL_01DX	haplotype1-0000022	chr2	242536559	0	242696752	242536559	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_01DX	haplotype1-0000007	chr20	65772113	15000	66210255	65772113	2	15000	7500.0	7500	7500	0.03	scaffold
TUE_02_04UL_01DX	haplotype1-0000004	chr3	200626951	0	201105948	200626951	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_01DX	haplotype1-0000010	chr4	191773406	0	193574945	191773406	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_01DX	haplotype1-0000006	chr5	183810049	0	182045439	183810049	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_01DX	haplotype1-0000009	chr6	172483585	101500	172126628	172483585	2	101500	50750.0	100000	1500	0.01	scaffold
TUE_02_04UL_01DX	haplotype1-0000001	chr7	160081460	7500	160567428	160081460	1	7500	7500.0	7500	7500	0.01	scaffold
TUE_02_04UL_01DX	haplotype1-0000023	chr8	145732979	0	146259331	145732979	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_01DX	haplotype1-0000008	chr9	136367563	0	150617247	136367563	0	0	0.0	0	0	0.0	contig
TUE_02_04UL_01DX	haplotype1-0000018	chrY	52705017	0	62460029	52705017	0	0	0.0	0	0	0.0	contig
