File name::assembly/qc/phased_verkko/TUE_02_04UL_01DX/both.mapped_T2T.paf, l.n::8021
haplotype1-0000001	160081460	5272	160077365	-	chr7	160567428	3069	160565748
haplotype1-0000002	133653530	98321	133644794	+	chr12	133324548	95917	133322223
haplotype1-0000003	79506891	5071	79502212	-	chr18	80542538	163883	80539385
haplotype1-0000004	200626951	8298	200620620	+	chr3	201105948	2598	201101349
haplotype1-0000005	247050459	17956	247027515	+	chr1	248387328	5655	248384188
haplotype1-0000006	183810049	4305	183733758	+	chr5	182045439	1940	181966763
haplotype1-0000007	65772113	6803	65665948	+	chr20	66210255	2680	66107480
haplotype1-0000008	136367563	4300	136362082	-	chr9	150617247	3514	150500240
haplotype1-0000009	172483585	7902	172377891	-	chr6	172126628	2875	172124041
haplotype1-0000010	191773406	6233	191767338	+	chr4	193574945	2971	193573028
haplotype1-0000011	83797069	5628	83752819	+	chr17	84276897	2186	84235759
haplotype1-0000012	92136617	211569	92129996	+	chr16	96330374	26094	96327892
haplotype1-0000013	62290425	6811	62285602	-	chr19	61707364	2037	61704033
haplotype1-0000015	136466602	5559	136461338	+	chr10	134758134	3247	134755095
haplotype1-0000016	101066506	63247	96293913	-	chr15	99753195	2348018	99694390
haplotype1-0000017	137902162	5904	137896144	-	chr11	135127769	1805	135125569
haplotype1-0000018	52705017	177646	52700521	+	chrY	62460029	191858	62454237
haplotype1-0000022	242536559	7282	242530646	-	chr2	242696752	3127	242694129
haplotype1-0000023	145732979	2195	145456681	-	chr8	146259331	131173	146254006
haplotype1-0000024	49341561	4874	49341531	-	chr22	51324926	138590	51322071
haplotype2-0000036	159253099	4868	159246786	-	chr7	160567428	3497	160565235
haplotype2-0000037	79952104	4882	79947259	-	chr18	80542538	164124	80538994
haplotype2-0000038	200624517	7141	200608992	+	chr3	201105948	2423	201088876
haplotype2-0000039	244803664	7961	244798493	+	chr1	248387328	2717	248383457
haplotype2-0000040	181726620	6075	181722715	+	chr5	182045439	1828	182044327
haplotype2-0000042	65000069	6945	64892981	+	chr20	66210255	2327	66107372
haplotype2-0000043	102211766	6799	101989380	-	chr14	101161492	634274	101159374
haplotype2-0000044	172042757	7388	171938306	-	chr6	172126628	2875	172123986
haplotype2-0000045	192036842	8554	192000563	+	chr4	193574945	3227	193491054
haplotype2-0000046	83904300	4354	83695647	+	chr17	84276897	2180	83925851
haplotype2-0000047	133718977	5404	133531650	-	chr12	133324548	194128	133322704
haplotype2-0000048	92814404	6742	92809179	+	chr16	96330374	3537	96327739
haplotype2-0000049	61708722	5994	61574819	-	chr19	61707364	152469	61703816
haplotype2-0000050	136474944	7656	136474848	+	chr10	134758134	2986	134753281
haplotype2-0000051	94710759	111288	94646433	+	chr15	99753195	4669410	99694390
haplotype2-0000053	138572616	152831	138566447	-	chr9	150617247	3538	150547900
haplotype2-0000054	136551405	5220	136545802	-	chr11	135127769	2136	135125199
haplotype2-0000057	242843121	6657	242839005	-	chr2	242696752	3349	242694129
haplotype2-0000058	154326938	131368	154317657	+	chrX	154259566	102143	154255892
haplotype2-0000059	145924344	5768	145777277	-	chr8	146259331	2019	146254006
