#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/NA18948/phased_hprc/small_variants.dip.vcf.gz	360292	220951	528	0	1	220951	220951.0	220951	220951	220951	248381013	248381013.0	248381013	248381013	248381013	221479	182063	181590	0.9976160268016381	0.997401998209411	248381013
syndip	chr2	assembly/variants/NA18948/phased_hprc/small_variants.dip.vcf.gz	365358	218475	536	0	1	218475	218475.0	218475	218475	218475	242690864	242690864.0	242690864	242690864	242690864	219011	180482	180000	0.9975526343425672	0.997329373566339	242690864
syndip	chr3	assembly/variants/NA18948/phased_hprc/small_variants.dip.vcf.gz	315830	190355	138	0	1	190355	190355.0	190355	190355	190355	201085383	201085383.0	201085383	201085383	201085383	190493	160001	159875	0.9992755639314831	0.9992125049218442	201085383
syndip	chr4	assembly/variants/NA18948/phased_hprc/small_variants.dip.vcf.gz	319842	199896	1459	0	1	199896	199896.0	199896	199896	199896	193415043	193415043.0	193415043	193415043	193415043	201355	168360	167026	0.9927540910332497	0.9920765027322405	193415043
syndip	chr5	assembly/variants/NA18948/phased_hprc/small_variants.dip.vcf.gz	286092	172459	113	0	1	172459	172459.0	172459	172459	172459	182041697	182041697.0	182041697	182041697	182041697	172572	142608	142508	0.9993452008437058	0.9992987770672052	182041697
syndip	chr6	assembly/variants/NA18948/phased_hprc/small_variants.dip.vcf.gz	318591	203272	0	0	1	203272	203272.0	203272	203272	203272	172119317	172119317.0	172119317	172119317	172119317	203272	171728	171728	1.0	1.0	172119317
syndip	chr7	assembly/variants/NA18948/phased_hprc/small_variants.dip.vcf.gz	291737	184279	5	0	1	184279	184279.0	184279	184279	184279	160557797	160557797.0	160557797	160557797	160557797	184284	154589	154584	0.9999728679646632	0.9999676561721726	160557797
syndip	chrX	assembly/variants/NA18948/phased_hprc/small_variants.dip.vcf.gz	136204	136202	2	0	1	136202	136202.0	136202	136202	136202	154208966	154208966.0	154208966	154208966	154208966	136204	110085	110083	0.9999853161434319	0.9999818322205568	154208966
syndip	chr9	assembly/variants/NA18948/phased_hprc/small_variants.dip.vcf.gz	224230	132541	4911	0	1	132541	132541.0	132541	132541	132541	150611240	150611240.0	150611240	150611240	150611240	137452	112193	108026	0.9642711637517097	0.962858645370032	150611240
syndip	chr8	assembly/variants/NA18948/phased_hprc/small_variants.dip.vcf.gz	245971	147733	1	0	1	147733	147733.0	147733	147733	147733	146251903	146251903.0	146251903	146251903	146251903	147734	124547	124546	0.9999932310774771	0.9999919709025509	146251903
