File name::assembly/qc/phased_hprc/NA18948/T2T_contigs.haplotype2.paf, l.n::157
NA18948#2#CM101586.1	242239441	3616	242227377	+	chr2	242696752	3355	242692978
NA18948#2#CM101587.1	193164660	17066	193125364	+	chr4	193574945	3263	193496627
NA18948#2#CM101588.1	172350694	152597	172338830	+	chr6	172126628	2882	172122257
NA18948#2#CM101589.1	161713206	2458	161702244	+	chr7	160567428	3826	160563740
NA18948#2#CM101590.1	145598113	5590	145586672	+	chr8	146259331	2528	146253461
NA18948#2#CM101591.1	133487321	17228	133478538	+	chr12	133324548	4043	133316923
NA18948#2#CM101592.1	89133623	13375	89120786	+	chr16	96330374	4102	96213515
NA18948#2#CM101593.1	83729358	11418	83722177	+	chr17	84276897	2214	84274041
NA18948#2#CM101594.1	79885400	15791	79879010	+	chr18	80542538	164902	80539425
NA18948#2#CM101595.1	66311552	14616	66297044	+	chr20	66210255	3825	66207456
NA18948#2#JBKACD010000001.1	253305853	9679	253209748	+	chr1	248387328	3307	248383479
NA18948#2#JBKACD010000003.1	200824756	12737	200701782	+	chr3	201105948	3398	201100240
NA18948#2#JBKACD010000005.1	184061452	24565	184049492	+	chr5	182045439	3403	182043911
NA18948#2#JBKACD010000009.1	137913148	2291763	137780798	+	chr9	150617247	5487	150576373
NA18948#2#JBKACD010000010.1	135585761	32934	135578887	+	chr10	134758134	3895	134656311
NA18948#2#JBKACD010000011.1	134772021	298	134762090	+	chr11	135127769	19250	135124313
NA18948#2#JBKACD010000014.1	99479161	235264	99479100	+	chr14	101161492	634567	100099966
NA18948#2#JBKACD010000015.1	94406615	327	94392144	+	chr15	99753195	11470	99748960
NA18948#2#JBKACD010000022.1	55605808	579008	55592093	+	chr22	51324926	1893660	51321633
NA18948#2#JBKACD010000023.1	154131922	14028	154120691	+	chrX	154259566	1815	154255767
