chrom	end_start	end_end	contig_name	contig_length	haplotype	end_side	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr1	25046560	25046561	unassigned-0000546	117424	unassigned	left_end	chr1	25078509	25174547	RSRP1	31949
chr1	25074278	25074279	unassigned-0001246	44647	unassigned	left_end	chr1	25078509	25174547	RSRP1	4231
chr1	25118897	25118898	unassigned-0001246	44647	unassigned	right_end	chr1	25078509	25174547	RSRP1	0
chr1	25118897	25118898	unassigned-0001246	44647	unassigned	right_end	chr1	25108756	25166740	RHD	0
chr1	25142078	25142079	unassigned-0000545	45901	unassigned	left_end	chr1	25078509	25174547	RSRP1	0
chr1	25142078	25142079	unassigned-0000545	45901	unassigned	left_end	chr1	25108756	25166740	RHD	0
chr1	25163879	25163880	unassigned-0000546	117424	unassigned	right_end	chr1	25078509	25174547	RSRP1	0
chr1	25163879	25163880	unassigned-0000546	117424	unassigned	right_end	chr1	25108756	25166740	RHD	0
chr1	25187957	25187958	unassigned-0000545	45901	unassigned	right_end	chr1	25174626	25198659	TMEM50A	0
chr1	31134921	31134922	unassigned-0000259	137115	unassigned	left_end	chr1	31764400	31796321	PTP4A2	629479
chr1	31272120	31272121	unassigned-0000259	137115	unassigned	right_end	chr1	31764400	31796321	PTP4A2	492280
chr1	64095095	64095096	unassigned-0000714	155909	unassigned	left_end	chr1	63649840	64057220	ROR1	37876
chr1	64250894	64250895	unassigned-0000714	155909	unassigned	right_end	chr1	63649840	64057220	ROR1	193675
chr1	74487569	74487570	unassigned-0001180	64834	unassigned	left_end	chr1	74409489	74515692	ERICH3	0
chr1	74519088	74519089	unassigned-0000985	85664	unassigned	left_end	chr1	74409489	74515692	ERICH3	3397
chr1	74552769	74552770	unassigned-0001180	64834	unassigned	right_end	chr1	74409489	74515692	ERICH3	37078
chr1	74604914	74604915	unassigned-0000985	85664	unassigned	right_end	chr1	74409489	74515692	ERICH3	89223
chr1	120631796	120631797	unassigned-0001016	132400	unassigned	left_end	chr1	120482926	120678656	PDE4DIPP2	0
chr1	120744983	120744984	unassigned-0001057	44686	unassigned	left_end	chr1	120737163	120808094	NOTCH2NLR	0
chr1	120744983	120744984	unassigned-0001057	44686	unassigned	left_end	chr1	120737163	120851613	NBPF26	0
chr1	120764172	120764173	unassigned-0001016	132400	unassigned	right_end	chr1	120737163	120808094	NOTCH2NLR	0
chr1	120764172	120764173	unassigned-0001016	132400	unassigned	right_end	chr1	120737163	120851613	NBPF26	0
chr1	120765526	120765527	unassigned-0000933	103453	unassigned	left_end	chr1	120737163	120808094	NOTCH2NLR	0
chr1	120765526	120765527	unassigned-0000933	103453	unassigned	left_end	chr1	120737163	120851613	NBPF26	0
chr1	120774855	120774856	unassigned-0001051	41606	unassigned	left_end	chr1	120737163	120808094	NOTCH2NLR	0
chr1	120774855	120774856	unassigned-0001051	41606	unassigned	left_end	chr1	120737163	120851613	NBPF26	0
chr1	120789576	120789577	unassigned-0001057	44686	unassigned	right_end	chr1	120737163	120808094	NOTCH2NLR	0
chr1	120789576	120789577	unassigned-0001057	44686	unassigned	right_end	chr1	120737163	120851613	NBPF26	0
chr1	120811065	120811066	unassigned-0000421	61365	unassigned	left_end	chr1	120737163	120851613	NBPF26	0
chr1	120816465	120816466	unassigned-0001051	41606	unassigned	right_end	chr1	120737163	120851613	NBPF26	0
chr1	120817630	120817631	unassigned-0000428	50049	unassigned	left_end	chr1	120737163	120851613	NBPF26	0
chr1	121230526	121230527	unassigned-0000521	170656	unassigned	left_end	chr1	121194338	121402237	SRGAP2C	0
chr1	121389635	121389636	unassigned-0000567	113379	unassigned	left_end	chr1	121194338	121402237	SRGAP2C	0
chr1	121389635	121389636	unassigned-0000567	113379	unassigned	left_end	chr1	121369518	121407268	SRGAP2-AS1	0
chr1	121401357	121401358	unassigned-0000521	170656	unassigned	right_end	chr1	121194338	121402237	SRGAP2C	0
chr1	121401357	121401358	unassigned-0000521	170656	unassigned	right_end	chr1	121369518	121407268	SRGAP2-AS1	0
chr1	142400850	142400851	unassigned-0000567	113379	unassigned	right_end	chr1	142399726	142417237	LOC105371175	0
chr1	142949218	142949219	unassigned-0001205	133806	unassigned	left_end	chr1	142522964	143403515	LOC124904398	0
chr1	142949218	142949219	unassigned-0001205	133806	unassigned	left_end	chr1	142918941	142976669	H2BP2	0
chr1	142949218	142949219	unassigned-0001205	133806	unassigned	left_end	chr1	142946773	142955758	FCGR1CP	0
chr1	143082389	143082390	haplotype1-0000084	472506	haplotype1	left_end	chr1	142522964	143403515	LOC124904398	0
chr1	143082389	143082390	haplotype1-0000084	472506	haplotype1	left_end	chr1	143044659	143141702	SRGAP2D	0
chr1	143083030	143083031	unassigned-0001205	133806	unassigned	right_end	chr1	142522964	143403515	LOC124904398	0
chr1	143083030	143083031	unassigned-0001205	133806	unassigned	right_end	chr1	143044659	143141702	SRGAP2D	0
chr1	143114609	143114610	unassigned-0000261	50950	unassigned	left_end	chr1	142522964	143403515	LOC124904398	0
chr1	143114609	143114610	unassigned-0000261	50950	unassigned	left_end	chr1	143044659	143141702	SRGAP2D	0
chr1	143165723	143165724	unassigned-0000261	50950	unassigned	right_end	chr1	142522964	143403515	LOC124904398	0
chr1	143413799	143413800	haplotype1-0000085	306345	haplotype1	left_end	chr1	143412870	143414868	LOC124904399	0
chr1	143547110	143547111	haplotype1-0000084	472506	haplotype1	right_end	chr1	143541357	143549494	LOC124904581	0
chr1	143581747	143581748	unassigned-0001206	160324	unassigned	left_end	chr1	143580838	143594415	LOC105371211	0
chr1	143623550	143623551	unassigned-0001208	17753	unassigned	left_end	chr1	143604948	143645221	NBPF15	0
chr1	143623550	143623551	unassigned-0001208	17753	unassigned	left_end	chr1	143623366	143624148	PFN1P6	0
chr1	143641273	143641274	unassigned-0001208	17753	unassigned	right_end	chr1	143604948	143645221	NBPF15	0
chr1	143719551	143719552	haplotype1-0000085	306345	haplotype1	right_end	chr1	143723986	143732657	LINC01632	4435
chr1	143742041	143742042	unassigned-0001206	160324	unassigned	right_end	chr1	143740522	143741770	LINC02799	272
chr1	144469007	144469008	unassigned-0000933	103453	unassigned	right_end	chr1	144414640	144542479	NBPF20	0
chr1	145260439	145260440	unassigned-0000428	50049	unassigned	right_end	chr1	145181582	145262502	NBPF19	0
chr1	148661224	148661225	unassigned-0000421	61365	unassigned	right_end	chr1	148604779	148680529	NBPF10	0
chr1	151265756	151265757	unassigned-0001281	135674	unassigned	left_end	chr1	151204499	151205768	LOC107987086	59989
chr1	151365854	151365855	unassigned-0001282	135986	unassigned	left_end	chr1	151347685	151359749	HRNR	6106
chr1	151402823	151402824	unassigned-0001281	135674	unassigned	right_end	chr1	151437740	151461789	FLG	34917
chr1	151502816	151502817	unassigned-0001282	135986	unassigned	right_end	chr1	151450006	151503240	FLG-AS1	0
chr1	154842697	154842698	haplotype2-0000217	322554	haplotype2	left_end	chr1	154826510	154877880	DAP3	0
chr1	155164237	155164238	haplotype2-0000217	322554	haplotype2	right_end	chr1	154883980	154998299	GON4L	165939
chr1	160594998	160594999	haplotype2-0000146	78529	haplotype2	left_end	chr1	160595135	160595206	TRG-GCC1-2	137
chr1	160609641	160609642	haplotype2-0000145	31661	haplotype2	left_end	chr1	160609933	160610004	TRG-GCC1-3	292
chr1	160641324	160641325	haplotype2-0000145	31661	haplotype2	right_end	chr1	160639534	160639605	TRG-GCC1-1	1720
chr1	160673445	160673446	haplotype2-0000146	78529	haplotype2	right_end	chr1	160673266	160673338	TRG-TCC2-1	108
chr1	172104624	172104625	unassigned-0001210	150370	unassigned	left_end	chr1	171777397	171825503	C1orf105	279122
chr1	172254988	172254989	unassigned-0001210	150370	unassigned	right_end	chr1	172498606	172500475	GOT2P2	243618
chr1	197539946	197539947	unassigned-0000524	170504	unassigned	left_end	chr1	196766531	197041541	DENND1B	498406
chr1	197560379	197560380	unassigned-0000523	318435	unassigned	left_end	chr1	196766531	197041541	DENND1B	518839
chr1	197710426	197710427	unassigned-0000524	170504	unassigned	right_end	chr1	196766531	197041541	DENND1B	668886
chr1	197739518	197739519	unassigned-0000525	97699	unassigned	left_end	chr1	196766531	197041541	DENND1B	697978
chr1	197825810	197825811	unassigned-0000525	97699	unassigned	right_end	chr1	196766531	197041541	DENND1B	784270
chr1	197867409	197867410	unassigned-0000523	318435	unassigned	right_end	chr1	196766531	197041541	DENND1B	825869
chr1	198488348	198488349	unassigned-0000281	80545	unassigned	left_end	chr1	199470464	199471695	CCNQP1	982116
chr1	198512338	198512339	unassigned-0000282	54439	unassigned	left_end	chr1	199470464	199471695	CCNQP1	958126
chr1	198566790	198566791	unassigned-0000282	54439	unassigned	right_end	chr1	199470464	199471695	CCNQP1	903674
chr1	198568910	198568911	unassigned-0000281	80545	unassigned	right_end	chr1	199470464	199471695	CCNQP1	901554
chr1	225794965	225794966	unassigned-0000235	73031	unassigned	left_end	chr1	226128211	226175909	COQ8A	333246
chr1	225867941	225867942	unassigned-0000235	73031	unassigned	right_end	chr1	226128211	226175909	COQ8A	260270
chr1	227713816	227713817	haplotype2-0000122	116756	haplotype2	left_end	chr1	227746777	227746898	RNA5S1	32961
chr1	227830435	227830436	haplotype2-0000122	116756	haplotype2	right_end	chr1	227829510	227829631	RNA5S15	805
chr1	227957850	227957851	haplotype2-0000123	125218	haplotype2	left_end	chr1	227957103	227957224	RNA5S2	627
chr1	228082980	228082981	haplotype2-0000123	125218	haplotype2	right_end	chr1	228022875	228124580	RHOU	0
chr1	233082128	233082129	unassigned-0000255	98841	unassigned	left_end	chr1	234142699	234168907	LOC107985364	1060571
chr1	233082518	233082519	unassigned-0001186	10652	unassigned	left_end	chr1	234142699	234168907	LOC107985364	1060181
chr1	233083523	233083524	unassigned-0000256	320586	unassigned	left_end	chr1	234142699	234168907	LOC107985364	1059176
chr1	233093169	233093170	unassigned-0001186	10652	unassigned	right_end	chr1	234142699	234168907	LOC107985364	1049530
chr1	233180967	233180968	unassigned-0000255	98841	unassigned	right_end	chr1	234142699	234168907	LOC107985364	961732
chr1	233405099	233405100	unassigned-0000256	320586	unassigned	right_end	chr1	234142699	234168907	LOC107985364	737600
chr1	235650280	235650281	haplotype2-0000210	184787	haplotype2	left_end	chr1	235057703	235280316	LYST	369965
chr1	235835097	235835098	haplotype2-0000210	184787	haplotype2	right_end	chr1	236087385	236175684	ACTN2	252288
chr10	16566406	16566407	unassigned-0001053	67541	unassigned	left_end	chr10	16609080	16835881	RSU1	42674
chr10	16633953	16633954	unassigned-0001053	67541	unassigned	right_end	chr10	16609080	16835881	RSU1	0
chr10	98419618	98419619	unassigned-0000940	57264	unassigned	left_end	chr10	98306371	98313625	PGAM1	105994
chr10	98476896	98476897	unassigned-0000940	57264	unassigned	right_end	chr10	98306371	98313625	PGAM1	163272
chr10	134574187	134574188	unassigned-0000626	176318	unassigned	left_end	chr10	134575319	134578220	FRG2B	1132
chr10	134576007	134576008	unassigned-0001140	91430	unassigned	left_end	chr10	134575319	134578220	FRG2B	0
chr10	134598036	134598037	unassigned-0001139	68607	unassigned	left_end	chr10	134593306	134594509	AGGF1P2	3528
chr10	134639406	134639407	unassigned-0000625	194155	unassigned	left_end	chr10	134638418	134639943	DUX4L21	0
chr10	134666533	134666534	unassigned-0001139	68607	unassigned	right_end	chr10	134664898	134666423	DUX4L24	111
chr10	134667270	134667271	unassigned-0001140	91430	unassigned	right_end	chr10	134664898	134666423	DUX4L24	848
chr10	134674827	134674828	unassigned-0000632	85694	unassigned	left_end	chr10	134674824	134676349	DUX4L24	0
chr10	134755011	134755012	unassigned-0000625	194155	unassigned	right_end	chr10	134745870	134746398	RPL23AP60	8614
chr10	134755011	134755012	unassigned-0000626	176318	unassigned	right_end	chr10	134745870	134746398	RPL23AP60	8614
chr10	134755011	134755012	unassigned-0000632	85694	unassigned	right_end	chr10	134745870	134746398	RPL23AP60	8614
chr11	1954	1955	unassigned-0000486	169021	unassigned	left_end	chr11	3433	5924	DDX11L17	1479
chr11	12385	12386	unassigned-0000486	169021	unassigned	right_end	chr11	5961	21167	LOC100996442	0
chr11	12577571	12577572	unassigned-0001182	99482	unassigned	left_end	chr11	13480751	13555961	BTBD10	903180
chr11	12677094	12677095	unassigned-0001182	99482	unassigned	right_end	chr11	13480751	13555961	BTBD10	803657
chr11	36044742	36044743	unassigned-0000234	151941	unassigned	left_end	chr11	35998917	36000323	KRT18P14	44420
chr11	36196695	36196696	unassigned-0000234	151941	unassigned	right_end	chr11	35998917	36000323	KRT18P14	196373
chr11	54729826	54729827	unassigned-0001121	148966	unassigned	left_end	chr11	54660870	54661840	OR4A6P	67987
chr11	54878812	54878813	unassigned-0001121	148966	unassigned	right_end	chr11	54660870	54661840	OR4A6P	216973
chr11	85226518	85226519	unassigned-0000441	55669	unassigned	left_end	chr11	83391508	85565050	DLG2	0
chr11	85282192	85282193	unassigned-0000441	55669	unassigned	right_end	chr11	83391508	85565050	DLG2	0
chr11	92241859	92241860	unassigned-0001284	96480	unassigned	left_end	chr11	93394932	93470364	SMCO4	1153073
chr11	92338324	92338325	unassigned-0001284	96480	unassigned	right_end	chr11	93394932	93470364	SMCO4	1056608
chr11	133310259	133310260	unassigned-0001217	81965	unassigned	left_end	chr11	134112012	134194140	JAM3	801753
chr11	133392183	133392184	unassigned-0001217	81965	unassigned	right_end	chr11	134112012	134194140	JAM3	719829
chr12	6821288	6821289	unassigned-0001084	45314	unassigned	left_end	chr12	6544872	6548727	GAPDH	272562
chr12	6866601	6866602	unassigned-0001084	45314	unassigned	right_end	chr12	6544872	6548727	GAPDH	317875
chr12	8432461	8432462	unassigned-0001209	44993	unassigned	left_end	chr12	8370958	8404737	LINC00937	27725
chr12	8477422	8477423	unassigned-0001209	44993	unassigned	right_end	chr12	8495530	8496248	SUPT4H1P2	18108
chr12	11671107	11671108	unassigned-0000614	174411	unassigned	left_end	chr12	11980107	11981297	PTMAP9	309000
chr12	11845434	11845435	unassigned-0000614	174411	unassigned	right_end	chr12	11980107	11981297	PTMAP9	134673
chr12	36778722	36778723	haplotype1-0000095	339139	haplotype1	left_end	chr12	37527623	37529787	ZNF970P	748901
chr12	36788841	36788842	haplotype1-0000095	339139	haplotype1	right_end	chr12	37527623	37529787	ZNF970P	738782
chr12	49696445	49696446	unassigned-0000544	134968	unassigned	left_end	chr12	49329104	49489669	SPATS2	206777
chr12	49831313	49831314	unassigned-0000544	134968	unassigned	right_end	chr12	49952171	49996504	RACGAP1	120858
chr12	53094391	53094392	unassigned-0001061	54852	unassigned	left_end	chr12	53106352	53107681	HIGD1AP1	11961
chr12	53149246	53149247	unassigned-0001061	54852	unassigned	right_end	chr12	53118853	53120226	EIF4A1P4	29021
chr12	56061853	56061854	unassigned-0000344	28688	unassigned	left_end	chr12	55941011	55963746	RAB5B	98108
chr12	56090541	56090542	unassigned-0000344	28688	unassigned	right_end	chr12	55941011	55963746	RAB5B	126796
chr12	71973757	71973758	unassigned-0000500	79295	unassigned	left_end	chr12	72063169	72646521	TRHDE	89412
chr12	72053023	72053024	unassigned-0000500	79295	unassigned	right_end	chr12	72063169	72646521	TRHDE	10146
chr12	88142297	88142298	unassigned-0000825	49503	unassigned	left_end	chr12	87728086	87731854	CYCSP30	410444
chr12	88191683	88191684	unassigned-0000825	49503	unassigned	right_end	chr12	87728086	87731854	CYCSP30	459830
chr13	56116	56117	haplotype1-0000014	3015572	haplotype1	left_end	chr13	5228525	5291184	LOC105379566	5172409
chr13	3386552	3386553	haplotype1-0000014	3015572	haplotype1	right_end	chr13	5228525	5291184	LOC105379566	1841973
chr13	4971795	4971796	haplotype1-0000007	1458359	haplotype1	left_end	chr13	5228525	5291184	LOC105379566	256730
chr13	4981960	4981961	haplotype1-0000001	1242943	haplotype1	left_end	chr13	5228525	5291184	LOC105379566	246565
chr13	5256251	5256252	unassigned-0000346	23784	unassigned	left_end	chr13	5228525	5291184	LOC105379566	0
chr13	5280003	5280004	unassigned-0000346	23784	unassigned	right_end	chr13	5228525	5291184	LOC105379566	0
chr13	5280003	5280004	unassigned-0000346	23784	unassigned	right_end	chr13	5277527	5293756	ANKRD20A12P	0
