sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
HG00639	HG00639#1#CM088536.1	chr1	242076479	0	248387328	242076479	0	0	0.0	0	0	0.0	contig
HG00639	HG00639#1#CM088544.1	chr10	134684093	0	134758134	134684093	0	0	0.0	0	0	0.0	contig
HG00639	HG00639#1#CM088545.1	chr11	134186796	0	135127769	134186796	0	0	0.0	0	0	0.0	contig
HG00639	HG00639#1#CM088546.1	chr12	133374946	0	133324548	133374946	0	0	0.0	0	0	0.0	contig
HG00639	HG00639#1#CM088547.1	chr14	101666571	100	101161492	101666571	1	100	100.0	100	100	0.01	scaffold
HG00639	HG00639#1#CM088548.1	chr16	87858071	100	96330374	87858071	1	100	100.0	100	100	0.01	scaffold
HG00639	HG00639#1#CM088549.1	chr18	80856252	0	80542538	80856252	0	0	0.0	0	0	0.0	contig
HG00639	HG00639#1#CM088537.1	chr3	201033797	0	201105948	201033797	0	0	0.0	0	0	0.0	contig
HG00639	HG00639#1#CM088538.1	chr4	191011595	200	193574945	191011595	2	200	100.0	100	100	0.01	scaffold
HG00639	HG00639#1#CM088539.1	chr5	182766292	0	182045439	182766292	0	0	0.0	0	0	0.0	contig
HG00639	HG00639#1#CM088540.1	chr6	171788643	21973	172126628	171788643	1	21973	21973.0	21973	21973	0.01	scaffold
HG00639	HG00639#1#CM088541.1	chr7	160340156	0	160567428	160340156	0	0	0.0	0	0	0.0	contig
HG00639	HG00639#1#CM088542.1	chr8	145355388	0	146259331	145355388	0	0	0.0	0	0	0.0	contig
HG00639	HG00639#1#CM088543.1	chr9	136795402	0	150617247	136795402	0	0	0.0	0	0	0.0	contig
HG00639	HG00639#1#CM088550.1	chrX	154824456	529683	154259566	154824456	1	529683	529683.0	529683	529683	0.01	scaffold
