File name::assembly/qc/phased_hprc/HG00639/haplotype1.mapped_T2T.paf, l.n::2029
HG00639#1#CM088536.1	242076479	20684	242058279	+	chr1	248387328	2717	248383457
HG00639#1#CM088537.1	201033797	3978	201002033	+	chr3	201105948	2589	201088876
HG00639#1#CM088538.1	191011595	19027	190997013	+	chr4	193574945	3237	193572599
HG00639#1#CM088539.1	182766292	14850	182710248	+	chr5	182045439	2157	181999516
HG00639#1#CM088540.1	171788643	83760	171764297	+	chr6	172126628	2875	172123910
HG00639#1#CM088541.1	160340156	18150	160325113	+	chr7	160567428	3497	160563748
HG00639#1#CM088542.1	145355388	157594	145334436	+	chr8	146259331	2019	146257355
HG00639#1#CM088543.1	136795402	12770	136637822	+	chr9	150617247	4367	150547900
HG00639#1#CM088544.1	134684093	8181	134670479	+	chr10	134758134	3189	134755089
HG00639#1#CM088545.1	134186796	37572	134163981	+	chr11	135127769	237734	135125254
HG00639#1#CM088546.1	133374946	10599	133352412	+	chr12	133324548	2748	133322223
HG00639#1#CM088547.1	101666571	84236	101655085	+	chr14	101161492	70165	101159233
HG00639#1#CM088548.1	87858071	17991	87839760	+	chr16	96330374	2303	96327841
HG00639#1#CM088549.1	80856252	20436	80838450	+	chr18	80542538	164426	80539441
HG00639#1#CM088550.1	154824456	1	154810509	+	chrX	154259566	767	154257388
