sample	category	subcategory	sv_type	count	total_length	mean_length
HG00639	total	all_svs	all	61251	56035582	914.851708543534
HG00639	sv_type	BND	BND	12	0	0.0
HG00639	sv_type	DEL	DEL	30921	27376379	885.3652533876653
HG00639	sv_type	DUP:TANDEM	DUP:TANDEM	19	28893	1520.6842105263158
HG00639	sv_type	INS	INS	30268	28630310	945.8936830976609
HG00639	sv_type	INV	INV	31	0	0.0
HG00639	zygosity	ALT_HOM	all	9938	0	0
HG00639	zygosity	HET	all	51313	0	0
HG00639	zygosity	ALT_HOM	BND	2	0	0
HG00639	zygosity	HET	BND	10	0	0
HG00639	zygosity	ALT_HOM	DEL	5189	0	0
HG00639	zygosity	HET	DEL	25732	0	0
HG00639	zygosity	HET	DUP:TANDEM	19	0	0
HG00639	zygosity	ALT_HOM	INS	4737	0	0
HG00639	zygosity	HET	INS	25531	0	0
HG00639	zygosity	ALT_HOM	INV	10	0	0
HG00639	zygosity	HET	INV	21	0	0
HG00639	size_class	large (500bp-5kb)	all	13579	0	0
HG00639	size_class	massive (>50kb)	all	161	0	0
HG00639	size_class	medium (50-500bp)	all	31469	0	0
HG00639	size_class	small (<50bp)	all	14655	0	0
HG00639	size_class	very_large (5kb-50kb)	all	1387	0	0
HG00639	size_class	small (<50bp)	BND	12	0	0
HG00639	size_class	large (500bp-5kb)	DEL	6979	0	0
HG00639	size_class	massive (>50kb)	DEL	65	0	0
HG00639	size_class	medium (50-500bp)	DEL	15901	0	0
HG00639	size_class	small (<50bp)	DEL	7259	0	0
HG00639	size_class	very_large (5kb-50kb)	DEL	717	0	0
HG00639	size_class	large (500bp-5kb)	DUP:TANDEM	17	0	0
HG00639	size_class	medium (50-500bp)	DUP:TANDEM	2	0	0
HG00639	size_class	large (500bp-5kb)	INS	6583	0	0
HG00639	size_class	massive (>50kb)	INS	96	0	0
HG00639	size_class	medium (50-500bp)	INS	15566	0	0
HG00639	size_class	small (<50bp)	INS	7353	0	0
HG00639	size_class	very_large (5kb-50kb)	INS	670	0	0
HG00639	size_class	small (<50bp)	INV	31	0	0
HG00639	haplotype	both	all	9938	0	0
HG00639	haplotype	haplotype1	all	24966	0	0
HG00639	haplotype	haplotype2	all	26347	0	0
HG00639	haplotype	both	BND	2	0	0
HG00639	haplotype	haplotype1	BND	4	0	0
HG00639	haplotype	haplotype2	BND	6	0	0
HG00639	haplotype	both	DEL	5189	0	0
HG00639	haplotype	haplotype1	DEL	12439	0	0
HG00639	haplotype	haplotype2	DEL	13293	0	0
HG00639	haplotype	haplotype1	DUP:TANDEM	12	0	0
HG00639	haplotype	haplotype2	DUP:TANDEM	7	0	0
HG00639	haplotype	both	INS	4737	0	0
HG00639	haplotype	haplotype1	INS	12498	0	0
HG00639	haplotype	haplotype2	INS	13033	0	0
HG00639	haplotype	both	INV	10	0	0
HG00639	haplotype	haplotype1	INV	13	0	0
HG00639	haplotype	haplotype2	INV	8	0	0
HG00639	phasing	phased	all	61251	0	0
HG00639	chromosome	chr1	all	5764	0	0
HG00639	chromosome	chr2	all	3743	0	0
HG00639	chromosome	chr3	all	3643	0	0
HG00639	chromosome	chr4	all	2283	0	0
HG00639	chromosome	chr5	all	2797	0	0
HG00639	chromosome	chr6	all	2373	0	0
HG00639	chromosome	chr7	all	2704	0	0
HG00639	chromosome	chr8	all	2232	0	0
HG00639	chromosome	chr9	all	5964	0	0
HG00639	chromosome	chrX	all	1675	0	0
HG00639	chromosome	chrY	all	2	0	0
HG00639	chromosome	chr10	all	2808	0	0
HG00639	chromosome	chr11	all	1920	0	0
HG00639	chromosome	chr12	all	2208	0	0
HG00639	chromosome	chr13	all	1809	0	0
HG00639	chromosome	chr14	all	2045	0	0
HG00639	chromosome	chr15	all	2826	0	0
HG00639	chromosome	chr16	all	3219	0	0
HG00639	chromosome	chr17	all	1935	0	0
HG00639	chromosome	chr18	all	1750	0	0
HG00639	chromosome	chr19	all	1715	0	0
HG00639	chromosome	chr20	all	1944	0	0
HG00639	chromosome	chr21	all	1425	0	0
HG00639	chromosome	chr22	all	2467	0	0
HG00639	chromosome	chr1	DEL	2989	0	0
HG00639	chromosome	chr2	DEL	1967	0	0
HG00639	chromosome	chr3	DEL	1790	0	0
HG00639	chromosome	chr4	DEL	1043	0	0
HG00639	chromosome	chr5	DEL	1381	0	0
HG00639	chromosome	chr6	DEL	1092	0	0
HG00639	chromosome	chr7	DEL	1336	0	0
HG00639	chromosome	chr8	DEL	1077	0	0
HG00639	chromosome	chr9	DEL	3001	0	0
HG00639	chromosome	chrX	DEL	842	0	0
HG00639	chromosome	chr10	DEL	1371	0	0
HG00639	chromosome	chr11	DEL	993	0	0
HG00639	chromosome	chr12	DEL	1133	0	0
HG00639	chromosome	chr13	DEL	877	0	0
HG00639	chromosome	chr14	DEL	1024	0	0
HG00639	chromosome	chr15	DEL	1472	0	0
HG00639	chromosome	chr16	DEL	1729	0	0
HG00639	chromosome	chr17	DEL	991	0	0
HG00639	chromosome	chr18	DEL	900	0	0
HG00639	chromosome	chr19	DEL	836	0	0
HG00639	chromosome	chr20	DEL	1071	0	0
HG00639	chromosome	chr21	DEL	699	0	0
HG00639	chromosome	chr22	DEL	1307	0	0
HG00639	chromosome	chr1	INS	2771	0	0
HG00639	chromosome	chr2	INS	1771	0	0
HG00639	chromosome	chr3	INS	1848	0	0
HG00639	chromosome	chr4	INS	1240	0	0
HG00639	chromosome	chr5	INS	1412	0	0
