C	J  inter-chromosomal misjoin
C	j  inter-chromosomal misjoin with both breakpoints ending in centromeres
C	G  long gap on the reference genome
C	g  long gap on the reference genome with both breakpoints ending in centromeres
C	M  closed inversion
C
G	haplotype1-0000002	59889361	23055556	24590993	+	chr19	61707364	23100583	24636253	1522489	1546078	60
G	haplotype1-0000002	59889361	27676386	32989432	+	chr19	61707364	29759138	35074143	5287061	5335976	60
M	haplotype1-0000004	145948428	123955560	133721286	-	chr8	146259331	12877821	22645351	9748450	9773958	60
M	haplotype1-0000004	145948428	137372862	138400875	+	chr8	146259331	10487666	11515002	1024148	1029170	60
M	haplotype1-0000004	145948428	138395293	139474874	-	chr8	146259331	6434181	7546138	1028150	1160005	60
G	haplotype1-0000005	93105895	0	1367704	+	chr9	150617247	42820804	44188439	1367184	1367879	60
G	haplotype1-0000005	93105895	3179353	4612740	+	chr9	150617247	47575796	49014927	1384496	1486807	60
G	haplotype1-0000005	93105895	3179353	4612740	+	chr9	150617247	47575796	49014927	1384496	1486807	60
G	haplotype1-0000005	93105895	19626935	21418992	+	chr9	150617247	77290102	79098724	1787291	1812042	60
M	haplotype1-0000009	88590755	10567000	14814236	+	chr16	96330374	10555111	14805011	4240160	4252567	60
M	haplotype1-0000009	88590755	16602457	18103174	-	chr16	96330374	16753513	18248786	1492747	1501946	60
M	haplotype1-0000009	88590755	18231492	20057748	+	chr16	96330374	18677216	20497495	1817440	1827521	60
G	haplotype1-0000009	88590755	32175582	33276688	+	chr16	96330374	32701078	33802937	1100704	1102023	60
G	haplotype1-0000009	88590755	33190851	34155680	+	chr16	96330374	34853035	35892913	953837	1049532	60
G	haplotype1-0000009	88590755	35990643	37720176	+	chr16	96330374	37815198	39557879	1720468	1751399	60
G	haplotype1-0000009	88590755	44360762	46649775	+	chr16	96330374	52000368	54277851	2274368	2291825	60
G	haplotype1-0000018	102946081	95014374	96100459	-	chr13	113566686	17521511	18583345	1059482	1086709	60
G	haplotype1-0000018	102946081	99263364	100448775	-	chr13	113566686	11194100	12381457	1163536	1207780	60
M	haplotype1-0000020	91447265	68636194	69813644	-	chr15	99753195	29947359	31132876	1175715	1186210	60
M	haplotype1-0000020	91447265	70255034	71640231	+	chr15	99753195	28612577	29998689	1383831	1386628	60
M	haplotype1-0000020	91447265	71588932	72846979	-	chr15	99753195	26909804	28171080	1246990	1271115	60
G	haplotype1-0000021	190615048	45787143	49033966	+	chr4	193574945	45843699	49087297	3235943	3251689	60
G	haplotype1-0000021	190615048	52451708	57303949	+	chr4	193574945	55520290	60364591	4836499	4855204	60
G	haplotype1-0000023	33064825	22327588	23513219	+	chrY	62460029	21929252	23044264	1114657	1185820	60
G	haplotype1-0000023	33064825	25228166	26498674	+	chrY	62460029	26357939	27616600	1256979	1271158	60
M	haplotype1-0000028	250387180	120988138	122082384	+	chr1	248387328	120588838	121633696	1042033	1095353	60
M	haplotype1-0000028	250387180	128194497	129254664	-	chr1	248387328	127660655	128735344	1052273	1081961	60
M	haplotype1-0000028	250387180	144073630	145445534	+	chr1	248387328	142151612	143493996	1340856	1372716	60
G	haplotype1-0000030	51111642	34444418	35981588	-	chr22	51324926	15707553	17241023	1530336	1538898	60
G	haplotype1-0000030	51111642	40163867	41508487	-	chr22	51324926	11405521	12788632	1343458	1383604	60
G	haplotype1-0000031	65260145	35712129	36935681	-	chr20	66210255	29287970	30667540	1208634	1391504	60
G	haplotype1-0000031	65260145	38700977	44810862	-	chr20	66210255	20350710	26401647	6027773	6127367	60
G	haplotype2-0000096	60103382	23330700	24845970	+	chr19	61707364	23100583	24610614	1507048	1516598	60
G	haplotype2-0000096	60103382	28157146	29667203	+	chr19	61707364	29757719	31277764	1507009	1521587	60
M	haplotype2-0000099	137551760	67294944	70851051	-	chr9	150617247	79769151	83326557	3552096	3559651	60
M	haplotype2-0000099	137551760	70951079	73319003	+	chr9	150617247	77671403	80031770	2357606	2369123	60
M	haplotype2-0000099	137551760	73016554	74300935	-	chr9	150617247	76527146	77814918	1282803	1288564	60
G	haplotype2-0000099	137551760	73016554	74300935	-	chr9	150617247	76527146	77814918	1282803	1288564	60
G	haplotype2-0000099	137551760	89006103	90062437	-	chr9	150617247	47563427	48622014	1049747	1064787	60
G	haplotype2-0000103	250032915	114542161	119907480	+	chr1	248387328	114217017	119581264	5356888	5368586	60
G	haplotype2-0000103	250032915	145682780	147370283	+	chr1	248387328	143966643	145590394	1618613	1691329	60
G	haplotype2-0000105	78790178	14372756	16023174	+	chr18	80542538	14530040	16084648	1538474	1663014	60
G	haplotype2-0000105	78790178	19033105	20880629	+	chr18	80542538	20923234	22638660	1712555	1849947	60
G	haplotype2-0000112	191283227	45675492	49171079	+	chr4	193574945	45843699	49270812	3402786	3516525	60
G	haplotype2-0000112	191283227	53338586	54513014	+	chr4	193574945	55520289	56694422	1172914	1174873	60
G	haplotype2-0000113	91971312	41816264	44102786	-	chr16	96330374	52009848	54277851	2254820	2299278	60
G	haplotype2-0000113	91971312	51959883	54508310	-	chr16	96330374	37797620	40332204	2458784	2623436	60
G	haplotype2-0000119	68374864	35496908	36786858	-	chr20	66210255	29320015	30721362	1276124	1411439	60
G	haplotype2-0000119	68374864	42462245	45884699	-	chr20	66210255	22436174	25860009	3417864	3425084	60
G	haplotype2-0000120	40307351	32783368	33811258	-	chr21	45090682	11303874	12330835	1025606	1028280	60
G	haplotype2-0000120	40307351	35536718	37031345	-	chr21	45090682	9397309	10871052	1454737	1512932	60
J	haplotype2-0000120	40307351	37031534	38257981	-	chr21	45090682	8207599	9397120	1116440	1296513	60
J	haplotype2-0000120	40307351	39297836	40307351	-	chr13	113566686	9447677	10463412	992681	1031559	60
G	haplotype2-0000121	83173078	19110981	23822336	+	chr17	84276897	19137348	23892045	4666794	4792091	60
G	haplotype2-0000121	83173078	26320742	30341526	+	chr17	84276897	27540526	31566528	4015244	4029304	60
# inter-chromosomal misjoins: 1,0
# intra-chromosomal gaps: 19,0
# candidate inversions in the middle: 5,0
# candidate inversions at contig ends: 0,0
