sample	category	subcategory	var_type	count	percentage
T2T02	total	all_variants	all	5264149	100.0
T2T02	variant_type	DEL	DEL	600797	11.41299381913392
T2T02	variant_type	INS	INS	513146	9.74793836572635
T2T02	variant_type	MNV	MNV	2056	0.03905664524313427
T2T02	variant_type	SNV	SNV	4148150	78.8000111698966
T2T02	ti_tv	transitions	SNV	2603996	1.686357707845202
T2T02	ti_tv	transversions	SNV	1544154	1.686357707845202
T2T02	zygosity	HET	all	3721928	70.70331785821412
T2T02	zygosity	HOM_ALT	all	1542221	29.29668214178588
T2T02	zygosity	HET	DEL	427262	71.11586775566457
T2T02	zygosity	HOM_ALT	DEL	173535	28.884132244335444
T2T02	zygosity	HET	INS	368141	71.74196037774824
T2T02	zygosity	HOM_ALT	INS	145005	28.258039622251758
T2T02	zygosity	HET	MNV	2056	100.0
T2T02	zygosity	HET	SNV	2924469	70.5005604908212
T2T02	zygosity	HOM_ALT	SNV	1223681	29.499439509178792
T2T02	haplotype	both	all	1542221	29.29668214178588
T2T02	haplotype	haplotype1	all	1838654	34.92784873680437
T2T02	haplotype	haplotype2	all	1883274	35.77546912140975
T2T02	haplotype	both	DEL	173535	28.884132244335444
T2T02	haplotype	haplotype1	DEL	206381	34.351203484704484
T2T02	haplotype	haplotype2	DEL	220881	36.764664270960075
T2T02	haplotype	both	INS	145005	28.258039622251758
T2T02	haplotype	haplotype1	INS	178821	34.84797698900508
T2T02	haplotype	haplotype2	INS	189320	36.89398338874316
T2T02	haplotype	haplotype1	MNV	1053	51.215953307392994
T2T02	haplotype	haplotype2	MNV	1003	48.784046692607
T2T02	haplotype	both	SNV	1223681	29.499439509178792
T2T02	haplotype	haplotype1	SNV	1452399	35.013174547689935
T2T02	haplotype	haplotype2	SNV	1472070	35.48738594313128
T2T02	phasing	phased	all	5264149	100.0
T2T02	phasing	phased	DEL	600797	100.0
T2T02	phasing	phased	INS	513146	100.0
T2T02	phasing	phased	MNV	2056	100.0
T2T02	phasing	phased	SNV	4148150	100.0
T2T02	allelic	biallelic	all	4885863	92.8139192108734
T2T02	allelic	multiallelic	all	378286	7.186080789126599
T2T02	allelic	biallelic	DEL	457357	76.12504722893091
T2T02	allelic	multiallelic	DEL	143440	23.874952771069097
T2T02	allelic	biallelic	INS	414522	80.78051860484152
T2T02	allelic	multiallelic	INS	98624	19.219481395158493
T2T02	allelic	multiallelic	MNV	2056	100.0
T2T02	allelic	biallelic	SNV	4013984	96.76564251533817
T2T02	allelic	multiallelic	SNV	134166	3.234357484661837
T2T02	filter	PASS	all	4865664	92.43021046706694
T2T02	filter	GAP1	all	225852	4.290380078527412
T2T02	filter	GAP2	all	152245	2.8921103866930817
T2T02	filter	HET1	all	9705	0.1843602831150866
T2T02	filter	HET2	all	10683	0.20293878459747244
T2T02	indel_size	11-20bp	all	59177	1.124151311066613
T2T02	indel_size	1bp	all	505615	9.604876305742865
T2T02	indel_size	2-5bp	all	392607	7.458128559810902
T2T02	indel_size	21-50bp	all	31297	0.5945310438591309
T2T02	indel_size	6-10bp	all	95320	1.8107390197351938
T2T02	indel_size	>50bp	all	29927	0.5685059446455638
T2T02	indel_size	11-20bp	DEL	30928	5.147828634297442
T2T02	indel_size	1bp	DEL	266978	44.43730577882379
T2T02	indel_size	2-5bp	DEL	221147	36.808938792970004
T2T02	indel_size	21-50bp	DEL	16063	2.6736152144567966
T2T02	indel_size	6-10bp	DEL	50154	8.347911191300888
T2T02	indel_size	>50bp	DEL	15527	2.5844003881510726
T2T02	indel_size	11-20bp	INS	28249	5.505060937822764
T2T02	indel_size	1bp	INS	238637	46.504698467882434
T2T02	indel_size	2-5bp	INS	171460	33.41349245633796
T2T02	indel_size	21-50bp	INS	15234	2.968745737080675
T2T02	indel_size	6-10bp	INS	45166	8.801783508007468
T2T02	indel_size	>50bp	INS	14400	2.806218892868696
T2T02	chromosome	chr1	all	377726	7.175442792367768
T2T02	chromosome	chr2	all	375075	7.125083275568378
T2T02	chromosome	chr3	all	337115	6.403979066701949
T2T02	chromosome	chr4	all	328052	6.23181448701395
T2T02	chromosome	chr5	all	294367	5.591919985547522
T2T02	chromosome	chr6	all	292573	5.557840403073698
T2T02	chromosome	chr7	all	290864	5.525375516536481
T2T02	chromosome	chr8	all	255902	4.861222583175362
T2T02	chromosome	chr9	all	238359	4.527968338282218
T2T02	chromosome	chrX	all	132200	2.5113270919953066
T2T02	chromosome	chr10	all	231931	4.405859332629072
T2T02	chromosome	chr11	all	294093	5.586714965704808
T2T02	chromosome	chr12	all	218275	4.146444183095881
T2T02	chromosome	chr13	all	178244	3.3859983826445643
T2T02	chromosome	chr14	all	222159	4.220226289187483
T2T02	chromosome	chr15	all	188989	3.5901149454546215
T2T02	chromosome	chr16	all	182624	3.469202714436844
T2T02	chromosome	chr17	all	155410	2.952234064803257
T2T02	chromosome	chr18	all	143631	2.7284752008349304
T2T02	chromosome	chr19	all	133530	2.5365923342975285
T2T02	chromosome	chr20	all	151760	2.8828971216430235
T2T02	chromosome	chr21	all	87885	1.6695006163389374
T2T02	chromosome	chr22	all	153385	2.913766308666415
T2T02	chromosome	chr1	DEL	46758	7.782662030602683
T2T02	chromosome	chr2	DEL	46100	7.6731408445781195
T2T02	chromosome	chr3	DEL	38665	6.435618020729131
T2T02	chromosome	chr4	DEL	36437	6.0647772875031
T2T02	chromosome	chr5	DEL	34525	5.746533354860294
T2T02	chromosome	chr6	DEL	34436	5.731719698999829
T2T02	chromosome	chr7	DEL	34442	5.732718372428624
T2T02	chromosome	chr8	DEL	27904	4.644497226184551
T2T02	chromosome	chr9	DEL	31115	5.178953956161565
