#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	366493	233420	11829	0	1	233420	233420.0	233420	233420	233420	248380623	248380623.0	248380623	248380623	248380623	245249	204361	193220	0.9517673874307336	0.9454837273256639	248380623
syndip	chr2	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	351668	226570	525	0	1	226570	226570.0	226570	226570	226570	242690580	242690580.0	242690580	242690580	242690580	227095	187741	187271	0.997688192166274	0.9974965510996533	242690580
syndip	chr3	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	316082	202243	268	0	1	202243	202243.0	202243	202243	202243	201063080	201063080.0	201063080	201063080	201063080	202511	169424	169186	0.9986766150974515	0.9985952403437529	201063080
syndip	chr4	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	319220	211043	4476	0	1	211043	211043.0	211043	211043	211043	193527046	193527046.0	193527046	193527046	193527046	215519	181564	177480	0.9792315294707196	0.9775065541627195	193527046
syndip	chr5	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	276588	179924	468	0	1	179924	179924.0	179924	179924	179924	182041818	182041818.0	182041818	182041818	182041818	180392	150299	149881	0.9974056499179564	0.9972188770384367	182041818
syndip	chr6	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	276218	177281	96	0	1	177281	177281.0	177281	177281	177281	172121050	172121050.0	172121050	172121050	172121050	177377	147363	147274	0.9994587798869076	0.9993960492118102	172121050
syndip	chr7	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	269376	182986	251	0	1	182986	182986.0	182986	182986	182986	160561996	160561996.0	160561996	160561996	160561996	183237	152154	151956	0.9986301893176597	0.9986986868567372	160561996
syndip	chrX	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	132255	132200	55	0	1	132200	132200.0	132200	132200	132200	154199676	154199676.0	154199676	154199676	154199676	132255	102260	102205	0.9995841367056066	0.9994621552904361	154199676
syndip	chr9	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	228212	158673	543	0	1	158673	158673.0	158673	158673	158673	150610699	150610699.0	150610699	150610699	150610699	159216	126020	125716	0.9965895387398251	0.9975876844945247	150610699
syndip	chr8	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	241066	162909	2	0	1	162909	162909.0	162909	162909	162909	146254676	146254676.0	146254676	146254676	146254676	162911	137757	137755	0.9999877233581526	0.9999854816815117	146254676
syndip	chr11	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	268090	174549	123	0	1	174549	174549.0	174549	174549	174549	135123489	135123489.0	135123489	135123489	135123489	174672	152259	152140	0.9992958230283044	0.9992184370053658	135123489
syndip	chr10	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	216698	146031	0	0	1	146031	146031.0	146031	146031	146031	134751561	134751561.0	134751561	134751561	134751561	146031	120871	120871	1.0	1.0	134751561
syndip	chr12	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	208885	140780	492	0	1	140780	140780.0	140780	140780	140780	133319576	133319576.0	133319576	133319576	133319576	141272	116103	115618	0.9965173565887083	0.9958226746940216	133319576
syndip	chr13	assembly/variants/T2T02/phased_verkko/small_variants.dip.vcf.gz	168770	113196	810	0	1	113196	113196.0	113196	113196	113196	108437725	108437725.0	108437725	108437725	108437725	114006	94423	93671	0.992895110783643	0.9920358387257342	108437725
