sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
NA20503	NA20503#1#CM102455.1	chr1	246547843	127256	248387328	246547843	2	127256	63628.0	100000	27256	0.01	scaffold
NA20503	NA20503#1#CM102463.1	chr10	134655762	100000	134758134	134655762	1	100000	100000.0	100000	100000	0.01	scaffold
NA20503	NA20503#1#CM102464.1	chr11	137209231	0	135127769	137209231	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#1#CM102465.1	chr12	133453826	0	133324548	133453826	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#1#CM102467.1	chr14	101849822	100000	101161492	101849822	1	100000	100000.0	100000	100000	0.01	scaffold
NA20503	NA20503#1#CM102468.1	chr16	86466407	100000	96330374	86466407	1	100000	100000.0	100000	100000	0.01	scaffold
NA20503	NA20503#1#CM102469.1	chr17	83267015	0	84276897	83267015	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#1#CM102470.1	chr18	81461873	0	80542538	81461873	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#1#CM102456.1	chr2	242250628	0	242696752	242250628	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#1#CM102471.1	chr20	66137710	0	66210255	66137710	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#1#CM102457.1	chr4	191043657	0	193574945	191043657	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#1#CM102458.1	chr5	182578529	1500	182045439	182578529	1	1500	1500.0	1500	1500	0.01	scaffold
NA20503	NA20503#1#CM102459.1	chr6	172148829	0	172126628	172148829	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#1#CM102460.1	chr7	160942848	24388	160567428	160942848	1	24388	24388.0	24388	24388	0.01	scaffold
NA20503	NA20503#1#CM102461.1	chr8	146326136	0	146259331	146326136	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#1#CM102462.1	chr9	136112243	0	150617247	136112243	0	0	0.0	0	0	0.0	contig
