sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
NA20503	NA20503#2#CM102472.1	chr1	251898189	68248	248387328	251898189	1	68248	68248.0	68248	68248	0.0	scaffold
NA20503	NA20503#2#CM102480.1	chr10	134389957	0	134758134	134389957	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#2#CM102481.1	chr11	134124285	0	135127769	134124285	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#2#CM102482.1	chr12	133365132	0	133324548	133365132	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#2#CM102483.1	chr14	99041762	100000	101161492	99041762	1	100000	100000.0	100000	100000	0.01	scaffold
NA20503	NA20503#2#CM102484.1	chr15	93881788	100000	99753195	93881788	1	100000	100000.0	100000	100000	0.01	scaffold
NA20503	NA20503#2#CM102485.1	chr16	92082346	100000	96330374	92082346	1	100000	100000.0	100000	100000	0.01	scaffold
NA20503	NA20503#2#CM102486.1	chr17	85364783	7500	84276897	85364783	1	7500	7500.0	7500	7500	0.01	scaffold
NA20503	NA20503#2#CM102487.1	chr18	81276957	0	80542538	81276957	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#2#CM102473.1	chr2	241622130	100000	242696752	241622130	1	100000	100000.0	100000	100000	0.0	scaffold
NA20503	NA20503#2#CM102488.1	chr20	64550511	50680	66210255	64550511	2	50680	25340.0	43180	7500	0.03	scaffold
NA20503	NA20503#2#CM102474.1	chr3	201428026	0	201105948	201428026	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#2#CM102475.1	chr5	181281467	7500	182045439	181281467	1	7500	7500.0	7500	7500	0.01	scaffold
NA20503	NA20503#2#CM102476.1	chr6	171661370	0	172126628	171661370	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#2#CM102477.1	chr7	161973930	107500	160567428	161973930	2	107500	53750.0	100000	7500	0.01	scaffold
NA20503	NA20503#2#CM102478.1	chr8	147134665	0	146259331	147134665	0	0	0.0	0	0	0.0	contig
NA20503	NA20503#2#CM102479.1	chr9	141141705	100000	150617247	141141705	1	100000	100000.0	100000	100000	0.01	scaffold
