File name::assembly/qc/phased_verkko/TUE_02_01UL/T2T_contigs.both.paf, l.n::1410
haplotype1-0000004	134911317	6805	134910812	+	chr10	134758134	3895	134634796
haplotype1-0000013	133042609	5393	133036195	+	chr12	133324548	4043	133322219
haplotype1-0000023	178656099	3827031	178591060	-	chr5	182045439	675786	181768587
haplotype1-0000034	58958187	7089	58958154	+	chr20	66210255	2711	66087933
haplotype1-0000038	128857177	5170	128857172	-	chr11	135127769	1787250	135125193
haplotype1-0000040	156820880	4869	156813879	-	chr7	160567428	3826	160565222
haplotype2-0000865	170549843	0	170544614	+	chr5	182045439	1391627	182044180
haplotype2-0000868	234556155	8811	234551203	-	chr2	242696752	3355	242693058
haplotype2-0000876	128242027	5393	128242005	+	chr12	133324548	4043	131007865
haplotype2-0000877	134043210	35760	134043045	-	chr10	134758134	179087	134656311
haplotype2-0000888	199067478	7220	199060720	-	chr3	201105948	3117	201100860
haplotype2-0000889	169171951	1134462	169171947	+	chr6	172126628	102842	171820822
