#sample	chromosome	dataset_name0	dataset_name1	file_name0	file_name1	intersection_blocks	covered_variants	all_assessed_pairs	all_switches	all_switch_rate	all_switchflips	all_switchflip_rate	blockwise_hamming	blockwise_hamming_rate	blockwise_diff_genotypes	blockwise_diff_genotypes_rate	largestblock_assessed_pairs	largestblock_switches	largestblock_switch_rate	largestblock_switchflips	largestblock_switchflip_rate	largestblock_hamming	largestblock_hamming_rate	largestblock_diff_genotypes	largestblock_diff_genotypes_rate	het_variants0	only_snvs
SAMPLE	chr1	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	86981	86980	229	0.002632789146930329	53/88	0.0016210623131754425	1123	0.01291086559133604	0	0.0	86980	229	0.002632789146930329	53/88	0.0016210623131754425	1123	0.01291086559133604	0	0.0	219309	0
SAMPLE	chr10	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	61004	61003	134	0.0021966132813140337	38/48	0.0014097667327836337	1176	0.01927742443118484	0	0.0	61003	134	0.0021966132813140337	38/48	0.0014097667327836337	1176	0.01927742443118484	0	0.0	141276	0
SAMPLE	chr11	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	53730	53729	92	0.0017122968973924697	22/35	0.0010608795994714213	616	0.011464731062721013	0	0.0	53729	92	0.0017122968973924697	22/35	0.0010608795994714213	616	0.011464731062721013	0	0.0	125804	0
SAMPLE	chr12	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	52329	52328	138	0.0026372114355603118	34/52	0.0016434795902767162	1052	0.020103575455292476	0	0.0	52328	138	0.0026372114355603118	34/52	0.0016434795902767162	1052	0.020103575455292476	0	0.0	133949	0
SAMPLE	chr13	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	43921	43920	100	0.002276867030965392	26/37	0.0014344262295081967	582	0.013251064411101751	0	0.0	43920	100	0.002276867030965392	26/37	0.0014344262295081967	582	0.013251064411101751	0	0.0	101070	0
SAMPLE	chr14	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	37452	37451	104	0.002776961896878588	26/39	0.0017356011855491175	1519	0.040558581651180176	0	0.0	37451	104	0.002776961896878588	26/39	0.0017356011855491175	1519	0.040558581651180176	0	0.0	96731	0
SAMPLE	chr15	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	37444	37443	92	0.0024570680768100845	32/30	0.0016558502256763614	845	0.022567033436598653	0	0.0	37443	92	0.0024570680768100845	32/30	0.0016558502256763614	845	0.022567033436598653	0	0.0	125859	0
SAMPLE	chr16	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	35772	35771	94	0.0026278270107069975	14/40	0.0015096027508316792	60	0.0016772895001677288	0	0.0	35771	94	0.0026278270107069975	14/40	0.0015096027508316792	60	0.0016772895001677288	0	0.0	93378	0
SAMPLE	chr17	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	33378	33377	92	0.0027563891302393863	14/39	0.0015879198250292118	786	0.023548445083587992	0	0.0	33377	92	0.0027563891302393863	14/39	0.0015879198250292118	786	0.023548445083587992	0	0.0	86861	0
SAMPLE	chr18	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	33581	33580	88	0.0026206075044669444	24/32	0.0016676593210244192	337	0.010035436705279772	0	0.0	33580	88	0.0026206075044669444	24/32	0.0016676593210244192	337	0.010035436705279772	0	0.0	79511	0
SAMPLE	chr19	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	23032	23031	88	0.003820936997959272	18/35	0.002301246146498198	548	0.023792983674887115	0	0.0	23031	88	0.003820936997959272	18/35	0.002301246146498198	548	0.023792983674887115	0	0.0	66888	0
SAMPLE	chr2	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	91772	91771	206	0.0022447178302513865	36/85	0.0013184993080602805	2483	0.027056182713681733	0	0.0	91771	206	0.0022447178302513865	36/85	0.0013184993080602805	2483	0.027056182713681733	0	0.0	208112	0
SAMPLE	chr20	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	26156	26155	69	0.00263811890651883	11/29	0.0015293442936341044	207	0.007914054136718153	0	0.0	26155	69	0.00263811890651883	11/29	0.0015293442936341044	207	0.007914054136718153	0	0.0	76132	0
SAMPLE	chr21	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	16989	16988	48	0.0028255238992229807	10/19	0.001707087355780551	178	0.010477367708517276	0	0.0	16988	48	0.0028255238992229807	10/19	0.001707087355780551	178	0.010477367708517276	0	0.0	41242	0
SAMPLE	chr22	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	19357	19356	40	0.0020665426741062203	14/13	0.0013949163050216986	35	0.001808131425324172	0	0.0	19356	40	0.0020665426741062203	14/13	0.0013949163050216986	35	0.001808131425324172	0	0.0	76882	0
SAMPLE	chr3	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	79294	79293	180	0.002270061670008702	44/68	0.0014124828168943033	1700	0.02143920094836936	0	0.0	79293	180	0.002270061670008702	44/68	0.0014124828168943033	1700	0.02143920094836936	0	0.0	203277	0
SAMPLE	chr4	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	81091	81090	162	0.001997780244173141	58/52	0.0013565174497471946	1867	0.023023516789779385	0	0.0	81090	162	0.001997780244173141	58/52	0.0013565174497471946	1867	0.023023516789779385	0	0.0	198381	0
SAMPLE	chr5	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	77220	77219	162	0.002097929266113262	30/66	0.0012432173428819332	2465	0.031921781921781925	0	0.0	77219	162	0.002097929266113262	30/66	0.0012432173428819332	2465	0.031921781921781925	0	0.0	184965	0
SAMPLE	chr6	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	73372	73371	194	0.0026440964413732945	50/72	0.0016627822981832058	2551	0.0347680314016246	0	0.0	73371	194	0.0026440964413732945	50/72	0.0016627822981832058	2551	0.0347680314016246	0	0.0	174795	0
SAMPLE	chr7	giab	assembly	assembly/qc/phased_gfase/TUE_01/giab.filtered.vcf.gz	assembly/qc/phased_gfase/TUE_01/assembly.filtered.vcf.gz	1	71117	71116	138	0.0019404915912031048	36/51	0.0012233533944541312	1211	0.017028277345782303	0	0.0	71116	138	0.0019404915912031048	36/51	0.0012233533944541312	1211	0.017028277345782303	0	0.0	170957	0
