#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr1	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	373107	246719	6695	0	1	246719	246719.0	246719	246719	246719	248381021	248381021.0	248381021	248381021	248381021	253414	210708	204475	0.9735807808566219	0.9704187785940733	248381021
syndip	chr2	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	349371	231985	676	0	1	231985	231985.0	231985	231985	231985	242690579	242690579.0	242690579	242690579	242690579	232661	192288	191716	0.9970944851092362	0.997025295390248	242690579
syndip	chr3	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	316067	215724	70	0	1	215724	215724.0	215724	215724	215724	201085568	201085568.0	201085568	201085568	201085568	215794	181742	181686	0.999675616560238	0.9996918708939045	201085568
syndip	chr4	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	322621	216972	3456	0	1	216972	216972.0	216972	216972	216972	193539979	193539979.0	193539979	193539979	193539979	220428	185993	182759	0.9843214110730034	0.982612248848075	193539979
syndip	chr5	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	267849	181379	56	0	1	181379	181379.0	181379	181379	181379	181988753	181988753.0	181988753	181988753	181988753	181435	151458	151416	0.9996913495191115	0.9997226954007051	181988753
syndip	chr6	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	298796	197751	2891	0	1	197751	197751.0	197751	197751	197751	172114902	172114902.0	172114902	172114902	172114902	200642	169227	166420	0.9855912520808205	0.9834128123762756	172114902
syndip	chr7	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	285664	190076	2	0	1	190076	190076.0	190076	190076	190076	160562591	160562591.0	160562591	160562591	160562591	190078	160203	160201	0.9999894780037669	0.9999875158392789	160562591
syndip	chrX	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	185486	125246	71	0	1	125246	125246.0	125246	125246	125246	154251354	154251354.0	154251354	154251354	154251354	125317	105244	105208	0.9994334368042643	0.9996579377446695	154251354
syndip	chr9	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	234357	155482	6978	0	1	155482	155482.0	155482	155482	155482	150609951	150609951.0	150609951	150609951	150609951	162460	131820	125585	0.9570478887110674	0.9527006524047944	150609951
syndip	chr8	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	241481	152679	1343	0	1	152679	152679.0	152679	152679	152679	146218987	146218987.0	146218987	146218987	146218987	154022	130213	128953	0.9912804664268741	0.9903235468040825	146218987
