File name::assembly/qc/phased_verkko/T2T00_2/T2T_contigs.haplotype2.paf, l.n::399
haplotype2-0000578	199907828	4681	199755923	+	chr3	201105948	2631	201021047
haplotype2-0000582	180710793	3763	180705486	-	chr5	182045439	2287	182044180
haplotype2-0000588	135494912	5337	135494860	+	chr10	134758134	3895	134593616
haplotype2-0000592	191157798	46519	191150950	-	chr4	193574945	3254	193542790
haplotype2-0000595	135437404	4793	135431844	+	chr11	135127769	2922	135124313
haplotype2-0000597	58845483	8499	58839475	-	chr19	61707364	4131	61703624
haplotype2-0000601	78199193	4179	78192304	-	chr18	80542538	165161	80538991
haplotype2-0000606	161628161	5102	161628002	-	chr7	160567428	64213	160565462
haplotype2-0000613	65885422	4853	65796786	+	chr20	66210255	2724	66189617
haplotype2-0000616	153224124	3728	153223965	+	chrX	154259566	1815	152659332
haplotype2-0000620	132769935	4931	132765680	+	chr12	133324548	3359	133322282
