sample	contig	chromosome	contig_length	gap_length	ref_length	motif_length	n_gaps	total_gap_length_bed	mean_gap_size	max_gap_size	min_gap_size	gap_density	classification
TUE_02_06UL	haplotype1-0000015	chr1	244907158	0	248387328	244907158	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000044	chr1	247302478	0	248387328	247302478	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000001	chr10	136481670	0	134758134	136481670	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000029	chr10	136463042	0	134758134	136463042	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000010	chr11	136557238	0	135127769	136557238	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000039	chr11	137901725	0	135127769	137901725	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000007	chr12	133647741	0	133324548	133647741	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000036	chr12	133726350	0	133324548	133726350	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000013	chr14	103874542	107500	101161492	103874542	2	107500	53750.0	100000	7500	0.02	scaffold
TUE_02_06UL	haplotype2-0000042	chr14	102291101	100000	101161492	102291101	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_06UL	haplotype1-0000003	chr16	92813445	0	96330374	92813445	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000031	chr16	92122243	0	96330374	92122243	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000008	chr17	84049262	0	84276897	84049262	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000037	chr17	83939699	15000	84276897	83939699	2	15000	7500.0	7500	7500	0.02	scaffold
TUE_02_06UL	haplotype1-0000021	chr18	79952697	0	80542538	79952697	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000050	chr18	79369258	0	80542538	79369258	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000017	chr19	61710123	0	61707364	61710123	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000045	chr19	62501806	90058	61707364	62501806	1	90058	90058.0	90058	90058	0.02	scaffold
TUE_02_06UL	haplotype1-0000014	chr2	242843992	0	242696752	242843992	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000043	chr2	242536208	0	242696752	242536208	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000005	chr20	64996378	0	66210255	64996378	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000034	chr20	65605607	0	66210255	65605607	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000048	chr22	49642973	7500	51324926	49642973	1	7500	7500.0	7500	7500	0.02	scaffold
TUE_02_06UL	haplotype1-0000012	chr3	200624748	0	201105948	200624748	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000018	chr4	191772949	0	193574945	191772949	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000046	chr4	192037383	0	193574945	192037383	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000011	chr5	183810129	0	182045439	183810129	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000040	chr5	182048476	0	182045439	182048476	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000023	chr6	172014292	0	172126628	172014292	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000053	chr6	172883128	0	172126628	172883128	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000019	chr7	159954890	0	160567428	159954890	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000047	chr7	159253145	0	160567428	159253145	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000009	chr8	145735725	0	146259331	145735725	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000038	chr8	145924268	0	146259331	145924268	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype1-0000020	chr9	136367077	0	150617247	136367077	0	0	0.0	0	0	0.0	contig
TUE_02_06UL	haplotype2-0000030	chr9	138924223	12000	150617247	138924223	8	12000	1500.0	1500	1500	0.06	scaffold
TUE_02_06UL	haplotype2-0000052	chrX	154435034	100000	154259566	154435034	1	100000	100000.0	100000	100000	0.01	scaffold
TUE_02_06UL	haplotype1-0000024	chrY	52200357	100000	62460029	52200357	1	100000	100000.0	100000	100000	0.02	scaffold
