File name::assembly/qc/phased_verkko/TUE_02_06UL/haplotype1.mapped_T2T.paf, l.n::1749
haplotype1-0000001	136481670	6366	136474015	-	chr10	134758134	2986	134755012
haplotype1-0000003	92813445	4504	92806723	-	chr16	96330374	3537	96327739
haplotype1-0000005	64996378	106467	64989602	-	chr20	66210255	2327	66107372
haplotype1-0000007	133647741	6982	133549418	-	chr12	133324548	95917	133322223
haplotype1-0000008	84049262	4808	83840607	+	chr17	84276897	2180	83925851
haplotype1-0000009	145735725	276278	145730427	+	chr8	146259331	131173	146254006
haplotype1-0000010	136557238	11727	136552051	+	chr11	135127769	2136	135125199
haplotype1-0000011	183810129	5433	183734325	+	chr5	182045439	1940	181966763
haplotype1-0000012	200624748	6211	200618038	-	chr3	201105948	2598	201101514
haplotype1-0000013	103874542	6073	99186602	-	chr14	101161492	2593404	101159374
haplotype1-0000014	242843992	6659	242838403	-	chr2	242696752	3349	242694129
haplotype1-0000015	244907158	5916	244899198	-	chr1	248387328	2717	248383457
haplotype1-0000017	61710123	5993	61575489	-	chr19	61707364	152469	61703816
haplotype1-0000018	191772949	6066	191766717	-	chr4	193574945	2971	193573028
haplotype1-0000019	159954890	5955	159950885	-	chr7	160567428	3069	160565748
haplotype1-0000020	136367077	4300	136361805	-	chr9	150617247	3514	150500240
haplotype1-0000021	79952697	4846	79947087	+	chr18	80542538	164124	80538994
haplotype1-0000023	172014292	105282	172006610	+	chr6	172126628	2875	172123986
haplotype1-0000024	52200357	4496	52023533	-	chrY	62460029	191858	62454237
