File name::assembly/qc/phased_verkko/TUE_02_06UL/T2T_contigs.haplotype1.paf, l.n::161
haplotype1-0000001	136481670	35478	136473174	-	chr10	134758134	3895	134656311
haplotype1-0000003	92813445	4488	92806350	-	chr16	96330374	3917	96327761
haplotype1-0000005	64996378	5930	64989326	-	chr20	66210255	2711	66205788
haplotype1-0000006	101245037	7640	101237355	-	chr15	99753195	6432	99748914
haplotype1-0000007	133647741	6986	133641931	-	chr12	133324548	3407	133322219
haplotype1-0000008	84049262	4842	84041427	+	chr17	84276897	2214	84272750
haplotype1-0000009	145735725	147373	145730414	+	chr8	146259331	2068	146253993
haplotype1-0000010	136557238	12535	136552045	+	chr11	135127769	2922	135125193
haplotype1-0000011	183810129	7377	183733775	+	chr5	182045439	3403	181966214
haplotype1-0000012	200624748	6284	200617394	-	chr3	201105948	3126	201101343
haplotype1-0000014	242843992	7762	242838397	-	chr2	242696752	3355	242693050
haplotype1-0000015	244907158	5100	244898551	-	chr1	248387328	3255	248384138
haplotype1-0000017	61710123	6219	61704338	-	chr19	61707364	3375	61703590
haplotype1-0000018	191772949	36415	191766447	-	chr4	193574945	3254	193499929
haplotype1-0000019	159954890	6241	159950560	-	chr7	160567428	3374	160565462
haplotype1-0000020	136367077	4354	136361641	-	chr9	150617247	3677	150500186
haplotype1-0000021	79952697	5905	79947084	+	chr18	80542538	164922	80538991
haplotype1-0000023	172014292	105289	172005450	+	chr6	172126628	2882	172122275
haplotype1-0000024	52200357	4792	52196528	-	chrY	62460029	5649	62453933
